Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.20      7.51     0.02                             blake2b_compress (blake2b-ref.c:208 @ 9538)
  0.20      7.53     0.02                             blake2b_compress (blake2b-ref.c:209 @ 96c4)
  0.20      7.55     0.02                             blake2b_compress (blake2b-ref.c:209 @ 9757)
  0.20      7.57     0.02                             blake2b_compress (blake2b-ref.c:209 @ 97bc)
  0.20      7.59     0.02                             blake2b_compress (blake2b-ref.c:209 @ 97c9)
  0.20      7.61     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9a95)
  0.20      7.63     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9ba8)
  0.20      7.65     0.02                             blake2b_increment_counter (blake2b-ref.c:69 @ 9da9)
  0.20      7.67     0.02                             rotr64 (blake2-impl.h:155 @ 893a)
  0.20      7.69     0.02                             rotr64 (blake2-impl.h:155 @ 8b81)
  0.20      7.71     0.02                             rotr64 (blake2-impl.h:155 @ 8c28)
  0.20      7.73     0.02                             rotr64 (blake2-impl.h:155 @ 8d53)
  0.20      7.75     0.02                             rotr64 (blake2-impl.h:155 @ 9693)
  0.20      7.77     0.02                             rotr64 (blake2-impl.h:155 @ 96ad)
  0.20      7.79     0.02                             rotr64 (blake2-impl.h:155 @ 9718)
  0.20      7.81     0.02                             rotr64 (blake2-impl.h:155 @ 9789)
  0.20      7.83     0.02                             rotr64 (blake2-impl.h:155 @ 98b1)
  0.20      7.85     0.02                             rotr64 (blake2-impl.h:155 @ 99e8)
  0.20      7.87     0.02                             rs_tube_write (tube.c:199 @ 848e)
  0.15      7.88     0.02                             blake2b_compress (blake2b-ref.c:200 @ 85c6)
  0.15      7.90     0.02                             blake2b_compress (blake2b-ref.c:202 @ 8a32)
  0.15      7.91     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8ba9)
  0.15      7.93     0.02                             blake2b_compress (blake2b-ref.c:205 @ 8f3b)
  0.15      7.94     0.02                             blake2b_compress (blake2b-ref.c:205 @ 90d6)
  0.15      7.96     0.02                             blake2b_compress (blake2b-ref.c:206 @ 91b2)
  0.15      7.97     0.02                             blake2b_compress (blake2b-ref.c:206 @ 9276)
  0.15      7.99     0.02                             blake2b_compress (blake2b-ref.c:207 @ 92fb)
  0.15      8.00     0.02                             blake2b_compress (blake2b-ref.c:207 @ 9397)
  0.15      8.02     0.02                             blake2b_compress (blake2b-ref.c:209 @ 9856)
  0.15      8.03     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9932)
  0.15      8.05     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9a7b)
  0.15      8.06     0.02                             rotr64 (blake2-impl.h:155 @ 8722)
  0.15      8.08     0.02                             rotr64 (blake2-impl.h:155 @ 87b7)
  0.15      8.09     0.02                             rotr64 (blake2-impl.h:155 @ 8a2a)
  0.15      8.11     0.02                             rotr64 (blake2-impl.h:155 @ 8a52)
  0.15      8.12     0.02                             rotr64 (blake2-impl.h:155 @ 8b77)
  0.15      8.14     0.02                             rotr64 (blake2-impl.h:155 @ 8f13)
  0.15      8.15     0.02                             rotr64 (blake2-impl.h:155 @ 90e2)
  0.15      8.17     0.02                             rotr64 (blake2-impl.h:155 @ 9893)
  0.15      8.18     0.02                             rotr64 (blake2-impl.h:155 @ 9b93)
  0.15      8.20     0.02                             blake2b_compress (blake2b-ref.c:201 @ 8924)
  0.15      8.21     0.02                             blake2b_compress (blake2b-ref.c:210 @ 99a2)
  0.15      8.23     0.02                             rotr64 (blake2-impl.h:155 @ 892e)
  0.15      8.24     0.02                             rotr64 (blake2-impl.h:155 @ 999e)
  0.10      8.25     0.01    32768   305.22   305.22  rs_calc_strong_sum (checksum.c:59 @ 5800)
  0.10      8.26     0.01                             blake2b_compress (blake2b-ref.c:187 @ 8500)
  0.10      8.27     0.01                             blake2b_compress (blake2b-ref.c:200 @ 85bc)
  0.10      8.28     0.01                             blake2b_compress (blake2b-ref.c:200 @ 85d0)
  0.10      8.29     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8661)
  0.10      8.30     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86a9)
  0.10      8.31     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86f1)
  0.10      8.32     0.01                             blake2b_compress (blake2b-ref.c:200 @ 876b)
  0.10      8.33     0.01                             blake2b_compress (blake2b-ref.c:201 @ 87a7)
  0.10      8.34     0.01                             blake2b_compress (blake2b-ref.c:201 @ 87fa)
  0.10      8.35     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8837)
  0.10      8.36     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8851)
  0.10      8.37     0.01                             blake2b_compress (blake2b-ref.c:201 @ 886c)
  0.10      8.38     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88b1)
  0.10      8.39     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88c9)
  0.10      8.40     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8942)
  0.10      8.41     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8956)
  0.10      8.42     0.01                             blake2b_compress (blake2b-ref.c:202 @ 89ac)
  0.10      8.43     0.01                             blake2b_compress (blake2b-ref.c:202 @ 89d9)
  0.10      8.44     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a46)
