Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.11      7.83     0.01                             rotr64 (blake2-impl.h:155 @ 919d)
  0.11      7.84     0.01                             rotr64 (blake2-impl.h:155 @ 91ee)
  0.11      7.85     0.01                             rotr64 (blake2-impl.h:155 @ 920e)
  0.11      7.86     0.01                             rotr64 (blake2-impl.h:155 @ 92fe)
  0.11      7.87     0.01                             rotr64 (blake2-impl.h:155 @ 93f2)
  0.11      7.88     0.01                             rotr64 (blake2-impl.h:155 @ 93ff)
  0.11      7.89     0.01                             rotr64 (blake2-impl.h:155 @ 9409)
  0.11      7.90     0.01                             rotr64 (blake2-impl.h:155 @ 9413)
  0.11      7.91     0.01                             rotr64 (blake2-impl.h:155 @ 9437)
  0.11      7.92     0.01                             rotr64 (blake2-impl.h:155 @ 95d5)
  0.11      7.93     0.01                             rotr64 (blake2-impl.h:155 @ 9631)
  0.11      7.94     0.01                             rotr64 (blake2-impl.h:155 @ 9667)
  0.11      7.95     0.01                             rotr64 (blake2-impl.h:155 @ 975e)
  0.11      7.96     0.01                             rotr64 (blake2-impl.h:155 @ 97ed)
  0.11      7.97     0.01                             rotr64 (blake2-impl.h:155 @ 9801)
  0.11      7.98     0.01                             rotr64 (blake2-impl.h:155 @ 98c9)
  0.11      7.99     0.01                             rotr64 (blake2-impl.h:155 @ 98ee)
  0.11      8.00     0.01                             rotr64 (blake2-impl.h:155 @ 98f4)
  0.11      8.01     0.01                             rotr64 (blake2-impl.h:155 @ 9931)
  0.11      8.02     0.01                             rotr64 (blake2-impl.h:155 @ 9b47)
  0.11      8.03     0.01                             rotr64 (blake2-impl.h:155 @ 9c40)
  0.11      8.04     0.01                             rotr64 (blake2-impl.h:155 @ 9c78)
  0.11      8.05     0.01                             rotr64 (blake2-impl.h:155 @ 9ca3)
  0.11      8.06     0.01                             rotr64 (blake2-impl.h:155 @ 9ce4)
  0.11      8.07     0.01                             rotr64 (blake2-impl.h:155 @ 9cfc)
  0.11      8.08     0.01                             rotr64 (blake2-impl.h:155 @ 9d26)
  0.11      8.09     0.01                             rotr64 (blake2-impl.h:155 @ 9d4c)
  0.11      8.10     0.01                             rs_squirt_netint (netint.c:77 @ 751b)
  0.11      8.11     0.01                             rs_tube_write (tube.c:199 @ 85ce)
  0.06      8.11     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87e0)
  0.06      8.12     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8894)
  0.06      8.12     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88ab)
  0.06      8.13     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88b9)
  0.06      8.13     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88c3)
  0.06      8.14     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88fb)
  0.06      8.14     0.01                             blake2b_compress (blake2b-ref.c:201 @ 893a)
  0.06      8.15     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8941)
  0.06      8.15     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89e2)
  0.06      8.16     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a64)
  0.06      8.16     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a96)
  0.06      8.17     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c1b)
  0.06      8.17     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c2c)
  0.06      8.18     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c96)
  0.06      8.18     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8ca7)
  0.06      8.19     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8dd3)
  0.06      8.19     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e16)
  0.06      8.20     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e1d)
  0.06      8.20     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fa2)
  0.06      8.21     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fdb)
  0.06      8.21     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8ff6)
  0.06      8.22     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9027)
  0.06      8.22     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9032)
  0.06      8.23     0.01                             blake2b_compress (blake2b-ref.c:204 @ 9039)
  0.06      8.23     0.01                             blake2b_compress (blake2b-ref.c:204 @ 904d)
  0.06      8.24     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9056)
  0.06      8.24     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9162)
  0.06      8.25     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9216)
  0.06      8.25     0.01                             blake2b_compress (blake2b-ref.c:206 @ 925b)
  0.06      8.26     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92eb)
  0.06      8.26     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92f2)
  0.06      8.27     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9362)
  0.06      8.27     0.01                             blake2b_compress (blake2b-ref.c:206 @ 939b)
  0.06      8.28     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94a3)
  0.06      8.28     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94d7)
  0.06      8.29     0.01                             blake2b_compress (blake2b-ref.c:207 @ 950a)
  0.06      8.29     0.01                             blake2b_compress (blake2b-ref.c:207 @ 951a)
  0.06      8.30     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9596)
  0.06      8.30     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95b1)
  0.06      8.31     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95d9)
  0.06      8.31     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96ec)
  0.06      8.32     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97a7)
  0.06      8.32     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97d6)
  0.06      8.33     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97f1)
  0.06      8.33     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9863)
  0.06      8.34     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9877)
  0.06      8.34     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99db)
  0.06      8.35     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a6b)
  0.06      8.35     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b22)
  0.06      8.36     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b54)
  0.06      8.36     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b68)
  0.06      8.37     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bcb)
  0.06      8.37     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c0b)
  0.06      8.38     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c6f)
  0.06      8.38     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c9d)
  0.06      8.39     0.01                             rotr64 (blake2-impl.h:155 @ 87bb)
  0.06      8.39     0.01                             rotr64 (blake2-impl.h:155 @ 87e6)
  0.06      8.40     0.01                             rotr64 (blake2-impl.h:155 @ 8862)
  0.06      8.40     0.01                             rotr64 (blake2-impl.h:155 @ 88a8)
  0.06      8.41     0.01                             rotr64 (blake2-impl.h:155 @ 88f7)
  0.06      8.41     0.01                             rotr64 (blake2-impl.h:155 @ 8933)
  0.06      8.42     0.01                             rotr64 (blake2-impl.h:155 @ 894e)
  0.06      8.42     0.01                             rotr64 (blake2-impl.h:155 @ 895f)
  0.06      8.43     0.01                             rotr64 (blake2-impl.h:155 @ 8973)
  0.06      8.43     0.01                             rotr64 (blake2-impl.h:155 @ 89de)
  0.06      8.44     0.01                             rotr64 (blake2-impl.h:155 @ 8a6e)
  0.06      8.44     0.01                             rotr64 (blake2-impl.h:155 @ 8a8e)
  0.06      8.45     0.01                             rotr64 (blake2-impl.h:155 @ 8aa2)
  0.06      8.45     0.01                             rotr64 (blake2-impl.h:155 @ 8c1e)
  0.06      8.46     0.01                             rotr64 (blake2-impl.h:155 @ 8c32)
  0.06      8.46     0.01                             rotr64 (blake2-impl.h:155 @ 8c47)
  0.06      8.47     0.01                             rotr64 (blake2-impl.h:155 @ 8c93)
  0.06      8.47     0.01                             rotr64 (blake2-impl.h:155 @ 8ca3)
  0.06      8.48     0.01                             rotr64 (blake2-impl.h:155 @ 8d54)
  0.06      8.48     0.01                             rotr64 (blake2-impl.h:155 @ 8dcc)
  0.06      8.49     0.01                             rotr64 (blake2-impl.h:155 @ 8e12)
  0.06      8.49     0.01                             rotr64 (blake2-impl.h:155 @ 8e2e)
  0.06      8.50     0.01                             rotr64 (blake2-impl.h:155 @ 8f2e)
  0.06      8.50     0.01                             rotr64 (blake2-impl.h:155 @ 8f3e)
  0.06      8.51     0.01                             rotr64 (blake2-impl.h:155 @ 8f6f)
  0.06      8.51     0.01                             rotr64 (blake2-impl.h:155 @ 8fde)
  0.06      8.52     0.01                             rotr64 (blake2-impl.h:155 @ 8ff2)
  0.06      8.52     0.01                             rotr64 (blake2-impl.h:155 @ 9024)
  0.06      8.53     0.01                             rotr64 (blake2-impl.h:155 @ 902e)
