Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.01     60.00     0.01                             rotr64 (blake2-impl.h:155 @ 8af2)
  0.01     60.01     0.01                             rotr64 (blake2-impl.h:155 @ 8b3f)
  0.01     60.01     0.01                             rotr64 (blake2-impl.h:155 @ 8b53)
  0.01     60.02     0.01                             rotr64 (blake2-impl.h:155 @ 8b63)
  0.01     60.02     0.01                             rotr64 (blake2-impl.h:155 @ 8b77)
  0.01     60.03     0.01                             rotr64 (blake2-impl.h:155 @ 8bb3)
  0.01     60.03     0.01                             rotr64 (blake2-impl.h:155 @ 8c0e)
  0.01     60.04     0.01                             rotr64 (blake2-impl.h:155 @ 8c46)
  0.01     60.04     0.01                             rotr64 (blake2-impl.h:155 @ 8cf7)
  0.01     60.05     0.01                             rotr64 (blake2-impl.h:155 @ 8d0b)
  0.01     60.05     0.01                             rotr64 (blake2-impl.h:155 @ 8d1f)
  0.01     60.06     0.01                             rotr64 (blake2-impl.h:155 @ 8d53)
  0.01     60.06     0.01                             rotr64 (blake2-impl.h:155 @ 8dee)
  0.01     60.07     0.01                             rotr64 (blake2-impl.h:155 @ 8dfe)
  0.01     60.07     0.01                             rotr64 (blake2-impl.h:155 @ 8e73)
  0.01     60.08     0.01                             rotr64 (blake2-impl.h:155 @ 8e9e)
  0.01     60.08     0.01                             rotr64 (blake2-impl.h:155 @ 8eb2)
  0.01     60.09     0.01                             rotr64 (blake2-impl.h:155 @ 8ec7)
  0.01     60.09     0.01                             rotr64 (blake2-impl.h:155 @ 8eee)
  0.01     60.10     0.01                             rotr64 (blake2-impl.h:155 @ 8fb3)
  0.01     60.10     0.01                             rotr64 (blake2-impl.h:155 @ 90ce)
  0.01     60.11     0.01                             rotr64 (blake2-impl.h:155 @ 91be)
  0.01     60.11     0.01                             rotr64 (blake2-impl.h:155 @ 91df)
  0.01     60.12     0.01                             rotr64 (blake2-impl.h:155 @ 91ef)
  0.01     60.12     0.01                             rotr64 (blake2-impl.h:155 @ 921e)
  0.01     60.13     0.01                             rotr64 (blake2-impl.h:155 @ 9272)
  0.01     60.13     0.01                             rotr64 (blake2-impl.h:155 @ 92bf)
  0.01     60.14     0.01                             rotr64 (blake2-impl.h:155 @ 93d6)
  0.01     60.14     0.01                             rotr64 (blake2-impl.h:155 @ 9452)
  0.01     60.15     0.01                             rotr64 (blake2-impl.h:155 @ 9477)
  0.01     60.15     0.01                             rotr64 (blake2-impl.h:155 @ 957e)
  0.01     60.16     0.01                             rotr64 (blake2-impl.h:155 @ 9592)
  0.01     60.16     0.01                             rotr64 (blake2-impl.h:155 @ 95de)
  0.01     60.17     0.01                             rotr64 (blake2-impl.h:155 @ 95f3)
  0.01     60.17     0.01                             rotr64 (blake2-impl.h:155 @ 961e)
  0.01     60.18     0.01                             rotr64 (blake2-impl.h:155 @ 9632)
  0.01     60.18     0.01                             rotr64 (blake2-impl.h:155 @ 9664)
  0.01     60.19     0.01                             rotr64 (blake2-impl.h:155 @ 967f)
  0.01     60.19     0.01                             rotr64 (blake2-impl.h:155 @ 9693)
  0.01     60.20     0.01                             rotr64 (blake2-impl.h:155 @ 96a3)
  0.01     60.20     0.01                             rotr64 (blake2-impl.h:155 @ 96b7)
  0.01     60.21     0.01                             rotr64 (blake2-impl.h:155 @ 974e)
  0.01     60.21     0.01                             rotr64 (blake2-impl.h:155 @ 982e)
  0.01     60.22     0.01                             rotr64 (blake2-impl.h:155 @ 983a)
  0.01     60.22     0.01                             rotr64 (blake2-impl.h:155 @ 984e)
  0.01     60.23     0.01                             rotr64 (blake2-impl.h:155 @ 995f)
  0.01     60.23     0.01                             rotr64 (blake2-impl.h:155 @ 996f)
  0.01     60.24     0.01                             rotr64 (blake2-impl.h:155 @ 9a07)
  0.01     60.24     0.01                             rotr64 (blake2-impl.h:155 @ 9a32)
  0.01     60.25     0.01                             rotr64 (blake2-impl.h:155 @ 9a3f)
  0.01     60.25     0.01                             rotr64 (blake2-impl.h:155 @ 9a92)
  0.01     60.26     0.01                             rotr64 (blake2-impl.h:155 @ 9b14)
  0.01     60.26     0.01                             rotr64 (blake2-impl.h:155 @ 9bdb)
  0.01     60.27     0.01                             rotr64 (blake2-impl.h:155 @ 9be6)
  0.01     60.27     0.01                             rotr64 (blake2-impl.h:155 @ 9bfb)
  0.01     60.28     0.01                             rotr64 (blake2-impl.h:155 @ 9c32)
  0.01     60.28     0.01                             rs_block_sig_ptr (sumset.c:105 @ 49a8)
  0.01     60.29     0.01                             rs_build_hash_table (sumset.c:288 @ 49ac)
  0.01     60.29     0.01                             rs_emit_literal_cmd (emit.c:72 @ 63f2)
  0.01     60.30     0.01                             rs_emit_literal_cmd (emit.c:73 @ 63f9)
  0.01     60.30     0.01                             rs_tube_copy_from_scoop (tube.c:99 @ 8359)
  0.01     60.31     0.01                             rs_tube_copy_from_scoop (tube.c:104 @ 837a)
  0.00     60.31     0.00   163928     0.00     0.00  rs_tube_catchup (tube.c:137 @ 8250)
  0.00     60.31     0.00    65613     0.00     0.00  rs_scoop_read (scoop.c:193 @ 81a0)
  0.00     60.31     0.00    65613     0.00     0.00  rs_scoop_readahead (scoop.c:149 @ 8100)
  0.00     60.31     0.00    32844     0.00     0.00  rs_infilebuf_fill (buf.c:78 @ 55a0)
  0.00     60.31     0.00    32844     0.00     0.00  rs_job_iter (job.c:94 @ 67a0)
  0.00     60.31     0.00    32832     0.00     0.00  rs_loadsig_s_strong (readsums.c:72 @ 7d20)
  0.00     60.31     0.00    32781     0.00     0.00  rs_suck_n4 (netint.c:110 @ 7660)
  0.00     60.31     0.00    32781     0.00     0.00  rs_suck_netint (netint.c:95 @ 75e0)
  0.00     60.31     0.00    32778     0.00     0.00  rs_loadsig_s_weak (readsums.c:57 @ 7bc0)
  0.00     60.31     0.00    32776     0.00     0.00  rs_tube_write (tube.c:193 @ 8460)
  0.00     60.31     0.00    32770     0.00     0.00  rs_outfilebuf_drain (buf.c:131 @ 5690)
  0.00     60.31     0.00    32770     0.00     0.00  rs_scoop_total_avail (scoop.c:228 @ 8230)
  0.00     60.31     0.00    32769     0.00     0.00  rs_delta_s_scan (delta.c:120 @ 5e60)
  0.00     60.31     0.00    32768     0.00     0.00  rs_signature_add_block (sumset.c:228 @ 4630)
  0.00     60.31     0.00    22049     0.00     0.00  blake2b_final (blake2b-ref.c:249 @ a080)
  0.00     60.31     0.00    22049     0.00     0.00  blake2b_init (blake2b-ref.c:99 @ 9ee0)
  0.00     60.31     0.00    22049     0.00     0.00  blake2b_init_param (blake2b-ref.c:82 @ 9e00)
  0.00     60.31     0.00    22049     0.00     0.00  blake2b_update (blake2b-ref.c:222 @ a060)
  0.00     60.31     0.00    22049     0.00     0.00  rs_calc_strong_sum (checksum.c:59 @ 5800)
  0.00     60.31     0.00    16388     0.00     0.00  rs_int_len (netint.c:120 @ 76a0)
  0.00     60.31     0.00    16388     0.00     0.00  rs_squirt_netint (netint.c:65 @ 7530)
  0.00     60.31     0.00    16387     0.00     0.00  rs_squirt_byte (netint.c:52 @ 7500)
  0.00     60.31     0.00    16384     0.00     0.00  RollsumUpdate (rollsum.c:31 @ 7dd0)
  0.00     60.31     0.00    16384     0.00     0.00  rs_emit_literal_cmd (emit.c:48 @ 63c0)
  0.00     60.31     0.00    16384     0.00     0.00  rs_tube_copy (tube.c:179 @ 8440)
  0.00     60.31     0.00        8     0.00     0.00  rs_alloc (util.c:50 @ 4f10)
  0.00     60.31     0.00        8     0.00     0.00  rs_bzero (util.c:34 @ 4ea0)
  0.00     60.31     0.00        6     0.00     0.00  rs_alloc_struct0 (util.c:39 @ 4ec0)
  0.00     60.31     0.00        3     0.00     0.00  rs_filebuf_free (buf.c:68 @ 5560)
  0.00     60.31     0.00        3     0.00     0.00  rs_filebuf_new (buf.c:57 @ 5500)
  0.00     60.31     0.00        3     0.00     0.00  rs_log0 (trace.c:97 @ 4e00)
  0.00     60.31     0.00        3     0.00     0.00  rs_log_va (trace.c:76 @ 4cb0)
  0.00     60.31     0.00        3     0.00     0.00  rs_trace_stderr (trace.c:106 @ 4da0)
  0.00     60.31     0.00        2     0.00     0.00  rs_emit_copy_cmd (emit.c:81 @ 6460)
  0.00     60.31     0.00        2     0.00     0.00  rs_format_stats (stats.c:41 @ 40c0)
  0.00     60.31     0.00        2     0.00     0.00  rs_job_drive (job.c:154 @ 6910)
  0.00     60.31     0.00        2     0.00     0.00  rs_job_free (job.c:67 @ 6740)
  0.00     60.31     0.00        2     0.00     0.00  rs_job_new (job.c:49 @ 66e0)
  0.00     60.31     0.00        2     0.00     0.00  rs_whole_run (whole.c:61 @ 5040)
  0.00     60.31     0.00        1     0.00     0.00  _hashtable_free (hashtable.c:60 @ 6640)
  0.00     60.31     0.00        1     0.00     0.00  _hashtable_new (hashtable.c:37 @ 6560)
  0.00     60.31     0.00        1     0.00     0.00  rs_delta_begin (delta.c:387 @ 6310)
  0.00     60.31     0.00        1     0.00     0.00  rs_delta_s_end (delta.c:198 @ 5930)
  0.00     60.31     0.00        1     0.00     0.00  rs_delta_s_flush (delta.c:161 @ 5950)
  0.00     60.31     0.00        1     0.00     0.00  rs_delta_s_header (delta.c:375 @ 5880)
  0.00     60.31     0.00        1     0.00     0.00  rs_emit_delta_header (emit.c:41 @ 63a0)
  0.00     60.31     0.00        1     0.00     0.00  rs_emit_end_cmd (emit.c:124 @ 6540)
  0.00     60.31     0.00        1     0.00     0.00  rs_file_size (fileutil.c:123 @ 3ec0)
  0.00     60.31     0.00        1     0.00     0.00  rs_loadsig_begin (readsums.c:138 @ 7d80)
  0.00     60.31     0.00        1     0.00     0.00  rs_loadsig_s_blocklen (readsums.c:107 @ 7c20)
  0.00     60.31     0.00        1     0.00     0.00  rs_loadsig_s_magic (readsums.c:125 @ 7b80)
  0.00     60.31     0.00        1     0.00     0.00  rs_loadsig_s_stronglen (readsums.c:85 @ 7c90)
  0.00     60.31     0.00        1     0.00     0.00  rs_sig_args (sumset.c:119 @ 42f0)
  0.00     60.31     0.00        1     0.00     0.00  rs_signature_done (sumset.c:219 @ 45f0)
  0.00     60.31     0.00        1     0.00     0.00  rs_signature_init (sumset.c:189 @ 4520)
  0.00     60.31     0.00        1     0.00     0.00  rs_squirt_n4 (netint.c:80 @ 7570)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.02% of 60.31 seconds

index % time    self  children    called     name
                0.00    0.00       1/536887296     rs_findmatch (delta.c:244 @ 5a50) [393]
                3.49    0.00 536887295/536887296     rs_findmatch (delta.c:244 @ 5f70) [2]
[4]      5.8    3.49    0.00 536887296         rs_signature_find_match (sumset.c:247 @ 4720) [4]
-----------------------------------------------
                0.00    0.00   22049/5666593     blake2b_update (blake2b-ref.c:234 @ 9d50) [390]
                0.00    0.00   22049/5666593     blake2b_update (blake2b-ref.c:224 @ a06a) [391]
                0.00    0.00   22049/5666593     blake2b_final (blake2b-ref.c:262 @ a11b) [389]
                0.05    0.00 5600446/5666593     blake2b_increment_counter (blake2b-ref.c:69 @ 9db0) [55]
[56]     0.1    0.05    0.00 5666593         blake2b_compress (blake2b-ref.c:178 @ 84a0) [56]
-----------------------------------------------
                0.00    0.00     112/32880       rs_scoop_readahead (scoop.c:162 @ 8158) [392]
                0.01    0.00   32768/32880       rs_getinput (delta.c:209 @ 62d0) [266]
[144]    0.0    0.01    0.00   32880         rs_scoop_input (scoop.c:68 @ 7f80) [144]
-----------------------------------------------
                0.00    0.00       1/163928      rs_delta_s_flush (delta.c:170 @ 598d) [1389]
                0.00    0.00       1/163928      rs_processmatch (delta.c:330 @ 5cbf) [2347]
                0.00    0.00       1/163928      rs_processmatch (delta.c:330 @ 5e46) [2359]
                0.00    0.00       1/163928      rs_processmatch (delta.c:331 @ 6150) [2366]
                0.00    0.00       2/163928      rs_processmiss (delta.c:350 @ 62ad) [2396]
                0.00    0.00   16382/163928      rs_processmiss (delta.c:350 @ 6007) [2392]
                0.00    0.00   16383/163928      rs_processmatch (delta.c:330 @ 624b) [2376]
                0.00    0.00   32769/163928      rabinkarp_init (rabinkarp.h:75 @ 5e9b) [857]
                0.00    0.00   98388/163928      rs_job_work (job.c:125 @ 67d0) [1711]
[394]    0.0    0.00    0.00  163928         rs_tube_catchup (tube.c:137 @ 8250) [394]
-----------------------------------------------
                0.00    0.00   32781/65613       rs_suck_netint (netint.c:101 @ 75fe) [2725]
                0.00    0.00   32832/65613       rs_loadsig_s_strong (readsums.c:77 @ 7d3e) [1761]
[395]    0.0    0.00    0.00   65613         rs_scoop_read (scoop.c:193 @ 81a0) [395]
                0.00    0.00   65613/65613       rs_scoop_readahead (scoop.c:149 @ 8100) [396]
-----------------------------------------------
                0.00    0.00   65613/65613       rs_scoop_read (scoop.c:193 @ 81a0) [395]
[396]    0.0    0.00    0.00   65613         rs_scoop_readahead (scoop.c:149 @ 8100) [396]
-----------------------------------------------
                0.00    0.00   32844/32844       rs_job_drive (job.c:161 @ 6980) [1668]
[397]    0.0    0.00    0.00   32844         rs_infilebuf_fill (buf.c:78 @ 55a0) [397]
-----------------------------------------------
                0.00    0.00   32844/32844       rs_job_drive (job.c:166 @ 6997) [1670]
[398]    0.0    0.00    0.00   32844         rs_job_iter (job.c:94 @ 67a0) [398]
-----------------------------------------------
                0.00    0.00   32832/32832       rs_job_work (job.c:126 @ 67db) [263]
[399]    0.0    0.00    0.00   32832         rs_loadsig_s_strong (readsums.c:72 @ 7d20) [399]
-----------------------------------------------
                0.00    0.00       1/32781       rs_loadsig_s_magic (readsums.c:129 @ 7b8f) [1752]
                0.00    0.00       1/32781       rs_loadsig_s_blocklen (readsums.c:111 @ 7c2f) [1740]
                0.00    0.00       1/32781       rs_loadsig_s_stronglen (readsums.c:89 @ 7c9f) [1767]
                0.00    0.00   32778/32781       rs_loadsig_s_weak (readsums.c:61 @ 7bcf) [1782]
[400]    0.0    0.00    0.00   32781         rs_suck_n4 (netint.c:110 @ 7660) [400]
-----------------------------------------------
                0.00    0.00   32781/32781       rs_suck_n4 (netint.c:114 @ 7677) [2720]
[401]    0.0    0.00    0.00   32781         rs_suck_netint (netint.c:95 @ 75e0) [401]
-----------------------------------------------
                0.00    0.00   32778/32778       rs_job_work (job.c:126 @ 67db) [263]
[402]    0.0    0.00    0.00   32778         rs_loadsig_s_weak (readsums.c:57 @ 7bc0) [402]
-----------------------------------------------
                0.00    0.00       1/32776       rs_squirt_netint (netint.c:75 @ 7588) [2688]
                0.00    0.00   16387/32776       rs_squirt_byte (netint.c:55 @ 7520) [2678]
                0.00    0.00   16388/32776       rs_squirt_netint (netint.c:75 @ 7560) [2684]
[403]    0.0    0.00    0.00   32776         rs_tube_write (tube.c:193 @ 8460) [403]
-----------------------------------------------
                0.00    0.00   32770/32770       rs_job_drive (job.c:171 @ 695d) [1664]
[404]    0.0    0.00    0.00   32770         rs_outfilebuf_drain (buf.c:131 @ 5690) [404]
-----------------------------------------------
                0.00    0.00       1/32770       rs_delta_s_flush (delta.c:161 @ 5950) [435]
                0.00    0.00   32769/32770       rs_delta_s_scan (delta.c:120 @ 5e7f) [1413]
[405]    0.0    0.00    0.00   32770         rs_scoop_total_avail (scoop.c:228 @ 8230) [405]
-----------------------------------------------
                0.00    0.00   32769/32769       rs_job_work (job.c:126 @ 67db) [263]
[406]    0.0    0.00    0.00   32769         rs_delta_s_scan (delta.c:120 @ 5e60) [406]
-----------------------------------------------
                0.00    0.00   32768/32768       rs_loadsig_add_sum (readsums.c:51 @ 7d59) [1719]
[407]    0.0    0.00    0.00   32768         rs_signature_add_block (sumset.c:228 @ 4630) [407]
-----------------------------------------------
                0.00    0.00   22049/22049       rs_calc_strong_sum (checksum.c:66 @ 5862) [1360]
[408]    0.0    0.00    0.00   22049         blake2b_final (blake2b-ref.c:249 @ a080) [408]
-----------------------------------------------
                0.00    0.00   22049/22049       rs_calc_strong_sum (checksum.c:64 @ 5840) [1358]
[409]    0.0    0.00    0.00   22049         blake2b_init (blake2b-ref.c:99 @ 9ee0) [409]
-----------------------------------------------
                0.00    0.00   22049/22049       blake2b_init (blake2b-ref.c:114 @ 9f2d) [705]
[410]    0.0    0.00    0.00   22049         blake2b_init_param (blake2b-ref.c:82 @ 9e00) [410]
-----------------------------------------------
                0.00    0.00   22049/22049       rs_calc_strong_sum (checksum.c:65 @ 5854) [1359]
[411]    0.0    0.00    0.00   22049         blake2b_update (blake2b-ref.c:222 @ a060) [411]
-----------------------------------------------
                0.00    0.00   22049/22049       rs_signature_strongsum_kind (sumset.h:117 @ 47ec) [2663]
[412]    0.0    0.00    0.00   22049         rs_calc_strong_sum (checksum.c:59 @ 5800) [412]
-----------------------------------------------
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:81 @ 6480) [1446]
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:85 @ 648e) [1450]
                0.00    0.00   16384/16388       rs_emit_literal_cmd (emit.c:50 @ 6410) [1479]
[413]    0.0    0.00    0.00   16388         rs_int_len (netint.c:120 @ 76a0) [413]
-----------------------------------------------
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:111 @ 64d9) [1460]
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:113 @ 64ef) [1462]
                0.00    0.00   16384/16388       rs_emit_literal_cmd (emit.c:69 @ 643f) [1484]
[414]    0.0    0.00    0.00   16388         rs_squirt_netint (netint.c:65 @ 7530) [414]
-----------------------------------------------
                0.00    0.00       1/16387       rs_delta_s_end (delta.c:198 @ 5930) [434]
                0.00    0.00       2/16387       rs_emit_copy_cmd (emit.c:111 @ 64d9) [1460]
                0.00    0.00   16384/16387       rs_emit_literal_cmd (emit.c:63 @ 6424) [1482]
[415]    0.0    0.00    0.00   16387         rs_squirt_byte (netint.c:52 @ 7500) [415]
-----------------------------------------------
                0.00    0.00       1/16384       weaksum_update (checksum.h:84 @ 5b28) [2863]
                0.00    0.00   16383/16384       weaksum_update (checksum.h:84 @ 6040) [49]
[416]    0.0    0.00    0.00   16384         RollsumUpdate (rollsum.c:31 @ 7dd0) [416]
-----------------------------------------------
                0.00    0.00       2/16384       rs_appendflush (delta.c:308 @ 6290) [1234]
                0.00    0.00   16382/16384       rs_appendflush (delta.c:308 @ 5feb) [1226]
[417]    0.0    0.00    0.00   16384         rs_emit_literal_cmd (emit.c:48 @ 63c0) [417]
-----------------------------------------------
                0.00    0.00       2/16384       rs_processmiss (delta.c:349 @ 629c) [2394]
                0.00    0.00   16382/16384       rs_processmiss (delta.c:349 @ 5ff6) [2390]
[418]    0.0    0.00    0.00   16384         rs_tube_copy (tube.c:179 @ 8440) [418]
-----------------------------------------------
                0.00    0.00       1/8           rs_signature_init (sumset.c:206 @ 45db) [2655]
                0.00    0.00       3/8           rs_filebuf_new (buf.c:60 @ 552a) [1543]
                0.00    0.00       4/8           rs_scoop_input (scoop.c:79 @ 7fc8) [2424]
[419]    0.0    0.00    0.00       8         rs_alloc (util.c:50 @ 4f10) [419]
-----------------------------------------------
                0.00    0.00       1/8           rs_free_sumset (sumset.c:297 @ 4bc0) [1601]
                0.00    0.00       2/8           rs_job_free (job.c:71 @ 6768) [1676]
                0.00    0.00       2/8           rs_job_drive (job.c:154 @ 6938) [1661]
                0.00    0.00       3/8           rs_filebuf_free (buf.c:70 @ 557c) [1537]
[420]    0.0    0.00    0.00       8         rs_bzero (util.c:34 @ 4ea0) [420]
-----------------------------------------------
                0.00    0.00       1/6           rs_loadsig_begin (readsums.c:141 @ 7daf) [1725]
                0.00    0.00       2/6           rs_job_new (job.c:52 @ 66f9) [1697]
                0.00    0.00       3/6           rs_filebuf_new (buf.c:58 @ 5519) [1542]
[421]    0.0    0.00    0.00       6         rs_alloc_struct0 (util.c:39 @ 4ec0) [421]
-----------------------------------------------
                0.00    0.00       1/3           rs_whole_run (whole.c:79 @ 50d9) [2823]
                0.00    0.00       2/3           rs_whole_run (whole.c:77 @ 50cf) [2821]
[422]    0.0    0.00    0.00       3         rs_filebuf_free (buf.c:68 @ 5560) [422]
-----------------------------------------------
                0.00    0.00       1/3           rs_whole_run (whole.c:72 @ 508d) [2817]
                0.00    0.00       2/3           rs_whole_run (whole.c:70 @ 507a) [2813]
[423]    0.0    0.00    0.00       3         rs_filebuf_new (buf.c:57 @ 5500) [423]
-----------------------------------------------
                0.00    0.00       1/3           rs_signature_log_stats (sumset.c:264 @ 48ca) [2660]
                0.00    0.00       2/3           rs_log_stats (stats.c:36 @ 42b7) [1799]
[424]    0.0    0.00    0.00       3         rs_log0 (trace.c:97 @ 4e00) [424]
-----------------------------------------------
                0.00    0.00       3/3           rs_log0 (trace.c:101 @ 4e7e) [1795]
[425]    0.0    0.00    0.00       3         rs_log_va (trace.c:76 @ 4cb0) [425]
-----------------------------------------------
                0.00    0.00       3/3           rs_log_va (trace.c:91 @ 4d4c) [1812]
[426]    0.0    0.00    0.00       3         rs_trace_stderr (trace.c:106 @ 4da0) [426]
-----------------------------------------------
                0.00    0.00       1/2           rs_appendflush (delta.c:302 @ 5e14) [1223]
                0.00    0.00       1/2           rs_appendflush (delta.c:302 @ 6110) [1227]
[427]    0.0    0.00    0.00       2         rs_emit_copy_cmd (emit.c:81 @ 6460) [427]
-----------------------------------------------
                0.00    0.00       2/2           rs_log_stats (stats.c:35 @ 42a3) [1798]
[428]    0.0    0.00    0.00       2         rs_format_stats (stats.c:41 @ 40c0) [428]
-----------------------------------------------
                0.00    0.00       2/2           rs_whole_run (whole.c:74 @ 509b) [2818]
[429]    0.0    0.00    0.00       2         rs_job_drive (job.c:154 @ 6910) [429]
-----------------------------------------------
                0.00    0.00       1/2           rs_loadsig_file (whole.c:119 @ 532d) [1738]
                0.00    0.00       1/2           rs_delta_file (whole.c:136 @ 540c) [1384]
[430]    0.0    0.00    0.00       2         rs_job_free (job.c:67 @ 6740) [430]
-----------------------------------------------
                0.00    0.00       1/2           rs_delta_begin (delta.c:390 @ 6329) [1371]
                0.00    0.00       1/2           rs_loadsig_begin (readsums.c:141 @ 7d97) [1723]
[431]    0.0    0.00    0.00       2         rs_job_new (job.c:49 @ 66e0) [431]
-----------------------------------------------
                0.00    0.00       1/2           rs_loadsig_file (whole.c:116 @ 52ac) [1735]
                0.00    0.00       1/2           rs_delta_file (whole.c:132 @ 5388) [1381]
[432]    0.0    0.00    0.00       2         rs_whole_run (whole.c:61 @ 5040) [432]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_file (whole.c:126 @ 5350) [1376]
[433]    0.0    0.00    0.00       1         rs_delta_begin (delta.c:387 @ 6310) [433]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [263]
[434]    0.0    0.00    0.00       1         rs_delta_s_end (delta.c:198 @ 5930) [434]
                0.00    0.00       1/16387       rs_squirt_byte (netint.c:52 @ 7500) [415]
                0.00    0.00       1/1           rs_emit_end_cmd (emit.c:124 @ 6540) [438]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [263]
[435]    0.0    0.00    0.00       1         rs_delta_s_flush (delta.c:161 @ 5950) [435]
                0.00    0.00       1/32770       rs_scoop_total_avail (scoop.c:228 @ 8230) [405]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [263]
[436]    0.0    0.00    0.00       1         rs_delta_s_header (delta.c:375 @ 5880) [436]
                0.00    0.00       1/1           rs_squirt_n4 (netint.c:80 @ 7570) [447]
                0.00    0.00       1/1           rs_emit_delta_header (emit.c:41 @ 63a0) [437]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_s_header (delta.c:375 @ 5880) [436]
[437]    0.0    0.00    0.00       1         rs_emit_delta_header (emit.c:41 @ 63a0) [437]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_s_end (delta.c:198 @ 5930) [434]
[438]    0.0    0.00    0.00       1         rs_emit_end_cmd (emit.c:124 @ 6540) [438]
-----------------------------------------------
                0.00    0.00       1/1           rs_loadsig_file (whole.c:112 @ 528c) [1729]
[439]    0.0    0.00    0.00       1         rs_file_size (fileutil.c:123 @ 3ec0) [439]
-----------------------------------------------
                0.00    0.00       1/1           rs_loadsig_file (whole.c:112 @ 528c) [1729]
[440]    0.0    0.00    0.00       1         rs_loadsig_begin (readsums.c:138 @ 7d80) [440]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [263]
[441]    0.0    0.00    0.00       1         rs_loadsig_s_blocklen (readsums.c:107 @ 7c20) [441]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [263]
[442]    0.0    0.00    0.00       1         rs_loadsig_s_magic (readsums.c:125 @ 7b80) [442]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [263]
[443]    0.0    0.00    0.00       1         rs_loadsig_s_stronglen (readsums.c:85 @ 7c90) [443]
-----------------------------------------------
                0.00    0.00       1/1           rs_signature_init (sumset.c:189 @ 454f) [2638]
[444]    0.0    0.00    0.00       1         rs_sig_args (sumset.c:119 @ 42f0) [444]
-----------------------------------------------
                0.00    0.00       1/1           rs_free_sumset (sumset.c:297 @ 4bc0) [1601]
[445]    0.0    0.00    0.00       1         rs_signature_done (sumset.c:219 @ 45f0) [445]
                0.00    0.00       1/1           _hashtable_free (hashtable.c:60 @ 6640) [2866]
-----------------------------------------------
                0.00    0.00       1/1           rs_loadsig_s_stronglen (readsums.c:96 @ 7cbf) [1772]
[446]    0.0    0.00    0.00       1         rs_signature_init (sumset.c:189 @ 4520) [446]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_s_header (delta.c:375 @ 5880) [436]
[447]    0.0    0.00    0.00       1         rs_squirt_n4 (netint.c:80 @ 7570) [447]
-----------------------------------------------
                0.00    0.00       1/1           rs_signature_done (sumset.c:219 @ 45f0) [445]
[2866]   0.0    0.00    0.00       1         _hashtable_free (hashtable.c:60 @ 6640) [2866]
-----------------------------------------------
                0.00    0.00       1/1           hashtable_new (hashtable.h:227 @ 495a) [810]
[2867]   0.0    0.00    0.00       1         _hashtable_new (hashtable.c:37 @ 6560) [2867]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


