Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.22      6.28     0.02                             rotr64 (blake2-impl.h:155 @ 88c9)
  0.22      6.30     0.02                             rotr64 (blake2-impl.h:155 @ 893d)
  0.22      6.32     0.02                             rotr64 (blake2-impl.h:155 @ 89c9)
  0.22      6.34     0.02                             rotr64 (blake2-impl.h:155 @ 8ae4)
  0.22      6.36     0.02                             rotr64 (blake2-impl.h:155 @ 8af8)
  0.22      6.38     0.02                             rotr64 (blake2-impl.h:155 @ 8d75)
  0.22      6.40     0.02                             rotr64 (blake2-impl.h:155 @ 8da0)
  0.22      6.42     0.02                             rotr64 (blake2-impl.h:155 @ 8ee7)
  0.22      6.44     0.02                             rotr64 (blake2-impl.h:155 @ 8fe8)
  0.22      6.46     0.02                             rotr64 (blake2-impl.h:155 @ 9081)
  0.22      6.48     0.02                             rotr64 (blake2-impl.h:155 @ 91ee)
  0.22      6.50     0.02                             rotr64 (blake2-impl.h:155 @ 9667)
  0.22      6.52     0.02                             rotr64 (blake2-impl.h:155 @ 9858)
  0.22      6.54     0.02                             rotr64 (blake2-impl.h:155 @ 9aec)
  0.22      6.56     0.02                             rotr64 (blake2-impl.h:155 @ 9c0e)
  0.22      6.58     0.02                             rotr64 (blake2-impl.h:155 @ 9c89)
  0.22      6.60     0.02                             rotr64 (blake2-impl.h:155 @ 9d80)
  0.22      6.62     0.02                             rs_sig_s_header (mksum.c:68 @ 7320)
  0.22      6.64     0.02                             store64 (blake2-impl.h:112 @ a270)
  0.16      6.65     0.02  1310721    11.45    11.45  rs_sig_s_generate (mksum.c:94 @ 7330)
  0.16      6.67     0.02                             blake2b_compress (blake2b-ref.c:200 @ 8706)
  0.16      6.68     0.02                             blake2b_compress (blake2b-ref.c:200 @ 886a)
  0.16      6.70     0.02                             blake2b_compress (blake2b-ref.c:200 @ 889b)
  0.16      6.71     0.02                             blake2b_compress (blake2b-ref.c:202 @ 8b86)
  0.16      6.73     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8cfa)
  0.16      6.74     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8d57)
  0.16      6.76     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8dd3)
  0.16      6.77     0.02                             blake2b_compress (blake2b-ref.c:204 @ 8ff6)
  0.16      6.79     0.02                             blake2b_compress (blake2b-ref.c:205 @ 9216)
  0.16      6.80     0.02                             blake2b_compress (blake2b-ref.c:206 @ 93e8)
  0.16      6.82     0.02                             blake2b_compress (blake2b-ref.c:207 @ 9416)
  0.16      6.83     0.02                             blake2b_compress (blake2b-ref.c:207 @ 9575)
  0.16      6.85     0.02                             blake2b_compress (blake2b-ref.c:208 @ 96b2)
  0.16      6.86     0.02                             blake2b_compress (blake2b-ref.c:208 @ 96e3)
  0.16      6.88     0.02                             blake2b_compress (blake2b-ref.c:209 @ 9982)
  0.16      6.89     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9b5b)
  0.16      6.91     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9b68)
  0.16      6.92     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9bb1)
  0.16      6.94     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9cde)
  0.16      6.95     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9d1f)
  0.16      6.97     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9d3f)
  0.16      6.98     0.02                             blake2b_increment_counter (blake2b-ref.c:68 @ 9e77)
  0.16      7.00     0.02                             blake2b_update (blake2b-ref.c:233 @ 9e7b)
  0.16      7.01     0.02                             rabinkarp_pow (rabinkarp.c:81 @ 8097)
  0.16      7.03     0.02                             rotr64 (blake2-impl.h:155 @ 8862)
  0.16      7.04     0.02                             rotr64 (blake2-impl.h:155 @ 88f7)
  0.16      7.06     0.02                             rotr64 (blake2-impl.h:155 @ 8cf3)
  0.16      7.07     0.02                             rotr64 (blake2-impl.h:155 @ 8e93)
  0.16      7.09     0.02                             rotr64 (blake2-impl.h:155 @ 8f9e)
  0.16      7.10     0.02                             rotr64 (blake2-impl.h:155 @ 9312)
  0.16      7.12     0.02                             rotr64 (blake2-impl.h:155 @ 9437)
  0.16      7.13     0.02                             rotr64 (blake2-impl.h:155 @ 96ef)
  0.16      7.15     0.02                             rotr64 (blake2-impl.h:155 @ 971e)
  0.16      7.16     0.02                             rotr64 (blake2-impl.h:155 @ 9d26)
  0.11      7.17     0.01  1048579     9.54     9.54  rs_squirt_n4 (netint.c:80 @ 7520)
  0.11      7.18     0.01  1048576     9.54     9.54  blake2b_init_param (blake2b-ref.c:82 @ 9f40)
  0.11      7.19     0.01   262146    38.15    38.15  rs_infilebuf_fill (buf.c:78 @ 5630)
  0.11      7.20     0.01                             RollsumUpdate (rollsum.c:38 @ 7f20)
  0.11      7.21     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86e4)
  0.11      7.22     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8710)
  0.11      7.23     0.01                             blake2b_compress (blake2b-ref.c:200 @ 871a)
  0.11      7.24     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87c3)
  0.11      7.25     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8853)
  0.11      7.26     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88cd)
  0.11      7.27     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8929)
  0.11      7.28     0.01                             blake2b_compress (blake2b-ref.c:201 @ 893a)
  0.11      7.29     0.01                             blake2b_compress (blake2b-ref.c:201 @ 896d)
  0.11      7.30     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8997)
  0.11      7.31     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89e2)
  0.11      7.32     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a09)
  0.11      7.33     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a20)
  0.11      7.34     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8ad8)
  0.11      7.35     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8aec)
  0.11      7.36     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b00)
  0.11      7.37     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b72)
  0.11      7.38     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8be2)
  0.11      7.39     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8bf7)
  0.11      7.40     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c15)
  0.11      7.41     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c5b)
  0.11      7.42     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cb1)
  0.11      7.43     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d23)
  0.11      7.44     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d2d)
  0.11      7.45     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8da4)
  0.11      7.46     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8ddd)
  0.11      7.47     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e1d)
  0.11      7.48     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e59)
  0.11      7.49     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f32)
  0.11      7.50     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f46)
  0.11      7.51     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fd5)
  0.11      7.52     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fdb)
  0.11      7.53     0.01                             blake2b_compress (blake2b-ref.c:204 @ 9043)
  0.11      7.54     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90e3)
  0.11      7.55     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9111)
  0.11      7.56     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9117)
  0.11      7.57     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9162)
  0.11      7.58     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91d9)
  0.11      7.59     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9202)
  0.11      7.60     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92b1)
  0.11      7.61     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9395)
  0.11      7.62     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93ca)
  0.11      7.63     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93db)
  0.11      7.64     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9403)
  0.11      7.65     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9431)
  0.11      7.66     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94ad)
  0.11      7.67     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9524)
  0.11      7.68     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9639)
  0.11      7.69     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9722)
  0.11      7.70     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9755)
  0.11      7.71     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97f1)
  0.11      7.72     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98d1)
  0.11      7.73     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98fc)
  0.11      7.74     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9964)
  0.11      7.75     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a0d)
  0.11      7.76     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a31)
  0.11      7.77     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a86)
  0.11      7.78     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b2c)
  0.11      7.79     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c0b)
  0.11      7.80     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c31)
  0.11      7.81     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c48)
  0.11      7.82     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d2d)
  0.11      7.83     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d50)
  0.11      7.84     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d84)
  0.11      7.85     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9daa)
  0.11      7.86     0.01                             blake2b_final (blake2b-ref.c:264 @ a279)
  0.11      7.87     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9e8d)
  0.11      7.88     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ a219)
  0.11      7.89     0.01                             blake2b_init0 (blake2b-ref.c:77 @ 9f4a)
  0.11      7.90     0.01                             blake2b_init_key (blake2b-ref.c:124 @ a198)
  0.11      7.91     0.01                             blake2b_init_param (blake2b-ref.c:90 @ 9ff4)
  0.11      7.92     0.01                             blake2b_init_param (blake2b-ref.c:89 @ 9ffc)
  0.11      7.93     0.01                             blake2b_set_lastblock (blake2b-ref.c:63 @ a23b)
  0.11      7.94     0.01                             blake2b_update (blake2b-ref.c:246 @ 9e51)
  0.11      7.95     0.01                             blake2b_update (blake2b-ref.c:235 @ 9efc)
  0.11      7.96     0.01                             blake2b_update (blake2b-ref.c:246 @ a1b4)
  0.11      7.97     0.01                             rabinkarp_pow (rabinkarp.c:77 @ 8081)
  0.11      7.98     0.01                             rabinkarp_pow (rabinkarp.c:77 @ 809b)
  0.11      7.99     0.01                             rabinkarp_update (rabinkarp.c:94 @ 803f)
  0.11      8.00     0.01                             rabinkarp_update (rabinkarp.c:103 @ 809f)
  0.11      8.01     0.01                             rabinkarp_update (rabinkarp.c:104 @ 80a3)
  0.11      8.02     0.01                             rotr64 (blake2-impl.h:155 @ 88ed)
  0.11      8.03     0.01                             rotr64 (blake2-impl.h:155 @ 8933)
  0.11      8.04     0.01                             rotr64 (blake2-impl.h:155 @ 898e)
  0.11      8.05     0.01                             rotr64 (blake2-impl.h:155 @ 8a31)
  0.11      8.06     0.01                             rotr64 (blake2-impl.h:155 @ 8aa2)
  0.11      8.07     0.01                             rotr64 (blake2-impl.h:155 @ 8c28)
  0.11      8.08     0.01                             rotr64 (blake2-impl.h:155 @ 8c32)
  0.11      8.09     0.01                             rotr64 (blake2-impl.h:155 @ 8c7f)
  0.11      8.10     0.01                             rotr64 (blake2-impl.h:155 @ 8c89)
  0.11      8.11     0.01                             rotr64 (blake2-impl.h:155 @ 8cc1)
  0.11      8.12     0.01                             rotr64 (blake2-impl.h:155 @ 8d0e)
  0.11      8.13     0.01                             rotr64 (blake2-impl.h:155 @ 8d29)
  0.11      8.14     0.01                             rotr64 (blake2-impl.h:155 @ 8d33)
  0.11      8.15     0.01                             rotr64 (blake2-impl.h:155 @ 8df1)
  0.11      8.16     0.01                             rotr64 (blake2-impl.h:155 @ 8e2e)
  0.11      8.17     0.01                             rotr64 (blake2-impl.h:155 @ 8ec5)
  0.11      8.18     0.01                             rotr64 (blake2-impl.h:155 @ 8f2e)
  0.11      8.19     0.01                             rotr64 (blake2-impl.h:155 @ 8fac)
  0.11      8.20     0.01                             rotr64 (blake2-impl.h:155 @ 8fde)
  0.11      8.21     0.01                             rotr64 (blake2-impl.h:155 @ 8ff2)
  0.11      8.22     0.01                             rotr64 (blake2-impl.h:155 @ 9007)
  0.11      8.23     0.01                             rotr64 (blake2-impl.h:155 @ 9053)
  0.11      8.24     0.01                             rotr64 (blake2-impl.h:155 @ 9149)
  0.11      8.25     0.01                             rotr64 (blake2-impl.h:155 @ 920e)
  0.11      8.26     0.01                             rotr64 (blake2-impl.h:155 @ 9271)
  0.11      8.27     0.01                             rotr64 (blake2-impl.h:155 @ 92a0)
  0.11      8.28     0.01                             rotr64 (blake2-impl.h:155 @ 936c)
  0.11      8.29     0.01                             rotr64 (blake2-impl.h:155 @ 93a8)
  0.11      8.30     0.01                             rotr64 (blake2-impl.h:155 @ 9409)
  0.11      8.31     0.01                             rotr64 (blake2-impl.h:155 @ 9413)
  0.11      8.32     0.01                             rotr64 (blake2-impl.h:155 @ 9498)
  0.11      8.33     0.01                             rotr64 (blake2-impl.h:155 @ 94b3)
  0.11      8.34     0.01                             rotr64 (blake2-impl.h:155 @ 9571)
  0.11      8.35     0.01                             rotr64 (blake2-impl.h:155 @ 9599)
  0.11      8.36     0.01                             rotr64 (blake2-impl.h:155 @ 9613)
  0.11      8.37     0.01                             rotr64 (blake2-impl.h:155 @ 97bf)
  0.11      8.38     0.01                             rotr64 (blake2-impl.h:155 @ 983d)
  0.11      8.39     0.01                             rotr64 (blake2-impl.h:155 @ 98a8)
  0.11      8.40     0.01                             rotr64 (blake2-impl.h:155 @ 98f4)
  0.11      8.41     0.01                             rotr64 (blake2-impl.h:155 @ 9905)
  0.11      8.42     0.01                             rotr64 (blake2-impl.h:155 @ 991d)
  0.11      8.43     0.01                             rotr64 (blake2-impl.h:155 @ 9955)
  0.11      8.44     0.01                             rotr64 (blake2-impl.h:155 @ 9960)
  0.11      8.45     0.01                             rotr64 (blake2-impl.h:155 @ 996e)
  0.11      8.46     0.01                             rotr64 (blake2-impl.h:155 @ 998e)
  0.11      8.47     0.01                             rotr64 (blake2-impl.h:155 @ 9a20)
  0.11      8.48     0.01                             rotr64 (blake2-impl.h:155 @ 9b32)
  0.11      8.49     0.01                             rotr64 (blake2-impl.h:155 @ 9b89)
  0.11      8.50     0.01                             rotr64 (blake2-impl.h:155 @ 9bad)
  0.11      8.51     0.01                             rotr64 (blake2-impl.h:155 @ 9c07)
  0.11      8.52     0.01                             rotr64 (blake2-impl.h:155 @ 9c40)
  0.11      8.53     0.01                             rotr64 (blake2-impl.h:155 @ 9ce4)
  0.11      8.54     0.01                             rotr64 (blake2-impl.h:155 @ 9d4c)
  0.11      8.55     0.01                             rs_calc_weak_sum (checksum.c:43 @ 5867)
  0.11      8.56     0.01                             rs_infilebuf_fill (buf.c:126 @ 5661)
  0.11      8.57     0.01                             rs_infilebuf_fill (buf.c:93 @ 567b)
  0.11      8.58     0.01                             rs_infilebuf_fill (buf.c:104 @ 56a9)
  0.11      8.59     0.01                             rs_infilebuf_fill (buf.c:121 @ 56ae)
  0.11      8.60     0.01                             rs_scoop_advance (scoop.c:136 @ 823b)
  0.11      8.61     0.01                             rs_scoop_read (scoop.c:197 @ 82f8)
  0.11      8.62     0.01                             rs_scoop_read (scoop.c:200 @ 832b)
  0.11      8.63     0.01                             rs_scoop_readahead (scoop.c:158 @ 8270)
  0.11      8.64     0.01                             rs_sig_do_block (mksum.c:80 @ 73d0)
  0.11      8.65     0.01                             rs_tube_catchup (tube.c:138 @ 83a7)
  0.11      8.66     0.01                             rs_tube_catchup (tube.c:137 @ 83ae)
  0.11      8.67     0.01                             rs_tube_catchup (tube.c:144 @ 83b6)
  0.11      8.68     0.01                             rs_tube_catchup (tube.c:156 @ 83c2)
  0.11      8.69     0.01                             rs_tube_catchup_write (tube.c:65 @ 8410)
  0.11      8.70     0.01                             rs_tube_catchup_write (tube.c:75 @ 8420)
  0.11      8.71     0.01                             rs_tube_write (tube.c:197 @ 85ad)
  0.11      8.72     0.01                             secure_zero_memory (blake2-impl.h:162 @ a296)
  0.05      8.73     0.01  1048576     4.77     4.77  blake2b_update (blake2b-ref.c:222 @ a1a0)
  0.05      8.73     0.01  1048576     4.77     4.77  rabinkarp_update (rabinkarp.c:88 @ 7f30)
  0.05      8.74     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87d6)
  0.05      8.74     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87e0)
  0.05      8.75     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8894)
  0.05      8.75     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a64)
  0.05      8.76     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8ba3)
  0.05      8.76     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c1b)
  0.05      8.77     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c2c)
  0.05      8.77     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c36)
  0.05      8.78     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c96)
  0.05      8.78     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d79)
  0.05      8.79     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d93)
  0.05      8.79     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e31)
  0.05      8.80     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e45)
  0.05      8.80     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fa2)
  0.05      8.81     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fec)
  0.05      8.81     0.01                             blake2b_compress (blake2b-ref.c:204 @ 904d)
  0.05      8.82     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9056)
  0.05      8.82     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9067)
  0.05      8.83     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90ba)
