Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00    111.57     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b8b)
  0.00    111.58     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8bc6)
  0.00    111.58     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c42)
  0.00    111.59     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d61)
  0.00    111.59     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d75)
  0.00    111.60     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e5b)
  0.00    111.60     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f1c)
  0.00    111.61     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9114)
  0.00    111.61     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9249)
  0.00    111.62     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9253)
  0.00    111.62     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9292)
  0.00    111.63     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9333)
  0.00    111.63     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9361)
  0.00    111.64     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93c2)
  0.00    111.64     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94a5)
  0.00    111.65     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9509)
  0.00    111.65     0.01                             blake2b_compress (blake2b-ref.c:208 @ 95db)
  0.00    111.66     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9613)
  0.00    111.66     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96f3)
  0.00    111.67     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96fd)
  0.00    111.67     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9721)
  0.00    111.68     0.01                             blake2b_compress (blake2b-ref.c:210 @ 999b)
  0.00    111.68     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99dc)
  0.00    111.69     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99e3)
  0.00    111.69     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a12)
  0.00    111.70     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a5c)
  0.00    111.70     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a66)
  0.00    111.71     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a7a)
  0.00    111.71     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a84)
  0.00    111.72     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a8b)
  0.00    111.72     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a98)
  0.00    111.73     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9afb)
  0.00    111.73     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b3b)
  0.00    111.74     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9e20)
  0.00    111.74     0.01                             blake2b_init (blake2b-ref.c:112 @ 9f86)
  0.00    111.75     0.01                             blake2b_update (blake2b-ref.c:237 @ 9e27)
  0.00    111.75     0.01                             hashtable_find (hashtable.h:297 @ 4823)
  0.00    111.76     0.01                             hashtable_find (hashtable.h:292 @ 49d2)
  0.00    111.76     0.01                             rabinkarp_update (rabinkarp.c:103 @ 7fcf)
  0.00    111.77     0.01                             rabinkarp_update (rabinkarp.c:104 @ 7fd3)
  0.00    111.77     0.01                             rotr64 (blake2-impl.h:155 @ 8632)
  0.00    111.78     0.01                             rotr64 (blake2-impl.h:155 @ 8662)
  0.00    111.78     0.01                             rotr64 (blake2-impl.h:155 @ 86a2)
  0.00    111.79     0.01                             rotr64 (blake2-impl.h:155 @ 8716)
  0.00    111.79     0.01                             rotr64 (blake2-impl.h:155 @ 872a)
  0.00    111.80     0.01                             rotr64 (blake2-impl.h:155 @ 874b)
  0.00    111.80     0.01                             rotr64 (blake2-impl.h:155 @ 87d8)
  0.00    111.81     0.01                             rotr64 (blake2-impl.h:155 @ 8803)
  0.00    111.81     0.01                             rotr64 (blake2-impl.h:155 @ 8827)
  0.00    111.82     0.01                             rotr64 (blake2-impl.h:155 @ 8a6b)
  0.00    111.82     0.01                             rotr64 (blake2-impl.h:155 @ 8ac2)
  0.00    111.83     0.01                             rotr64 (blake2-impl.h:155 @ 8adf)
  0.00    111.83     0.01                             rotr64 (blake2-impl.h:155 @ 8b23)
  0.00    111.84     0.01                             rotr64 (blake2-impl.h:155 @ 8b62)
  0.00    111.84     0.01                             rotr64 (blake2-impl.h:155 @ 8b77)
  0.00    111.85     0.01                             rotr64 (blake2-impl.h:155 @ 8bc3)
  0.00    111.85     0.01                             rotr64 (blake2-impl.h:155 @ 8c3e)
  0.00    111.86     0.01                             rotr64 (blake2-impl.h:155 @ 8c84)
  0.00    111.86     0.01                             rotr64 (blake2-impl.h:155 @ 8d67)
  0.00    111.87     0.01                             rotr64 (blake2-impl.h:155 @ 8d7b)
  0.00    111.87     0.01                             rotr64 (blake2-impl.h:155 @ 8e57)
  0.00    111.88     0.01                             rotr64 (blake2-impl.h:155 @ 8e8f)
  0.00    111.88     0.01                             rotr64 (blake2-impl.h:155 @ 8f22)
  0.00    111.89     0.01                             rotr64 (blake2-impl.h:155 @ 911e)
  0.00    111.89     0.01                             rotr64 (blake2-impl.h:155 @ 932f)
  0.00    111.90     0.01                             rotr64 (blake2-impl.h:155 @ 9367)
  0.00    111.90     0.01                             rotr64 (blake2-impl.h:155 @ 93e3)
  0.00    111.91     0.01                             rotr64 (blake2-impl.h:155 @ 9404)
  0.00    111.91     0.01                             rotr64 (blake2-impl.h:155 @ 94de)
  0.00    111.92     0.01                             rotr64 (blake2-impl.h:155 @ 950f)
  0.00    111.92     0.01                             rotr64 (blake2-impl.h:155 @ 95d7)
  0.00    111.93     0.01                             rotr64 (blake2-impl.h:155 @ 95de)
  0.00    111.93     0.01                             rotr64 (blake2-impl.h:155 @ 960f)
  0.00    111.94     0.01                             rotr64 (blake2-impl.h:155 @ 96a2)
  0.00    111.94     0.01                             rotr64 (blake2-impl.h:155 @ 96ef)
  0.00    111.95     0.01                             rotr64 (blake2-impl.h:155 @ 9703)
  0.00    111.95     0.01                             rotr64 (blake2-impl.h:155 @ 9727)
  0.00    111.96     0.01                             rotr64 (blake2-impl.h:155 @ 97a3)
  0.00    111.96     0.01                             rotr64 (blake2-impl.h:155 @ 9997)
  0.00    111.97     0.01                             rotr64 (blake2-impl.h:155 @ 99ae)
  0.00    111.97     0.01                             rotr64 (blake2-impl.h:155 @ 9a0e)
  0.00    111.98     0.01                             rotr64 (blake2-impl.h:155 @ 9a77)
  0.00    111.98     0.01                             rotr64 (blake2-impl.h:155 @ 9aa2)
  0.00    111.99     0.01                             rotr64 (blake2-impl.h:155 @ 9b02)
  0.00    111.99     0.01                             rotr64 (blake2-impl.h:155 @ 9b84)
  0.00    112.00     0.01                             rotr64 (blake2-impl.h:155 @ 9b9b)
  0.00    112.00     0.01                             rs_block_match_init (sumset.c:61 @ 49d5)
  0.00    112.01     0.01                             rs_block_sig_idx (sumset.c:114 @ 4852)
  0.00    112.01     0.01                             rs_block_sig_size (sumset.c:95 @ 4990)
  0.00    112.02     0.01                             rs_build_hash_table (sumset.c:286 @ 4972)
  0.00    112.02     0.01                             rs_delta_s_flush (delta.c:304 @ 5dbb)
  0.00    112.03     0.01                             rs_infilebuf_fill (buf.c:96 @ 55ce)
  0.00    112.03     0.01                             rs_job_complete (job.c:84 @ 6737)
  0.00    112.04     0.01                             rs_job_drive (job.c:157 @ 6826)
  0.00    112.04     0.01                             rs_job_drive (job.c:170 @ 6838)
  0.00    112.05     0.01                             rs_job_drive (job.c:171 @ 683d)
  0.00    112.05     0.01                             rs_job_drive (job.c:172 @ 6849)
  0.00    112.06     0.01                             rs_job_drive (job.c:166 @ 6877)
  0.00    112.06     0.01                             rs_job_drive (job.c:167 @ 6885)
  0.00    112.07     0.01                             rs_job_iter (job.c:105 @ 6745)
  0.00    112.07     0.01                             rs_job_work (job.c:127 @ 66c8)
  0.00    112.08     0.01                             rs_job_work (job.c:128 @ 66d0)
  0.00    112.08     0.01                             rs_loadsig_add_sum (readsums.c:52 @ 7c42)
  0.00    112.09     0.01                             rs_loadsig_s_strong (readsums.c:81 @ 7c4a)
  0.00    112.09     0.01                             rs_loadsig_s_weak (readsums.c:61 @ 7aaf)
  0.00    112.10     0.01                             rs_scoop_input (scoop.c:69 @ 8007)
  0.00    112.10     0.01                             rs_scoop_input (scoop.c:68 @ 800b)
  0.00    112.11     0.01                             rs_scoop_readahead (scoop.c:155 @ 8200)
  0.00    112.11     0.01                             rs_scoop_readahead (scoop.c:179 @ 8203)
  0.00    112.12     0.01                             rs_signature_find_match (sumset.c:253 @ 4829)
  0.00    112.12     0.01                             rs_signature_find_match (sumset.c:254 @ 4855)
  0.00    112.13     0.01                             store32 (blake2-impl.h:99 @ 9f7e)
  0.00    112.13     0.00  4834062     0.00     0.00  rs_tube_catchup (tube.c:137 @ 82c0)
  0.00    112.13     0.00  1147652     0.00     0.00  rs_job_iter (job.c:94 @ 6680)
  0.00    112.13     0.00  1049088     0.00     0.00  rs_loadsig_s_strong (readsums.c:72 @ 7c00)
  0.00    112.13     0.00  1049088     0.00     0.00  rs_scoop_input (scoop.c:68 @ 7ff0)
  0.00    112.13     0.00  1048837     0.00     0.00  rs_suck_n4 (netint.c:110 @ 7540)
  0.00    112.13     0.00  1048837     0.00     0.00  rs_suck_netint (netint.c:95 @ 74c0)
  0.00    112.13     0.00  1048578     0.00     0.00  rs_scoop_total_avail (scoop.c:228 @ 82a0)
  0.00    112.13     0.00  1048576     0.00     0.00  rs_signature_add_block (sumset.c:228 @ 4630)
  0.00    112.13     0.00   654956     0.00     0.00  blake2b_final (blake2b-ref.c:249 @ a0f0)
  0.00    112.13     0.00   654956     0.00     0.00  blake2b_init (blake2b-ref.c:99 @ 9f50)
  0.00    112.13     0.00   654956     0.00     0.00  blake2b_init_param (blake2b-ref.c:82 @ 9e70)
  0.00    112.13     0.00   654956     0.00     0.00  blake2b_update (blake2b-ref.c:222 @ a0d0)
  0.00    112.13     0.00   524288     0.00     0.00  rabinkarp_update (rabinkarp.c:88 @ 7e60)
  0.00    112.13     0.00    32776     0.00     0.00  rs_tube_write (tube.c:193 @ 84d0)
  0.00    112.13     0.00    16388     0.00     0.00  rs_int_len (netint.c:120 @ 7580)
  0.00    112.13     0.00    16388     0.00     0.00  rs_squirt_netint (netint.c:65 @ 7410)
  0.00    112.13     0.00    16387     0.00     0.00  rs_squirt_byte (netint.c:52 @ 73e0)
  0.00    112.13     0.00    16384     0.00     0.00  rs_emit_literal_cmd (emit.c:48 @ 62a0)
  0.00    112.13     0.00    16384     0.00     0.00  rs_tube_copy (tube.c:179 @ 84b0)
  0.00    112.13     0.00       12     0.00     0.00  rs_alloc (util.c:50 @ 4f10)
  0.00    112.13     0.00        8     0.00     0.00  rs_bzero (util.c:34 @ 4ea0)
  0.00    112.13     0.00        6     0.00     0.00  rs_alloc_struct0 (util.c:39 @ 4ec0)
  0.00    112.13     0.00        3     0.00     0.00  rs_filebuf_free (buf.c:68 @ 5560)
  0.00    112.13     0.00        3     0.00     0.00  rs_filebuf_new (buf.c:57 @ 5500)
  0.00    112.13     0.00        3     0.00     0.00  rs_log0 (trace.c:97 @ 4e00)
  0.00    112.13     0.00        3     0.00     0.00  rs_log_va (trace.c:76 @ 4cb0)
  0.00    112.13     0.00        3     0.00     0.00  rs_trace_stderr (trace.c:106 @ 4da0)
  0.00    112.13     0.00        2     0.00     0.00  rs_emit_copy_cmd (emit.c:81 @ 6340)
  0.00    112.13     0.00        2     0.00     0.00  rs_format_stats (stats.c:41 @ 40c0)
  0.00    112.13     0.00        2     0.00     0.00  rs_job_drive (job.c:154 @ 67f0)
  0.00    112.13     0.00        2     0.00     0.00  rs_job_free (job.c:67 @ 6620)
  0.00    112.13     0.00        2     0.00     0.00  rs_job_new (job.c:49 @ 65c0)
  0.00    112.13     0.00        2     0.00     0.00  rs_whole_run (whole.c:61 @ 5040)
  0.00    112.13     0.00        1     0.00     0.00  _hashtable_free (hashtable.c:60 @ 6520)
  0.00    112.13     0.00        1     0.00     0.00  _hashtable_new (hashtable.c:37 @ 6440)
  0.00    112.13     0.00        1     0.00     0.00  rs_delta_begin (delta.c:387 @ 61f0)
  0.00    112.13     0.00        1     0.00     0.00  rs_delta_s_end (delta.c:198 @ 5910)
  0.00    112.13     0.00        1     0.00     0.00  rs_delta_s_flush (delta.c:161 @ 5930)
  0.00    112.13     0.00        1     0.00     0.00  rs_delta_s_header (delta.c:375 @ 5860)
  0.00    112.13     0.00        1     0.00     0.00  rs_emit_delta_header (emit.c:41 @ 6280)
  0.00    112.13     0.00        1     0.00     0.00  rs_emit_end_cmd (emit.c:124 @ 6420)
  0.00    112.13     0.00        1     0.00     0.00  rs_file_size (fileutil.c:123 @ 3ec0)
  0.00    112.13     0.00        1     0.00     0.00  rs_loadsig_begin (readsums.c:138 @ 7c60)
  0.00    112.13     0.00        1     0.00     0.00  rs_loadsig_s_blocklen (readsums.c:107 @ 7b00)
  0.00    112.13     0.00        1     0.00     0.00  rs_loadsig_s_magic (readsums.c:125 @ 7a60)
  0.00    112.13     0.00        1     0.00     0.00  rs_loadsig_s_stronglen (readsums.c:85 @ 7b70)
  0.00    112.13     0.00        1     0.00     0.00  rs_sig_args (sumset.c:119 @ 42f0)
  0.00    112.13     0.00        1     0.00     0.00  rs_signature_done (sumset.c:219 @ 45f0)
  0.00    112.13     0.00        1     0.00     0.00  rs_signature_init (sumset.c:189 @ 4520)
  0.00    112.13     0.00        1     0.00     0.00  rs_squirt_n4 (netint.c:80 @ 7450)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.01% of 112.13 seconds

index % time    self  children    called     name
                0.00    0.00       1/537395200     rs_findmatch (delta.c:244 @ 59ab) [456]
                4.20    0.00 537395199/537395200     rs_findmatch (delta.c:244 @ 5e4b) [2]
[3]      3.7    4.20    0.00 537395200         rs_signature_find_match (sumset.c:247 @ 4720) [3]
-----------------------------------------------
                0.02    0.01 1048837/2097925     rs_suck_netint (netint.c:101 @ 74de) [89]
                0.02    0.01 1049088/2097925     rs_loadsig_s_strong (readsums.c:77 @ 7c1e) [84]
[47]     0.0    0.03    0.02 2097925         rs_scoop_read (scoop.c:193 @ 8210) [47]
                0.02    0.00 2097925/2097925     rs_scoop_readahead (scoop.c:149 @ 8170) [90]
-----------------------------------------------
                0.00    0.00  654956/5894604     blake2b_update (blake2b-ref.c:234 @ 9dc0) [454]
                0.00    0.00  654956/5894604     blake2b_update (blake2b-ref.c:224 @ a0da) [455]
                0.00    0.00  654956/5894604     blake2b_final (blake2b-ref.c:262 @ a18b) [453]
                0.03    0.00 3929736/5894604     blake2b_increment_counter (blake2b-ref.c:69 @ 9e20) [66]
[55]     0.0    0.04    0.00 5894604         blake2b_compress (blake2b-ref.c:178 @ 8510) [55]
-----------------------------------------------
                0.03    0.00 1146882/1146882     rs_job_drive (job.c:171 @ 683d) [65]
[67]     0.0    0.03    0.00 1146882         rs_outfilebuf_drain (buf.c:131 @ 5690) [67]
-----------------------------------------------
                0.02    0.00 2097925/2097925     rs_scoop_read (scoop.c:193 @ 8210) [47]
[90]     0.0    0.02    0.00 2097925         rs_scoop_readahead (scoop.c:149 @ 8170) [90]
-----------------------------------------------
                0.01    0.00 1147652/1147652     rs_job_drive (job.c:161 @ 6860) [310]
[158]    0.0    0.01    0.00 1147652         rs_infilebuf_fill (buf.c:78 @ 55a0) [158]
-----------------------------------------------
                0.01    0.00  654956/654956      rs_signature_strongsum_kind (sumset.h:117 @ 47ec) [129]
[159]    0.0    0.01    0.00  654956         rs_calc_strong_sum (checksum.c:59 @ 57e0) [159]
-----------------------------------------------
                0.01    0.00 1048834/1048834     rs_job_work (job.c:126 @ 66bb) [124]
[327]    0.0    0.01    0.00 1048834         rs_loadsig_s_weak (readsums.c:57 @ 7aa0) [327]
-----------------------------------------------
                0.01    0.00 1048577/1048577     rs_job_work (job.c:126 @ 66bb) [124]
[328]    0.0    0.01    0.00 1048577         rs_delta_s_scan (delta.c:120 @ 5dc0) [328]
-----------------------------------------------
                0.00    0.00       1/4834062     rs_delta_s_flush (delta.c:170 @ 596d) [1460]
                0.00    0.00       1/4834062     rs_processmatch (delta.c:330 @ 5c1f) [2382]
                0.00    0.00       1/4834062     rs_processmatch (delta.c:330 @ 5da6) [2394]
                0.00    0.00       1/4834062     rs_processmatch (delta.c:330 @ 601d) [2400]
                0.00    0.00       2/4834062     rs_processmiss (delta.c:351 @ 61b0) [2432]
                0.00    0.00   16382/4834062     rs_processmiss (delta.c:350 @ 5ede) [2427]
                0.00    0.00  524285/4834062     rs_processmatch (delta.c:330 @ 613b) [2411]
                0.00    0.00 1048577/4834062     rabinkarp_init (rabinkarp.h:62 @ 5dfb) [918]
                0.00    0.00 3244812/4834062     rs_job_work (job.c:125 @ 66b0) [123]
[457]    0.0    0.00    0.00 4834062         rs_tube_catchup (tube.c:137 @ 82c0) [457]
-----------------------------------------------
                0.00    0.00 1147652/1147652     rs_job_drive (job.c:166 @ 6877) [438]
[458]    0.0    0.00    0.00 1147652         rs_job_iter (job.c:94 @ 6680) [458]
-----------------------------------------------
                0.00    0.00 1049088/1049088     rs_job_work (job.c:126 @ 66bb) [124]
[459]    0.0    0.00    0.00 1049088         rs_loadsig_s_strong (readsums.c:72 @ 7c00) [459]
-----------------------------------------------
                0.00    0.00     512/1049088     rs_scoop_readahead (scoop.c:162 @ 81c8) [2502]
                0.00    0.00 1048576/1049088     rs_getinput (delta.c:209 @ 61c0) [307]
[460]    0.0    0.00    0.00 1049088         rs_scoop_input (scoop.c:68 @ 7ff0) [460]
-----------------------------------------------
                0.00    0.00       1/1048837     rs_loadsig_s_magic (readsums.c:129 @ 7a6f) [1795]
                0.00    0.00       1/1048837     rs_loadsig_s_blocklen (readsums.c:111 @ 7b0f) [1783]
                0.00    0.00       1/1048837     rs_loadsig_s_stronglen (readsums.c:89 @ 7b7f) [1806]
                0.00    0.00 1048834/1048837     rs_loadsig_s_weak (readsums.c:61 @ 7aaf) [445]
[461]    0.0    0.00    0.00 1048837         rs_suck_n4 (netint.c:110 @ 7540) [461]
-----------------------------------------------
                0.00    0.00 1048837/1048837     rs_suck_n4 (netint.c:114 @ 7557) [2743]
[462]    0.0    0.00    0.00 1048837         rs_suck_netint (netint.c:95 @ 74c0) [462]
-----------------------------------------------
                0.00    0.00       1/1048578     rs_delta_s_flush (delta.c:161 @ 5930) [492]
                0.00    0.00 1048577/1048578     rs_delta_s_scan (delta.c:120 @ 5ddf) [1483]
[463]    0.0    0.00    0.00 1048578         rs_scoop_total_avail (scoop.c:228 @ 82a0) [463]
-----------------------------------------------
                0.00    0.00 1048576/1048576     rs_loadsig_add_sum (readsums.c:51 @ 7c39) [1763]
[464]    0.0    0.00    0.00 1048576         rs_signature_add_block (sumset.c:228 @ 4630) [464]
-----------------------------------------------
                0.00    0.00  654956/654956      rs_calc_strong_sum (checksum.c:66 @ 5842) [1428]
[465]    0.0    0.00    0.00  654956         blake2b_final (blake2b-ref.c:249 @ a0f0) [465]
-----------------------------------------------
                0.00    0.00  654956/654956      rs_calc_strong_sum (checksum.c:64 @ 5820) [1427]
[466]    0.0    0.00    0.00  654956         blake2b_init (blake2b-ref.c:99 @ 9f50) [466]
-----------------------------------------------
                0.00    0.00  654956/654956      blake2b_init (blake2b-ref.c:114 @ 9f9d) [777]
[467]    0.0    0.00    0.00  654956         blake2b_init_param (blake2b-ref.c:82 @ 9e70) [467]
-----------------------------------------------
                0.00    0.00  654956/654956      rs_calc_strong_sum (checksum.c:65 @ 5834) [305]
[468]    0.0    0.00    0.00  654956         blake2b_update (blake2b-ref.c:222 @ a0d0) [468]
-----------------------------------------------
                0.00    0.00       1/524288      rs_appendflush (delta.c:304 @ 5cbe) [1297]
                0.00    0.00  524287/524288      weaksum_update (checksum.h:86 @ 60f0) [2867]
[469]    0.0    0.00    0.00  524288         rabinkarp_update (rabinkarp.c:88 @ 7e60) [469]
-----------------------------------------------
                0.00    0.00       1/32776       rs_squirt_netint (netint.c:75 @ 7468) [2712]
                0.00    0.00   16387/32776       rs_squirt_byte (netint.c:55 @ 7400) [2702]
                0.00    0.00   16388/32776       rs_squirt_netint (netint.c:75 @ 7440) [2708]
[470]    0.0    0.00    0.00   32776         rs_tube_write (tube.c:193 @ 84d0) [470]
-----------------------------------------------
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:81 @ 6360) [1512]
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:85 @ 636e) [1516]
                0.00    0.00   16384/16388       rs_emit_literal_cmd (emit.c:50 @ 62f0) [1547]
[471]    0.0    0.00    0.00   16388         rs_int_len (netint.c:120 @ 7580) [471]
-----------------------------------------------
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:111 @ 63b9) [1526]
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:113 @ 63cf) [1528]
                0.00    0.00   16384/16388       rs_emit_literal_cmd (emit.c:69 @ 631f) [1552]
[472]    0.0    0.00    0.00   16388         rs_squirt_netint (netint.c:65 @ 7410) [472]
-----------------------------------------------
                0.00    0.00       1/16387       rs_delta_s_end (delta.c:198 @ 5910) [491]
                0.00    0.00       2/16387       rs_emit_copy_cmd (emit.c:111 @ 63b9) [1526]
                0.00    0.00   16384/16387       rs_emit_literal_cmd (emit.c:63 @ 6304) [1550]
[473]    0.0    0.00    0.00   16387         rs_squirt_byte (netint.c:52 @ 73e0) [473]
-----------------------------------------------
                0.00    0.00       2/16384       rs_appendflush (delta.c:308 @ 6188) [1313]
                0.00    0.00   16382/16384       rs_appendmiss (delta.c:287 @ 5eaf) [17]
[474]    0.0    0.00    0.00   16384         rs_emit_literal_cmd (emit.c:48 @ 62a0) [474]
-----------------------------------------------
                0.00    0.00       2/16384       rs_processmiss (delta.c:349 @ 6194) [2429]
                0.00    0.00   16382/16384       rs_processmiss (delta.c:349 @ 5ecd) [2425]
[475]    0.0    0.00    0.00   16384         rs_tube_copy (tube.c:179 @ 84b0) [475]
-----------------------------------------------
                0.00    0.00       1/12          rs_signature_init (sumset.c:206 @ 45db) [2680]
                0.00    0.00       3/12          rs_filebuf_new (buf.c:60 @ 552a) [1611]
                0.00    0.00       8/12          rs_scoop_input (scoop.c:79 @ 8038) [2457]
[476]    0.0    0.00    0.00      12         rs_alloc (util.c:50 @ 4f10) [476]
-----------------------------------------------
                0.00    0.00       1/8           rs_free_sumset (sumset.c:297 @ 4bc0) [1667]
                0.00    0.00       2/8           rs_job_free (job.c:71 @ 6648) [1727]
                0.00    0.00       2/8           rs_job_drive (job.c:154 @ 6818) [1720]
                0.00    0.00       3/8           rs_filebuf_free (buf.c:70 @ 557c) [1605]
[477]    0.0    0.00    0.00       8         rs_bzero (util.c:34 @ 4ea0) [477]
-----------------------------------------------
                0.00    0.00       1/6           rs_loadsig_begin (readsums.c:141 @ 7c8f) [1768]
                0.00    0.00       2/6           rs_job_new (job.c:52 @ 65d9) [1744]
                0.00    0.00       3/6           rs_filebuf_new (buf.c:58 @ 5519) [1610]
[478]    0.0    0.00    0.00       6         rs_alloc_struct0 (util.c:39 @ 4ec0) [478]
-----------------------------------------------
                0.00    0.00       1/3           rs_whole_run (whole.c:79 @ 50d9) [2837]
                0.00    0.00       2/3           rs_whole_run (whole.c:77 @ 50cf) [2835]
[479]    0.0    0.00    0.00       3         rs_filebuf_free (buf.c:68 @ 5560) [479]
-----------------------------------------------
                0.00    0.00       1/3           rs_whole_run (whole.c:72 @ 508d) [2831]
                0.00    0.00       2/3           rs_whole_run (whole.c:70 @ 507a) [2827]
[480]    0.0    0.00    0.00       3         rs_filebuf_new (buf.c:57 @ 5500) [480]
-----------------------------------------------
                0.00    0.00       1/3           rs_signature_log_stats (sumset.c:264 @ 48ca) [2685]
                0.00    0.00       2/3           rs_log_stats (stats.c:36 @ 42b7) [1836]
[481]    0.0    0.00    0.00       3         rs_log0 (trace.c:97 @ 4e00) [481]
-----------------------------------------------
                0.00    0.00       3/3           rs_log0 (trace.c:101 @ 4e7e) [1832]
[482]    0.0    0.00    0.00       3         rs_log_va (trace.c:76 @ 4cb0) [482]
-----------------------------------------------
                0.00    0.00       3/3           rs_log_va (trace.c:91 @ 4d4c) [1849]
[483]    0.0    0.00    0.00       3         rs_trace_stderr (trace.c:106 @ 4da0) [483]
-----------------------------------------------
                0.00    0.00       1/2           rs_appendflush (delta.c:302 @ 5d74) [1302]
                0.00    0.00       1/2           rs_appendflush (delta.c:302 @ 5fe8) [1306]
[484]    0.0    0.00    0.00       2         rs_emit_copy_cmd (emit.c:81 @ 6340) [484]
-----------------------------------------------
                0.00    0.00       2/2           rs_log_stats (stats.c:35 @ 42a3) [1835]
[485]    0.0    0.00    0.00       2         rs_format_stats (stats.c:41 @ 40c0) [485]
-----------------------------------------------
                0.00    0.00       2/2           rs_whole_run (whole.c:74 @ 509b) [2832]
[486]    0.0    0.00    0.00       2         rs_job_drive (job.c:154 @ 67f0) [486]
-----------------------------------------------
                0.00    0.00       1/2           rs_loadsig_file (whole.c:119 @ 532d) [1781]
                0.00    0.00       1/2           rs_delta_file (whole.c:136 @ 540c) [1455]
[487]    0.0    0.00    0.00       2         rs_job_free (job.c:67 @ 6620) [487]
-----------------------------------------------
                0.00    0.00       1/2           rs_delta_begin (delta.c:390 @ 6209) [1442]
                0.00    0.00       1/2           rs_loadsig_begin (readsums.c:141 @ 7c77) [1766]
[488]    0.0    0.00    0.00       2         rs_job_new (job.c:49 @ 65c0) [488]
-----------------------------------------------
                0.00    0.00       1/2           rs_loadsig_file (whole.c:116 @ 52ac) [1778]
                0.00    0.00       1/2           rs_delta_file (whole.c:132 @ 5388) [1452]
[489]    0.0    0.00    0.00       2         rs_whole_run (whole.c:61 @ 5040) [489]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_file (whole.c:126 @ 5350) [1447]
[490]    0.0    0.00    0.00       1         rs_delta_begin (delta.c:387 @ 61f0) [490]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 66bb) [124]
[491]    0.0    0.00    0.00       1         rs_delta_s_end (delta.c:198 @ 5910) [491]
                0.00    0.00       1/16387       rs_squirt_byte (netint.c:52 @ 73e0) [473]
                0.00    0.00       1/1           rs_emit_end_cmd (emit.c:124 @ 6420) [495]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 66bb) [124]
[492]    0.0    0.00    0.00       1         rs_delta_s_flush (delta.c:161 @ 5930) [492]
                0.00    0.00       1/1048578     rs_scoop_total_avail (scoop.c:228 @ 82a0) [463]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 66bb) [124]
[493]    0.0    0.00    0.00       1         rs_delta_s_header (delta.c:375 @ 5860) [493]
