Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.01     52.05     0.01    32769   152.61   152.61  rs_delta_s_scan (delta.c:120 @ 5dc0)
  0.01     52.06     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8686)
  0.01     52.06     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8710)
  0.01     52.07     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87e9)
  0.01     52.07     0.01                             blake2b_compress (blake2b-ref.c:201 @ 886a)
  0.01     52.08     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8bbd)
  0.01     52.08     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8beb)
  0.01     52.09     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8ca9)
  0.01     52.09     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cca)
  0.01     52.10     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d25)
  0.01     52.10     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d61)
  0.01     52.11     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8dfd)
  0.01     52.11     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8ee0)
  0.01     52.12     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8f57)
  0.01     52.12     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9002)
  0.01     52.13     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9114)
  0.01     52.13     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9146)
  0.01     52.14     0.01                             blake2b_compress (blake2b-ref.c:206 @ 921b)
  0.01     52.14     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92d2)
  0.01     52.15     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9304)
  0.01     52.15     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9329)
  0.01     52.16     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93b1)
  0.01     52.16     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93d3)
  0.01     52.17     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93dd)
  0.01     52.17     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94f5)
