Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.23      5.77     0.02                             blake2b_compress (blake2b-ref.c:206 @ 91e1)
  0.23      5.79     0.02                             blake2b_compress (blake2b-ref.c:208 @ 9518)
  0.23      5.81     0.02                             blake2b_compress (blake2b-ref.c:208 @ 954b)
  0.23      5.83     0.02                             blake2b_compress (blake2b-ref.c:208 @ 96ba)
  0.23      5.85     0.02                             blake2b_compress (blake2b-ref.c:209 @ 9717)
  0.23      5.87     0.02                             blake2b_compress (blake2b-ref.c:209 @ 97c1)
  0.23      5.89     0.02                             blake2b_compress (blake2b-ref.c:209 @ 982c)
  0.23      5.91     0.02                             blake2b_compress (blake2b-ref.c:209 @ 9839)
  0.23      5.93     0.02                             blake2b_compress (blake2b-ref.c:209 @ 9865)
  0.23      5.95     0.02                             blake2b_compress (blake2b-ref.c:209 @ 98b2)
  0.23      5.97     0.02                             blake2b_compress (blake2b-ref.c:210 @ 98d8)
  0.23      5.99     0.02                             blake2b_compress (blake2b-ref.c:210 @ 990b)
  0.23      6.01     0.02                             blake2b_compress (blake2b-ref.c:210 @ 993d)
  0.23      6.03     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9b78)
  0.23      6.05     0.02                             blake2b_increment_counter (blake2b-ref.c:68 @ 9e0a)
  0.23      6.07     0.02                             rabinkarp_update (rabinkarp.c:94 @ 7f6f)
  0.23      6.09     0.02                             rotr64 (blake2-impl.h:155 @ 881d)
  0.23      6.11     0.02                             rotr64 (blake2-impl.h:155 @ 8985)
  0.23      6.13     0.02                             rotr64 (blake2-impl.h:155 @ 8a00)
  0.23      6.15     0.02                             rotr64 (blake2-impl.h:155 @ 8a3c)
  0.23      6.17     0.02                             rotr64 (blake2-impl.h:155 @ 8ac2)
  0.23      6.19     0.02                             rotr64 (blake2-impl.h:155 @ 8d85)
  0.23      6.21     0.02                             rotr64 (blake2-impl.h:155 @ 900f)
  0.23      6.23     0.02                             rotr64 (blake2-impl.h:155 @ 928e)
  0.23      6.25     0.02                             rotr64 (blake2-impl.h:155 @ 93be)
  0.23      6.27     0.02                             rotr64 (blake2-impl.h:155 @ 9418)
  0.23      6.29     0.02                             rotr64 (blake2-impl.h:155 @ 9425)
  0.23      6.31     0.02                             rotr64 (blake2-impl.h:155 @ 97f9)
  0.23      6.33     0.02                             rotr64 (blake2-impl.h:155 @ 9835)
  0.23      6.35     0.02                             rotr64 (blake2-impl.h:155 @ 9861)
  0.23      6.37     0.02                             rotr64 (blake2-impl.h:155 @ 9ce8)
  0.23      6.39     0.02                             rs_tube_write (tube.c:199 @ 84fe)
  0.17      6.41     0.02                             blake2b_compress (blake2b-ref.c:200 @ 864a)
  0.17      6.42     0.02                             blake2b_compress (blake2b-ref.c:200 @ 8686)
  0.17      6.44     0.02                             blake2b_compress (blake2b-ref.c:201 @ 8871)
  0.17      6.45     0.02                             blake2b_compress (blake2b-ref.c:202 @ 8ab6)
  0.17      6.47     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8bc6)
  0.17      6.48     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8c53)
  0.17      6.50     0.02                             blake2b_compress (blake2b-ref.c:206 @ 9222)
  0.17      6.51     0.02                             blake2b_compress (blake2b-ref.c:206 @ 9236)
  0.17      6.53     0.02                             blake2b_compress (blake2b-ref.c:207 @ 93c2)
  0.17      6.54     0.02                             blake2b_compress (blake2b-ref.c:208 @ 9609)
  0.17      6.56     0.02                             blake2b_compress (blake2b-ref.c:208 @ 9613)
  0.17      6.57     0.02                             blake2b_compress (blake2b-ref.c:208 @ 9623)
  0.17      6.59     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9ab3)
  0.17      6.60     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9ac6)
  0.17      6.62     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9b8a)
  0.17      6.63     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9bd7)
  0.17      6.65     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9bf2)
  0.17      6.66     0.02                             blake2b_update (blake2b-ref.c:237 @ 9e27)
  0.17      6.68     0.02                             rotr64 (blake2-impl.h:155 @ 8b77)
  0.17      6.69     0.02                             rotr64 (blake2-impl.h:155 @ 8ece)
  0.17      6.71     0.02                             rotr64 (blake2-impl.h:155 @ 93e3)
  0.17      6.72     0.02                             rotr64 (blake2-impl.h:155 @ 9a77)
  0.17      6.74     0.02                             rotr64 (blake2-impl.h:155 @ 9aa2)
  0.17      6.75     0.02                             rotr64 (blake2-impl.h:155 @ 9bc3)
  0.12      6.76     0.01    32768   305.22   305.22  rs_calc_strong_sum (checksum.c:59 @ 57e0)
  0.12      6.77     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8614)
  0.12      6.78     0.01                             blake2b_compress (blake2b-ref.c:200 @ 862c)
  0.12      6.79     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8706)
  0.12      6.80     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8719)
  0.12      6.81     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8783)
  0.12      6.82     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87fd)
  0.12      6.83     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8821)
  0.12      6.84     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8834)
  0.12      6.85     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8893)
  0.12      6.86     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88a7)
  0.12      6.87     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88dc)
  0.12      6.88     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8939)
  0.12      6.89     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8950)
  0.12      6.90     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a08)
  0.12      6.91     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a30)
  0.12      6.92     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8aa2)
  0.12      6.93     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b66)
  0.12      6.94     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8bb3)
  0.12      6.95     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8bd7)
  0.12      6.96     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8be1)
  0.12      6.97     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c9c)
  0.12      6.98     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cba)
  0.12      6.99     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cd4)
  0.12      7.00     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d03)
  0.12      7.01     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d6b)
  0.12      7.02     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d7f)
  0.12      7.03     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8de9)
  0.12      7.04     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8dfd)
  0.12      7.05     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e76)
  0.12      7.06     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e93)
  0.12      7.07     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8ed2)
  0.12      7.08     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f05)
  0.12      7.09     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f7d)
  0.12      7.10     0.01                             blake2b_compress (blake2b-ref.c:205 @ 8fab)
  0.12      7.11     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9121)
  0.12      7.12     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9132)
  0.12      7.13     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9146)
  0.12      7.14     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92fa)
  0.12      7.15     0.01                             blake2b_compress (blake2b-ref.c:207 @ 936b)
  0.12      7.16     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9407)
  0.12      7.17     0.01                             blake2b_compress (blake2b-ref.c:207 @ 941c)
  0.12      7.18     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9429)
  0.12      7.19     0.01                             blake2b_compress (blake2b-ref.c:207 @ 944a)
  0.12      7.20     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94eb)
  0.12      7.21     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94ff)
  0.12      7.22     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9569)
  0.12      7.23     0.01                             blake2b_compress (blake2b-ref.c:208 @ 957d)
  0.12      7.24     0.01                             blake2b_compress (blake2b-ref.c:208 @ 95db)
  0.12      7.25     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9667)
  0.12      7.26     0.01                             blake2b_compress (blake2b-ref.c:209 @ 96d7)
  0.12      7.27     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9721)
  0.12      7.28     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9734)
  0.12      7.29     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97a7)
  0.12      7.30     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97dc)
  0.12      7.31     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98c6)
  0.12      7.32     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9929)
  0.12      7.33     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99b6)
  0.12      7.34     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99d3)
  0.12      7.35     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a12)
  0.12      7.36     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a27)
  0.12      7.37     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a45)
  0.12      7.38     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a7a)
  0.12      7.39     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a8b)
