Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.02     91.79     0.02                             rs_tube_catchup (tube.c:137 @ 83be)
  0.02     91.80     0.02  1146882    13.08    13.08  rs_outfilebuf_drain (buf.c:131 @ 5710)
  0.02     91.82     0.02                             blake2b_compress (blake2b-ref.c:183 @ 860a)
  0.02     91.83     0.02                             blake2b_compress (blake2b-ref.c:200 @ 8766)
  0.02     91.85     0.02                             blake2b_compress (blake2b-ref.c:200 @ 88ab)
  0.02     91.86     0.02                             blake2b_compress (blake2b-ref.c:201 @ 8901)
  0.02     91.88     0.02                             blake2b_compress (blake2b-ref.c:201 @ 89f2)
  0.02     91.89     0.02                             blake2b_compress (blake2b-ref.c:201 @ 8a74)
  0.02     91.91     0.02                             blake2b_compress (blake2b-ref.c:202 @ 8b4f)
  0.02     91.92     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8d67)
  0.02     91.94     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8de3)
  0.02     91.95     0.02                             blake2b_compress (blake2b-ref.c:204 @ 905d)
  0.02     91.97     0.02                             blake2b_compress (blake2b-ref.c:205 @ 9066)
  0.02     91.98     0.02                             blake2b_compress (blake2b-ref.c:209 @ 980b)
  0.02     92.00     0.02                             blake2b_compress (blake2b-ref.c:209 @ 9873)
  0.02     92.01     0.02                             blake2b_compress (blake2b-ref.c:209 @ 99a6)
  0.02     92.03     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9d86)
  0.02     92.04     0.02                             rabinkarp_pow (rabinkarp.c:81 @ 80a7)
  0.02     92.06     0.02                             rotr64 (blake2-impl.h:155 @ 880a)
  0.02     92.07     0.02                             rotr64 (blake2-impl.h:155 @ 8b7a)
  0.02     92.09     0.02                             rotr64 (blake2-impl.h:155 @ 8f4e)
  0.02     92.10     0.02                             rotr64 (blake2-impl.h:155 @ 9d82)
  0.02     92.12     0.02                             rs_block_sig_ptr (sumset.c:106 @ 46a0)
  0.02     92.13     0.02                             rs_getinput (delta.c:208 @ 5e67)
  0.02     92.15     0.02                             rs_infilebuf_fill (buf.c:104 @ 5699)
  0.02     92.16     0.02                             rs_outfilebuf_drain (buf.c:157 @ 5760)
  0.01     92.17     0.01  4834062     2.07     2.07  rs_tube_catchup (tube.c:137 @ 83a0)
  0.01     92.18     0.01  1147652     8.71     8.71  rs_job_iter (job.c:94 @ 6760)
  0.01     92.19     0.01  1048577     9.54     9.54  rs_delta_s_scan (delta.c:120 @ 5e40)
  0.01     92.20     0.01  1048576     9.54     9.54  rs_signature_add_block (sumset.c:228 @ 4630)
  0.01     92.21     0.01   654956    15.27    15.27  blake2b_final (blake2b-ref.c:249 @ a1d0)
  0.01     92.22     0.01                             RollsumUpdate (rollsum.c:38 @ 7f30)
  0.01     92.23     0.01                             blake2b_compress (blake2b-ref.c:187 @ 8650)
  0.01     92.24     0.01                             blake2b_compress (blake2b-ref.c:200 @ 870c)
  0.01     92.25     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8786)
  0.01     92.26     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87bf)
  0.01     92.27     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8863)
  0.01     92.28     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8987)
  0.01     92.29     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a0c)
  0.01     92.30     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a19)
  0.01     92.31     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a45)
  0.01     92.32     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a92)
  0.01     92.33     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8ab8)
  0.01     92.34     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8bc3)
  0.01     92.35     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8bf2)
  0.01     92.36     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c32)
  0.01     92.37     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c78)
  0.01     92.38     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cb7)
  0.01     92.39     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cd4)
  0.01     92.40     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d7c)
  0.01     92.41     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8db4)
  0.01     92.42     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e55)
  0.01     92.43     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8eab)
  0.01     92.44     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f42)
  0.01     92.45     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f73)
  0.01     92.46     0.01                             blake2b_compress (blake2b-ref.c:204 @ 9053)
  0.01     92.47     0.01                             blake2b_compress (blake2b-ref.c:205 @ 908b)
  0.01     92.48     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90b9)
  0.01     92.49     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90d1)
  0.01     92.50     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90fd)
  0.01     92.51     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9121)
  0.01     92.52     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9127)
  0.01     92.53     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9172)
  0.01     92.54     0.01                             blake2b_compress (blake2b-ref.c:205 @ 918c)
  0.01     92.55     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91e9)
  0.01     92.56     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9343)
  0.01     92.57     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93da)
  0.01     92.58     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93f8)
  0.01     92.59     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9413)
  0.01     92.60     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9441)
  0.01     92.61     0.01                             blake2b_compress (blake2b-ref.c:207 @ 944b)
  0.01     92.62     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94c7)
  0.01     92.63     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94e7)
  0.01     92.64     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94fc)
  0.01     92.65     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9563)
  0.01     92.66     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9585)
  0.01     92.67     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95cb)
  0.01     92.68     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96c2)
  0.01     92.69     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9747)
  0.01     92.70     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9786)
  0.01     92.71     0.01                             blake2b_compress (blake2b-ref.c:208 @ 979a)
  0.01     92.72     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97c2)
  0.01     92.73     0.01                             blake2b_compress (blake2b-ref.c:208 @ 97d3)
  0.01     92.74     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97f7)
  0.01     92.75     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9814)
  0.01     92.76     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98a7)
  0.01     92.77     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98e1)
  0.01     92.78     0.01                             blake2b_compress (blake2b-ref.c:209 @ 990c)
  0.01     92.79     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9930)
  0.01     92.80     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a09)
  0.01     92.81     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a82)
  0.01     92.82     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9ab3)
  0.01     92.83     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9ac3)
  0.01     92.84     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b89)
  0.01     92.85     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b93)
  0.01     92.86     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b9d)
  0.01     92.87     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ba6)
  0.01     92.88     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9be5)
  0.01     92.89     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c0d)
  0.01     92.90     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c41)
  0.01     92.91     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c58)
  0.01     92.92     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c6a)
  0.01     92.93     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ca6)
  0.01     92.94     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9cee)
  0.01     92.95     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9cf8)
  0.01     92.96     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d4f)
  0.01     92.97     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d60)
  0.01     92.98     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d94)
  0.01     92.99     0.01                             blake2b_final (blake2b-ref.c:261 @ a254)
  0.01     93.00     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9ef9)
  0.01     93.01     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ a229)
  0.01     93.02     0.01                             blake2b_init (blake2b-ref.c:102 @ a03e)
  0.01     93.03     0.01                             blake2b_init0 (blake2b-ref.c:77 @ 9f5a)
  0.01     93.04     0.01                             blake2b_init_param (blake2b-ref.c:89 @ 9ffa)
  0.01     93.05     0.01                             blake2b_update (blake2b-ref.c:231 @ 9e7b)
  0.01     93.06     0.01                             blake2b_update (blake2b-ref.c:237 @ 9ee4)
  0.01     93.07     0.01                             blake2b_update (blake2b-ref.c:246 @ a1c4)
  0.01     93.08     0.01                             hashtable_add (hashtable.h:304 @ 4b7e)
  0.01     93.09     0.01                             hashtable_find (hashtable.h:330 @ 4a2a)
  0.01     93.10     0.01                             nozero (hashtable.h:185 @ 49e6)
  0.01     93.11     0.01                             rabinkarp_init (rabinkarp.h:62 @ 5e7b)
  0.01     93.12     0.01                             rabinkarp_pow (rabinkarp.c:79 @ 80a4)
  0.01     93.13     0.01                             rabinkarp_pow (rabinkarp.c:77 @ 80ab)
  0.01     93.14     0.01                             rabinkarp_update (rabinkarp.c:103 @ 80af)
  0.01     93.15     0.01                             rabinkarp_update (rabinkarp.c:92 @ 80c0)
  0.01     93.16     0.01                             rotr64 (blake2-impl.h:155 @ 8742)
  0.01     93.17     0.01                             rotr64 (blake2-impl.h:155 @ 8782)
  0.01     93.18     0.01                             rotr64 (blake2-impl.h:155 @ 89d9)
  0.01     93.19     0.01                             rotr64 (blake2-impl.h:155 @ 89fe)
  0.01     93.20     0.01                             rotr64 (blake2-impl.h:155 @ 8a70)
  0.01     93.21     0.01                             rotr64 (blake2-impl.h:155 @ 8a8a)
  0.01     93.22     0.01                             rotr64 (blake2-impl.h:155 @ 8bee)
  0.01     93.23     0.01                             rotr64 (blake2-impl.h:155 @ 8c2e)
  0.01     93.24     0.01                             rotr64 (blake2-impl.h:155 @ 8c99)
  0.01     93.25     0.01                             rotr64 (blake2-impl.h:155 @ 8d0d)
  0.01     93.26     0.01                             rotr64 (blake2-impl.h:155 @ 8d28)
  0.01     93.27     0.01                             rotr64 (blake2-impl.h:155 @ 8e5b)
  0.01     93.28     0.01                             rotr64 (blake2-impl.h:155 @ 8fbc)
  0.01     93.29     0.01                             rotr64 (blake2-impl.h:155 @ 9002)
  0.01     93.30     0.01                             rotr64 (blake2-impl.h:155 @ 9063)
  0.01     93.31     0.01                             rotr64 (blake2-impl.h:155 @ 9091)
  0.01     93.32     0.01                             rotr64 (blake2-impl.h:155 @ 90e8)
  0.01     93.33     0.01                             rotr64 (blake2-impl.h:155 @ 9184)
  0.01     93.34     0.01                             rotr64 (blake2-impl.h:155 @ 91f0)
  0.01     93.35     0.01                             rotr64 (blake2-impl.h:155 @ 9232)
  0.01     93.36     0.01                             rotr64 (blake2-impl.h:155 @ 9281)
  0.01     93.37     0.01                             rotr64 (blake2-impl.h:155 @ 92b0)
  0.01     93.38     0.01                             rotr64 (blake2-impl.h:155 @ 932f)
  0.01     93.39     0.01                             rotr64 (blake2-impl.h:155 @ 9419)
  0.01     93.40     0.01                             rotr64 (blake2-impl.h:155 @ 949e)
  0.01     93.41     0.01                             rotr64 (blake2-impl.h:155 @ 94a8)
  0.01     93.42     0.01                             rotr64 (blake2-impl.h:155 @ 94f8)
  0.01     93.43     0.01                             rotr64 (blake2-impl.h:155 @ 9530)
  0.01     93.44     0.01                             rotr64 (blake2-impl.h:155 @ 955c)
  0.01     93.45     0.01                             rotr64 (blake2-impl.h:155 @ 95d1)
  0.01     93.46     0.01                             rotr64 (blake2-impl.h:155 @ 95e5)
  0.01     93.47     0.01                             rotr64 (blake2-impl.h:155 @ 9641)
  0.01     93.48     0.01                             rotr64 (blake2-impl.h:155 @ 96ef)
  0.01     93.49     0.01                             rotr64 (blake2-impl.h:155 @ 9782)
  0.01     93.50     0.01                             rotr64 (blake2-impl.h:155 @ 98b8)
  0.01     93.51     0.01                             rotr64 (blake2-impl.h:155 @ 9a30)
  0.01     93.52     0.01                             rotr64 (blake2-impl.h:155 @ 9b99)
  0.01     93.53     0.01                             rotr64 (blake2-impl.h:155 @ 9c09)
  0.01     93.54     0.01                             rotr64 (blake2-impl.h:155 @ 9c88)
  0.01     93.55     0.01                             rotr64 (blake2-impl.h:155 @ 9ca3)
  0.01     93.56     0.01                             rotr64 (blake2-impl.h:155 @ 9d0c)
  0.01     93.57     0.01                             rotr64 (blake2-impl.h:155 @ 9d9d)
  0.01     93.58     0.01                             rs_appendmiss (delta.c:291 @ 6007)
  0.01     93.59     0.01                             rs_block_match_cmp (sumset.c:74 @ 4817)
  0.01     93.60     0.01                             rs_block_sig_init (sumset.c:37 @ 46af)
  0.01     93.61     0.01                             rs_block_sig_ptr (sumset.c:105 @ 46a4)
  0.01     93.62     0.01                             rs_delta_s_flush (delta.c:304 @ 5e3b)
  0.01     93.63     0.01                             rs_delta_s_scan (delta.c:130 @ 5e85)
  0.01     93.64     0.01                             rs_findmatch (delta.c:228 @ 5f9f)
  0.01     93.65     0.01                             rs_findmatch (delta.c:228 @ 5fa7)
  0.01     93.66     0.01                             rs_getinput (delta.c:209 @ 6240)
  0.01     93.67     0.01                             rs_infilebuf_fill (buf.c:126 @ 5651)
  0.01     93.68     0.01                             rs_infilebuf_fill (buf.c:99 @ 567d)
  0.01     93.69     0.01                             rs_job_drive (job.c:161 @ 6940)
  0.01     93.70     0.01                             rs_job_iter (job.c:101 @ 6777)
  0.01     93.71     0.01                             rs_job_iter (job.c:94 @ 6783)
  0.01     93.72     0.01                             rs_job_iter (job.c:114 @ 682b)
  0.01     93.73     0.01                             rs_loadsig_s_magic (readsums.c:135 @ 7b75)
  0.01     93.74     0.01                             rs_loadsig_s_strong (readsums.c:82 @ 7d2f)
  0.01     93.75     0.01                             rs_loadsig_s_stronglen (readsums.c:104 @ 7cd1)
  0.01     93.76     0.01                             rs_outfilebuf_drain (buf.c:138 @ 5727)
  0.01     93.77     0.01                             rs_outfilebuf_drain (buf.c:131 @ 572b)
  0.01     93.78     0.01                             rs_outfilebuf_drain (buf.c:152 @ 5746)
  0.01     93.79     0.01                             rs_scoop_input (scoop.c:102 @ 816e)
  0.01     93.80     0.01                             rs_scoop_input (scoop.c:107 @ 8190)
  0.01     93.81     0.01                             rs_scoop_input (scoop.c:93 @ 81c2)
  0.01     93.82     0.01                             rs_scoop_readahead (scoop.c:149 @ 826c)
  0.01     93.83     0.01                             rs_scoop_readahead (scoop.c:179 @ 82db)
  0.01     93.84     0.01                             rs_signature_add_block (sumset.c:228 @ 4648)
  0.01     93.85     0.01                             rs_signature_find_match (sumset.c:257 @ 48a8)
  0.01     93.86     0.01                             rs_suck_netint (netint.c:104 @ 75dc)
  0.01     93.87     0.01                             rs_suck_netint (netint.c:103 @ 7604)
  0.01     93.88     0.01                             rs_suck_netint (netint.c:107 @ 7609)
  0.01     93.89     0.01                             rs_tube_copy (tube.c:183 @ 85a4)
  0.01     93.90     0.01                             rs_tube_write (tube.c:199 @ 85de)
  0.01     93.91     0.01                             secure_zero_memory (blake2-impl.h:162 @ a2a6)
  0.01     93.92     0.01  1147652     4.36     4.36  rs_infilebuf_fill (buf.c:78 @ 5620)
  0.01     93.92     0.01  1048578     4.77     4.77  rs_scoop_total_avail (scoop.c:228 @ 8380)
  0.01     93.93     0.01   654956     7.64     7.64  blake2b_update (blake2b-ref.c:222 @ a1b0)
  0.01     93.93     0.01   524288     9.54     9.54  rabinkarp_update (rabinkarp.c:88 @ 7f40)
  0.01     93.94     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87b1)
  0.01     93.94     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87f0)
  0.01     93.95     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87f9)
  0.01     93.95     0.01                             blake2b_compress (blake2b-ref.c:200 @ 887a)
  0.01     93.96     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88a4)
  0.01     93.96     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88bb)
  0.01     93.97     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b82)
  0.01     93.97     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b96)
  0.01     93.98     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c64)
