Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.32      5.11     0.03                             blake2b_compress (blake2b-ref.c:205 @ 918c)
  0.32      5.14     0.03                             blake2b_compress (blake2b-ref.c:205 @ 91c5)
  0.32      5.17     0.03                             blake2b_compress (blake2b-ref.c:207 @ 9426)
  0.32      5.20     0.03                             blake2b_compress (blake2b-ref.c:207 @ 94e7)
  0.32      5.23     0.03                             blake2b_compress (blake2b-ref.c:209 @ 97f7)
  0.32      5.26     0.03                             blake2b_compress (blake2b-ref.c:210 @ 9ac3)
  0.32      5.29     0.03                             rabinkarp_update (rabinkarp.c:92 @ 7f4d)
  0.32      5.32     0.03                             rotr64 (blake2-impl.h:155 @ 894d)
  0.32      5.35     0.03                             rotr64 (blake2-impl.h:155 @ 8ec1)
  0.32      5.38     0.03                             rotr64 (blake2-impl.h:155 @ 9a30)
  0.32      5.41     0.03                             rotr64 (blake2-impl.h:155 @ 9c39)
  0.27      5.43     0.03                             blake2b_compress (blake2b-ref.c:205 @ 90d1)
  0.27      5.46     0.03                             blake2b_compress (blake2b-ref.c:211 @ 9dba)
  0.27      5.48     0.03                             blake2b_final (blake2b-ref.c:270 @ a2bb)
  0.27      5.51     0.03                             blake2b_compress (blake2b-ref.c:200 @ 882f)
  0.27      5.53     0.03                             blake2b_compress (blake2b-ref.c:206 @ 9302)
  0.27      5.56     0.03                             blake2b_compress (blake2b-ref.c:207 @ 944b)
  0.22      5.58     0.02                             blake2b_compress (blake2b-ref.c:187 @ 8650)
  0.22      5.60     0.02                             blake2b_compress (blake2b-ref.c:200 @ 86f4)
  0.22      5.62     0.02                             blake2b_compress (blake2b-ref.c:200 @ 8766)
  0.22      5.64     0.02                             blake2b_compress (blake2b-ref.c:200 @ 880e)
  0.22      5.66     0.02                             blake2b_compress (blake2b-ref.c:200 @ 888c)
  0.22      5.68     0.02                             blake2b_compress (blake2b-ref.c:200 @ 88dd)
  0.22      5.70     0.02                             blake2b_compress (blake2b-ref.c:201 @ 890b)
  0.22      5.72     0.02                             blake2b_compress (blake2b-ref.c:201 @ 897d)
  0.22      5.74     0.02                             blake2b_compress (blake2b-ref.c:202 @ 8c07)
  0.22      5.76     0.02                             blake2b_compress (blake2b-ref.c:202 @ 8c25)
  0.22      5.78     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8cc1)
  0.22      5.80     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8d11)
  0.22      5.82     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8d67)
  0.22      5.84     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8d7c)
  0.22      5.86     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8ded)
  0.22      5.88     0.02                             blake2b_compress (blake2b-ref.c:204 @ 8eab)
  0.22      5.90     0.02                             blake2b_compress (blake2b-ref.c:204 @ 8f08)
  0.22      5.92     0.02                             blake2b_compress (blake2b-ref.c:204 @ 8f73)
  0.22      5.94     0.02                             blake2b_compress (blake2b-ref.c:204 @ 8f83)
  0.22      5.96     0.02                             blake2b_compress (blake2b-ref.c:205 @ 9077)
  0.22      5.98     0.02                             blake2b_compress (blake2b-ref.c:205 @ 908b)
  0.22      6.00     0.02                             blake2b_compress (blake2b-ref.c:205 @ 9172)
  0.22      6.02     0.02                             blake2b_compress (blake2b-ref.c:206 @ 926b)
  0.22      6.04     0.02                             blake2b_compress (blake2b-ref.c:208 @ 95f8)
  0.22      6.06     0.02                             blake2b_compress (blake2b-ref.c:208 @ 965d)
  0.22      6.08     0.02                             blake2b_compress (blake2b-ref.c:208 @ 9688)
  0.22      6.10     0.02                             blake2b_compress (blake2b-ref.c:208 @ 979a)
  0.22      6.12     0.02                             blake2b_compress (blake2b-ref.c:209 @ 97e6)
  0.22      6.14     0.02                             blake2b_compress (blake2b-ref.c:209 @ 98a1)
  0.22      6.16     0.02                             blake2b_compress (blake2b-ref.c:209 @ 98bc)
  0.22      6.18     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9a96)
  0.22      6.20     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9aa9)
  0.22      6.22     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9b93)
  0.22      6.24     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9b9d)
  0.22      6.26     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9c0d)
  0.22      6.28     0.02                             blake2b_increment_counter (blake2b-ref.c:68 @ 9e87)
  0.22      6.30     0.02                             blake2b_increment_counter (blake2b-ref.c:69 @ 9f00)
  0.22      6.32     0.02                             blake2b_init_param (blake2b-ref.c:89 @ 9ffa)
  0.22      6.34     0.02                             rabinkarp_pow (rabinkarp.c:79 @ 80a4)
  0.22      6.36     0.02                             rabinkarp_pow (rabinkarp.c:81 @ 80a7)
  0.22      6.38     0.02                             rotr64 (blake2-impl.h:155 @ 88c5)
  0.22      6.40     0.02                             rotr64 (blake2-impl.h:155 @ 88e3)
  0.22      6.42     0.02                             rotr64 (blake2-impl.h:155 @ 8af4)
  0.22      6.44     0.02                             rotr64 (blake2-impl.h:155 @ 8db0)
  0.22      6.46     0.02                             rotr64 (blake2-impl.h:155 @ 8ea3)
  0.22      6.48     0.02                             rotr64 (blake2-impl.h:155 @ 9159)
  0.22      6.50     0.02                             rotr64 (blake2-impl.h:155 @ 917e)
  0.22      6.52     0.02                             rotr64 (blake2-impl.h:155 @ 9195)
  0.22      6.54     0.02                             rotr64 (blake2-impl.h:155 @ 92b0)
  0.22      6.56     0.02                             rotr64 (blake2-impl.h:155 @ 93b8)
  0.22      6.58     0.02                             rotr64 (blake2-impl.h:155 @ 943d)
  0.22      6.60     0.02                             rotr64 (blake2-impl.h:155 @ 9530)
  0.22      6.62     0.02                             rotr64 (blake2-impl.h:155 @ 95f5)
  0.22      6.64     0.02                             rotr64 (blake2-impl.h:155 @ 9811)
  0.22      6.66     0.02                             rotr64 (blake2-impl.h:155 @ 98d9)
  0.22      6.68     0.02                             rotr64 (blake2-impl.h:155 @ 9a01)
  0.22      6.70     0.02                             rs_scoop_total_avail (scoop.c:230 @ 839a)
  0.22      6.72     0.02                             rs_tube_catchup_write (tube.c:78 @ 8446)
  0.16      6.73     0.02  1048579    14.31    14.31  rs_squirt_n4 (netint.c:80 @ 7530)
  0.16      6.75     0.02                             blake2b_compress (blake2b-ref.c:200 @ 8863)
  0.16      6.76     0.02                             blake2b_compress (blake2b-ref.c:202 @ 8b4f)
  0.16      6.78     0.02                             blake2b_compress (blake2b-ref.c:202 @ 8b96)
  0.16      6.79     0.02                             blake2b_compress (blake2b-ref.c:204 @ 8edd)
  0.16      6.81     0.02                             blake2b_compress (blake2b-ref.c:204 @ 8f42)
  0.16      6.82     0.02                             blake2b_compress (blake2b-ref.c:204 @ 8fc7)
  0.16      6.84     0.02                             blake2b_compress (blake2b-ref.c:206 @ 93eb)
  0.16      6.85     0.02                             blake2b_compress (blake2b-ref.c:207 @ 9563)
  0.16      6.87     0.02                             blake2b_compress (blake2b-ref.c:207 @ 95e9)
  0.16      6.88     0.02                             blake2b_compress (blake2b-ref.c:208 @ 962b)
  0.16      6.90     0.02                             blake2b_compress (blake2b-ref.c:208 @ 96c2)
  0.16      6.91     0.02                             blake2b_compress (blake2b-ref.c:208 @ 9703)
  0.16      6.93     0.02                             blake2b_compress (blake2b-ref.c:208 @ 9786)
  0.16      6.94     0.02                             blake2b_compress (blake2b-ref.c:209 @ 980b)
  0.16      6.96     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9bcb)
  0.16      6.97     0.02                             blake2b_init (blake2b-ref.c:102 @ a03e)
  0.16      6.99     0.02                             blake2b_update (blake2b-ref.c:233 @ 9e8b)
  0.16      7.00     0.02                             rotr64 (blake2-impl.h:155 @ 885b)
  0.16      7.02     0.02                             rotr64 (blake2-impl.h:155 @ 90de)
  0.16      7.03     0.02                             rotr64 (blake2-impl.h:155 @ 9322)
  0.16      7.05     0.02                             rotr64 (blake2-impl.h:155 @ 9623)
  0.16      7.06     0.02                             rotr64 (blake2-impl.h:155 @ 99e3)
  0.16      7.08     0.02                             rotr64 (blake2-impl.h:155 @ 9a8e)
  0.16      7.09     0.02                             rs_calc_strong_sum (checksum.c:64 @ 58a0)
  0.11      7.10     0.01  1310721     7.63     7.63  rs_sig_s_generate (mksum.c:94 @ 7340)
  0.11      7.11     0.01  1048576     9.54     9.54  blake2b_final (blake2b-ref.c:249 @ a1d0)
  0.11      7.12     0.01  1048576     9.54     9.54  blake2b_init_param (blake2b-ref.c:82 @ 9f50)
  0.11      7.13     0.01  1048576     9.54     9.54  rs_calc_weak_sum (checksum.c:33 @ 57f0)
  0.11      7.14     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8716)
  0.11      7.15     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8720)
  0.11      7.16     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8734)
  0.11      7.17     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8745)
  0.11      7.18     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87d3)
  0.11      7.19     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87f9)
  0.11      7.20     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8841)
  0.11      7.21     0.01                             blake2b_compress (blake2b-ref.c:200 @ 887a)
  0.11      7.22     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88e6)
  0.11      7.23     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88f7)
  0.11      7.24     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89f2)
  0.11      7.25     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a30)
  0.11      7.26     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a45)
  0.11      7.27     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8aa6)
  0.11      7.28     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8ae8)
  0.11      7.29     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8afc)
  0.11      7.30     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b10)
  0.11      7.31     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b29)
  0.11      7.32     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c3c)
  0.11      7.33     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c93)
  0.11      7.34     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cb7)
  0.11      7.35     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cd4)
  0.11      7.36     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d33)
  0.11      7.37     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d61)
  0.11      7.38     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e05)
  0.11      7.39     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e2d)
  0.11      7.40     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e5f)
  0.11      7.41     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e78)
  0.11      7.42     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f56)
  0.11      7.43     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9037)
  0.11      7.44     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9094)
  0.11      7.45     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9121)
  0.11      7.46     0.01                             blake2b_compress (blake2b-ref.c:205 @ 913c)
  0.11      7.47     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9212)
  0.11      7.48     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9329)
  0.11      7.49     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9333)
  0.11      7.50     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93f8)
  0.11      7.51     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9454)
  0.11      7.52     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9479)
  0.11      7.53     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94b3)
  0.11      7.54     0.01                             blake2b_compress (blake2b-ref.c:207 @ 952a)
  0.11      7.55     0.01                             blake2b_compress (blake2b-ref.c:207 @ 956d)
  0.11      7.56     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95ad)
  0.11      7.57     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9765)
  0.11      7.58     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97c2)
  0.11      7.59     0.01                             blake2b_compress (blake2b-ref.c:208 @ 97c9)
  0.11      7.60     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9814)
  0.11      7.61     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9873)
  0.11      7.62     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9919)
  0.11      7.63     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9945)
  0.11      7.64     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9969)
  0.11      7.65     0.01                             blake2b_compress (blake2b-ref.c:209 @ 99a6)
  0.11      7.66     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99eb)
  0.11      7.67     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a1d)
  0.11      7.68     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a82)
  0.11      7.69     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b78)
  0.11      7.70     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9be5)
  0.11      7.71     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c29)
  0.11      7.72     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c6a)
  0.11      7.73     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c9d)
  0.11      7.74     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9cb7)
  0.11      7.75     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d94)
  0.11      7.76     0.01                             blake2b_final (blake2b-ref.c:250 @ a1e5)
  0.11      7.77     0.01                             blake2b_final (blake2b-ref.c:253 @ a1ff)
  0.11      7.78     0.01                             blake2b_final (blake2b-ref.c:262 @ a26b)
  0.11      7.79     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ 9eea)
  0.11      7.80     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ a240)
  0.11      7.81     0.01                             blake2b_init0 (blake2b-ref.c:77 @ 9f5a)
  0.11      7.82     0.01                             blake2b_init_param (blake2b-ref.c:90 @ a004)
  0.11      7.83     0.01                             blake2b_update (blake2b-ref.c:221 @ 9e10)
  0.11      7.84     0.01                             blake2b_update (blake2b-ref.c:227 @ 9e27)
  0.11      7.85     0.01                             blake2b_update (blake2b-ref.c:237 @ 9f07)
  0.11      7.86     0.01                             blake2b_update (blake2b-ref.c:235 @ 9f0c)
  0.11      7.87     0.01                             rabinkarp_pow (rabinkarp.c:78 @ 80a0)
  0.11      7.88     0.01                             rotr64 (blake2-impl.h:155 @ 8712)
  0.11      7.89     0.01                             rotr64 (blake2-impl.h:155 @ 87df)
  0.11      7.90     0.01                             rotr64 (blake2-impl.h:155 @ 8839)
  0.11      7.91     0.01                             rotr64 (blake2-impl.h:155 @ 8968)
  0.11      7.92     0.01                             rotr64 (blake2-impl.h:155 @ 8a41)
  0.11      7.93     0.01                             rotr64 (blake2-impl.h:155 @ 8ae0)
  0.11      7.94     0.01                             rotr64 (blake2-impl.h:155 @ 8c03)
  0.11      7.95     0.01                             rotr64 (blake2-impl.h:155 @ 8c42)
  0.11      7.96     0.01                             rotr64 (blake2-impl.h:155 @ 8cbd)
  0.11      7.97     0.01                             rotr64 (blake2-impl.h:155 @ 8d0d)
  0.11      7.98     0.01                             rotr64 (blake2-impl.h:155 @ 8d64)
  0.11      7.99     0.01                             rotr64 (blake2-impl.h:155 @ 8d96)
  0.11      8.00     0.01                             rotr64 (blake2-impl.h:155 @ 8ff8)
  0.11      8.01     0.01                             rotr64 (blake2-impl.h:155 @ 9034)
  0.11      8.02     0.01                             rotr64 (blake2-impl.h:155 @ 9059)
  0.11      8.03     0.01                             rotr64 (blake2-impl.h:155 @ 9087)
  0.11      8.04     0.01                             rotr64 (blake2-impl.h:155 @ 91e5)
  0.11      8.05     0.01                             rotr64 (blake2-impl.h:155 @ 9295)
  0.11      8.06     0.01                             rotr64 (blake2-impl.h:155 @ 932f)
  0.11      8.07     0.01                             rotr64 (blake2-impl.h:155 @ 937c)
  0.11      8.08     0.01                             rotr64 (blake2-impl.h:155 @ 93ae)
  0.11      8.09     0.01                             rotr64 (blake2-impl.h:155 @ 93d7)
  0.11      8.10     0.01                             rotr64 (blake2-impl.h:155 @ 9402)
  0.11      8.11     0.01                             rotr64 (blake2-impl.h:155 @ 9419)
  0.11      8.12     0.01                             rotr64 (blake2-impl.h:155 @ 9451)
  0.11      8.13     0.01                             rotr64 (blake2-impl.h:155 @ 94a8)
  0.11      8.14     0.01                             rotr64 (blake2-impl.h:155 @ 94af)
  0.11      8.15     0.01                             rotr64 (blake2-impl.h:155 @ 9505)
  0.11      8.16     0.01                             rotr64 (blake2-impl.h:155 @ 9581)
  0.11      8.17     0.01                             rotr64 (blake2-impl.h:155 @ 95a9)
  0.11      8.18     0.01                             rotr64 (blake2-impl.h:155 @ 95e5)
  0.11      8.19     0.01                             rotr64 (blake2-impl.h:155 @ 9655)
  0.11      8.20     0.01                             rotr64 (blake2-impl.h:155 @ 9677)
  0.11      8.21     0.01                             rotr64 (blake2-impl.h:155 @ 973c)
  0.11      8.22     0.01                             rotr64 (blake2-impl.h:155 @ 9778)
  0.11      8.23     0.01                             rotr64 (blake2-impl.h:155 @ 9782)
  0.11      8.24     0.01                             rotr64 (blake2-impl.h:155 @ 97fd)
  0.11      8.25     0.01                             rotr64 (blake2-impl.h:155 @ 9807)
  0.11      8.26     0.01                             rotr64 (blake2-impl.h:155 @ 9835)
  0.11      8.27     0.01                             rotr64 (blake2-impl.h:155 @ 989e)
  0.11      8.28     0.01                             rotr64 (blake2-impl.h:155 @ 98b8)
  0.11      8.29     0.01                             rotr64 (blake2-impl.h:155 @ 9915)
  0.11      8.30     0.01                             rotr64 (blake2-impl.h:155 @ 9965)
  0.11      8.31     0.01                             rotr64 (blake2-impl.h:155 @ 9b82)
  0.11      8.32     0.01                             rotr64 (blake2-impl.h:155 @ 9b99)
  0.11      8.33     0.01                             rotr64 (blake2-impl.h:155 @ 9bbd)
  0.11      8.34     0.01                             rotr64 (blake2-impl.h:155 @ 9c09)
  0.11      8.35     0.01                             rotr64 (blake2-impl.h:155 @ 9c1e)
  0.11      8.36     0.01                             rotr64 (blake2-impl.h:155 @ 9c50)
  0.11      8.37     0.01                             rotr64 (blake2-impl.h:155 @ 9c7b)
  0.11      8.38     0.01                             rotr64 (blake2-impl.h:155 @ 9c88)
  0.11      8.39     0.01                             rotr64 (blake2-impl.h:155 @ 9ca3)
  0.11      8.40     0.01                             rotr64 (blake2-impl.h:155 @ 9ca9)
  0.11      8.41     0.01                             rotr64 (blake2-impl.h:155 @ 9cf4)
  0.11      8.42     0.01                             rotr64 (blake2-impl.h:155 @ 9d0c)
  0.11      8.43     0.01                             rotr64 (blake2-impl.h:155 @ 9d36)
  0.11      8.44     0.01                             rotr64 (blake2-impl.h:155 @ 9d5c)
  0.11      8.45     0.01                             rs_calc_strong_sum (checksum.c:68 @ 588e)
  0.11      8.46     0.01                             rs_calc_strong_sum (checksum.c:66 @ 58c2)
  0.11      8.47     0.01                             rs_calc_weak_sum (checksum.c:34 @ 57fe)
  0.11      8.48     0.01                             rs_infilebuf_fill (buf.c:121 @ 569e)
  0.11      8.49     0.01                             rs_outfilebuf_drain (buf.c:157 @ 5760)
  0.11      8.50     0.01                             rs_scoop_read (scoop.c:196 @ 8303)
  0.11      8.51     0.01                             rs_scoop_read (scoop.c:197 @ 8308)
  0.11      8.52     0.01                             rs_scoop_readahead (scoop.c:150 @ 8268)
  0.11      8.53     0.01                             rs_scoop_readahead (scoop.c:153 @ 8275)
  0.11      8.54     0.01                             rs_scoop_readahead (scoop.c:158 @ 8280)
  0.11      8.55     0.01                             rs_sig_do_block (mksum.c:80 @ 73e0)
  0.11      8.56     0.01                             rs_sig_do_block (mksum.c:81 @ 73eb)
  0.11      8.57     0.01                             rs_sig_s_generate (mksum.c:100 @ 7357)
  0.11      8.58     0.01                             rs_signature_calc_strong_sum (sumset.h:133 @ 73db)
  0.11      8.59     0.01                             rs_squirt_n4 (netint.c:82 @ 7551)
  0.11      8.60     0.01                             rs_squirt_netint (netint.c:77 @ 752b)
  0.11      8.61     0.01                             rs_squirt_netint (netint.c:75 @ 7548)
  0.11      8.62     0.01                             rs_tube_catchup (tube.c:157 @ 83d4)
  0.11      8.63     0.01                             rs_tube_catchup_write (tube.c:69 @ 8424)
  0.11      8.64     0.01                             secure_zero_memory (blake2-impl.h:162 @ a2a6)
  0.11      8.65     0.01                             store64 (blake2-impl.h:112 @ a280)
  0.05      8.66     0.01  1310724     3.82     3.82  rs_tube_catchup (tube.c:137 @ 83a0)
  0.05      8.66     0.01  1048576     4.77     4.77  blake2b_init (blake2b-ref.c:99 @ a030)
  0.05      8.67     0.01  1048576     4.77     4.77  blake2b_update (blake2b-ref.c:222 @ a1b0)
  0.05      8.67     0.01   262146    19.08    19.08  rs_job_iter (job.c:94 @ 6760)
  0.05      8.68     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87e6)
  0.05      8.68     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87f0)
  0.05      8.69     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8901)
  0.05      8.69     0.01                             blake2b_compress (blake2b-ref.c:201 @ 894a)
  0.05      8.70     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a74)
  0.05      8.70     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c9d)
  0.05      8.71     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d47)
  0.05      8.71     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d89)
  0.05      8.72     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d9a)
  0.05      8.72     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e26)
  0.05      8.73     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f7c)
  0.05      8.73     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fb2)
  0.05      8.74     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8feb)
  0.05      8.74     0.01                             blake2b_compress (blake2b-ref.c:204 @ 9053)
  0.05      8.75     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9107)
  0.05      8.75     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9201)
  0.05      8.76     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9226)
  0.05      8.76     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92fb)
  0.05      8.77     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9316)
  0.05      8.77     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93ab)
  0.05      8.78     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93b2)
  0.05      8.78     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93bc)
  0.05      8.79     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93c6)
  0.05      8.79     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93da)
  0.05      8.80     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93e4)
  0.05      8.80     0.01                             blake2b_compress (blake2b-ref.c:206 @ 941d)
  0.05      8.81     0.01                             blake2b_compress (blake2b-ref.c:207 @ 948a)
  0.05      8.81     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94c7)
  0.05      8.82     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9523)
  0.05      8.82     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9585)
  0.05      8.83     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96bb)
  0.05      8.83     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96d6)
  0.05      8.84     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96f3)
  0.05      8.84     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97b7)
  0.05      8.85     0.01                             blake2b_compress (blake2b-ref.c:208 @ 97dd)
  0.05      8.85     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9801)
