Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.12     42.69     0.06                             hashtable_find (hashtable.h:336 @ 484d)
  0.09     42.73     0.04  5245884     7.63     7.63  blake2b_compress (blake2b-ref.c:178 @ 8640)
  0.09     42.77     0.04                             rotr64 (blake2-impl.h:155 @ 96c7)
  0.08     42.80     0.04                             blake2b_compress (blake2b-ref.c:203 @ 8e55)
  0.07     42.83     0.03                             blake2b_compress (blake2b-ref.c:200 @ 86aa)
  0.07     42.86     0.03                             blake2b_compress (blake2b-ref.c:200 @ 87b6)
  0.07     42.89     0.03                             blake2b_compress (blake2b-ref.c:205 @ 90e4)
  0.07     42.92     0.03                             blake2b_compress (blake2b-ref.c:210 @ 9a6d)
  0.07     42.95     0.03                             blake2b_compress (blake2b-ref.c:210 @ 9b13)
  0.07     42.98     0.03                             blake2b_compress (blake2b-ref.c:211 @ 9db0)
  0.07     43.01     0.03                             blake2b_compress (blake2b-ref.c:216 @ 9e46)
  0.07     43.04     0.03                             rabinkarp_update (rabinkarp.c:92 @ 80a3)
  0.07     43.07     0.03                             rotr64 (blake2-impl.h:155 @ 9929)
  0.05     43.10     0.03                             blake2b_compress (blake2b-ref.c:203 @ 8dd9)
  0.05     43.12     0.03                             blake2b_compress (blake2b-ref.c:204 @ 9017)
  0.05     43.15     0.03                             blake2b_compress (blake2b-ref.c:211 @ 9d07)
  0.04     43.17     0.02                             blake2b_compress (blake2b-ref.c:187 @ 8689)
  0.04     43.19     0.02                             blake2b_compress (blake2b-ref.c:187 @ 86a0)
  0.04     43.21     0.02                             blake2b_compress (blake2b-ref.c:200 @ 880f)
  0.04     43.23     0.02                             blake2b_compress (blake2b-ref.c:200 @ 88ca)
  0.04     43.25     0.02                             blake2b_compress (blake2b-ref.c:201 @ 8964)
  0.04     43.27     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8d24)
  0.04     43.29     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8d97)
  0.04     43.31     0.02                             blake2b_compress (blake2b-ref.c:205 @ 90c7)
  0.04     43.33     0.02                             blake2b_compress (blake2b-ref.c:205 @ 9200)
  0.04     43.35     0.02                             blake2b_compress (blake2b-ref.c:206 @ 92ed)
  0.04     43.37     0.02                             blake2b_compress (blake2b-ref.c:206 @ 9311)
  0.04     43.39     0.02                             blake2b_compress (blake2b-ref.c:207 @ 95bd)
  0.04     43.41     0.02                             blake2b_compress (blake2b-ref.c:209 @ 9864)
  0.04     43.43     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9a91)
  0.04     43.45     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9bbb)
  0.04     43.47     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9c35)
  0.04     43.49     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9c91)
  0.04     43.51     0.02                             blake2b_compress (blake2b-ref.c:213 @ 9e22)
  0.04     43.53     0.02                             rabinkarp_update (rabinkarp.c:92 @ 7f9d)
  0.04     43.55     0.02                             rabinkarp_update (rabinkarp.c:94 @ 809f)
  0.04     43.57     0.02                             rotr64 (blake2-impl.h:155 @ 9829)
  0.04     43.59     0.02                             rotr64 (blake2-impl.h:155 @ 9bd2)
  0.04     43.61     0.02                             rotr64 (blake2-impl.h:155 @ 9ca0)
  0.04     43.63     0.02                             rs_appendmiss (delta.c:291 @ 6057)
  0.04     43.65     0.02                             weaksum_rotate (checksum.h:92 @ 5f4e)
  0.03     43.66     0.02                             blake2b_compress (blake2b-ref.c:200 @ 8823)
  0.03     43.68     0.02                             blake2b_compress (blake2b-ref.c:200 @ 88b3)
  0.03     43.69     0.02                             blake2b_compress (blake2b-ref.c:201 @ 8947)
  0.03     43.71     0.02                             blake2b_compress (blake2b-ref.c:201 @ 8a42)
  0.03     43.72     0.02                             blake2b_compress (blake2b-ref.c:202 @ 8c13)
  0.03     43.74     0.02                             blake2b_compress (blake2b-ref.c:202 @ 8caa)
  0.03     43.75     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8dfa)
  0.03     43.77     0.02                             blake2b_compress (blake2b-ref.c:204 @ 90a3)
  0.03     43.78     0.02                             blake2b_compress (blake2b-ref.c:205 @ 9121)
  0.03     43.80     0.02                             blake2b_compress (blake2b-ref.c:205 @ 9143)
  0.03     43.81     0.02                             blake2b_compress (blake2b-ref.c:205 @ 9177)
  0.03     43.83     0.02                             blake2b_compress (blake2b-ref.c:205 @ 9262)
  0.03     43.84     0.02                             blake2b_compress (blake2b-ref.c:206 @ 9463)
  0.03     43.86     0.02                             blake2b_compress (blake2b-ref.c:207 @ 949b)
  0.03     43.87     0.02                             blake2b_compress (blake2b-ref.c:207 @ 9517)
  0.03     43.89     0.02                             blake2b_compress (blake2b-ref.c:207 @ 9537)
  0.03     43.90     0.02                             blake2b_compress (blake2b-ref.c:207 @ 95fd)
  0.03     43.92     0.02                             blake2b_compress (blake2b-ref.c:208 @ 9726)
  0.03     43.93     0.02                             blake2b_compress (blake2b-ref.c:209 @ 98a1)
  0.03     43.95     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9ad2)
  0.03     43.96     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9be3)
  0.03     43.98     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9bed)
  0.03     43.99     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9c1b)
  0.03     44.01     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9d3e)
  0.03     44.02     0.02                             rotr64 (blake2-impl.h:155 @ 8bf2)
  0.03     44.04     0.02                             rotr64 (blake2-impl.h:155 @ 8c0f)
  0.03     44.05     0.02                             rotr64 (blake2-impl.h:155 @ 913f)
  0.03     44.07     0.02                             rotr64 (blake2-impl.h:155 @ 9d33)
  0.02     44.08     0.01                             blake2b_compress (blake2b-ref.c:183 @ 865a)
  0.02     44.09     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8744)
  0.02     44.10     0.01                             blake2b_compress (blake2b-ref.c:200 @ 875c)
  0.02     44.11     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87d6)
  0.02     44.12     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88bc)
  0.02     44.13     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88dc)
  0.02     44.14     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8951)
  0.02     44.15     0.01                             blake2b_compress (blake2b-ref.c:201 @ 895b)
  0.02     44.16     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89a1)
  0.02     44.17     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89d7)
  0.02     44.18     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89f1)
  0.02     44.19     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a0c)
  0.02     44.20     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a5c)
  0.02     44.21     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a95)
  0.02     44.22     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b4c)
  0.02     44.23     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b79)
  0.02     44.24     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b9f)
  0.02     44.25     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8be6)
  0.02     44.26     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d1b)
  0.02     44.27     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d49)
  0.02     44.28     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d5a)
  0.02     44.29     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8db7)
  0.02     44.30     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8dcc)
  0.02     44.31     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e3d)
  0.02     44.32     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fa6)
  0.02     44.33     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fc3)
  0.02     44.34     0.01                             blake2b_compress (blake2b-ref.c:204 @ 9035)
  0.02     44.35     0.01                             blake2b_compress (blake2b-ref.c:204 @ 906a)
  0.02     44.36     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9171)
  0.02     44.37     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91b1)
  0.02     44.38     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91c2)
  0.02     44.39     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91d1)
  0.02     44.40     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91dc)
  0.02     44.41     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91e9)
  0.02     44.42     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9215)
  0.02     44.43     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9276)
  0.02     44.44     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9288)
  0.02     44.45     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9352)
  0.02     44.46     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9366)
  0.02     44.47     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9383)
  0.02     44.48     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93d7)
  0.02     44.49     0.01                             blake2b_compress (blake2b-ref.c:206 @ 942a)
  0.02     44.50     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94a4)
  0.02     44.51     0.01                             blake2b_compress (blake2b-ref.c:207 @ 954c)
  0.02     44.52     0.01                             blake2b_compress (blake2b-ref.c:207 @ 957a)
  0.02     44.53     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9584)
  0.02     44.54     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95b3)
  0.02     44.55     0.01                             blake2b_compress (blake2b-ref.c:207 @ 961b)
  0.02     44.56     0.01                             blake2b_compress (blake2b-ref.c:207 @ 962f)
  0.02     44.57     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9648)
  0.02     44.58     0.01                             blake2b_compress (blake2b-ref.c:208 @ 967b)
  0.02     44.59     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96ad)
  0.02     44.60     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96d8)
  0.02     44.61     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9712)
  0.02     44.62     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9739)
  0.02     44.63     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9753)
  0.02     44.64     0.01                             blake2b_compress (blake2b-ref.c:208 @ 97cc)
  0.02     44.65     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9951)
  0.02     44.66     0.01                             blake2b_compress (blake2b-ref.c:209 @ 995c)
  0.02     44.67     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9969)
  0.02     44.68     0.01                             blake2b_compress (blake2b-ref.c:209 @ 99c4)
  0.02     44.69     0.01                             blake2b_compress (blake2b-ref.c:209 @ 99e2)
  0.02     44.70     0.01                             blake2b_compress (blake2b-ref.c:209 @ 99f6)
  0.02     44.71     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a08)
  0.02     44.72     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b57)
  0.02     44.73     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9bc8)
  0.02     44.74     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c07)
  0.02     44.75     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c79)
  0.02     44.76     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ca8)
  0.02     44.77     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9cdc)
  0.02     44.78     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d48)
  0.02     44.79     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d9f)
  0.02     44.80     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9dd6)
  0.02     44.81     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9df1)
  0.02     44.82     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9f49)
  0.02     44.83     0.01                             blake2b_init0 (blake2b-ref.c:75 @ 9fbf)
  0.02     44.84     0.01                             rotr64 (blake2-impl.h:155 @ 88c2)
  0.02     44.85     0.01                             rotr64 (blake2-impl.h:155 @ 8929)
  0.02     44.86     0.01                             rotr64 (blake2-impl.h:155 @ 899d)
  0.02     44.87     0.01                             rotr64 (blake2-impl.h:155 @ 8a29)
  0.02     44.88     0.01                             rotr64 (blake2-impl.h:155 @ 8a54)
  0.02     44.89     0.01                             rotr64 (blake2-impl.h:155 @ 8a65)
  0.02     44.90     0.01                             rotr64 (blake2-impl.h:155 @ 8ac0)
  0.02     44.91     0.01                             rotr64 (blake2-impl.h:155 @ 8b30)
  0.02     44.92     0.01                             rotr64 (blake2-impl.h:155 @ 8b58)
  0.02     44.93     0.01                             rotr64 (blake2-impl.h:155 @ 8c88)
  0.02     44.94     0.01                             rotr64 (blake2-impl.h:155 @ 8ce9)
  0.02     44.95     0.01                             rotr64 (blake2-impl.h:155 @ 8d0d)
  0.02     44.96     0.01                             rotr64 (blake2-impl.h:155 @ 8d21)
  0.02     44.97     0.01                             rotr64 (blake2-impl.h:155 @ 8d53)
  0.02     44.98     0.01                             rotr64 (blake2-impl.h:155 @ 8d89)
  0.02     44.99     0.01                             rotr64 (blake2-impl.h:155 @ 8dae)
  0.02     45.00     0.01                             rotr64 (blake2-impl.h:155 @ 8e39)
  0.02     45.01     0.01                             rotr64 (blake2-impl.h:155 @ 8f11)
  0.02     45.02     0.01                             rotr64 (blake2-impl.h:155 @ 8f47)
  0.02     45.03     0.01                             rotr64 (blake2-impl.h:155 @ 9048)
  0.02     45.04     0.01                             rotr64 (blake2-impl.h:155 @ 9188)
  0.02     45.05     0.01                             rotr64 (blake2-impl.h:155 @ 91a9)
  0.02     45.06     0.01                             rotr64 (blake2-impl.h:155 @ 925a)
  0.02     45.07     0.01                             rotr64 (blake2-impl.h:155 @ 92e5)
  0.02     45.08     0.01                             rotr64 (blake2-impl.h:155 @ 9300)
  0.02     45.09     0.01                             rotr64 (blake2-impl.h:155 @ 9555)
  0.02     45.10     0.01                             rotr64 (blake2-impl.h:155 @ 9576)
  0.02     45.11     0.01                             rotr64 (blake2-impl.h:155 @ 9580)
  0.02     45.12     0.01                             rotr64 (blake2-impl.h:155 @ 95ac)
  0.02     45.13     0.01                             rotr64 (blake2-impl.h:155 @ 95f9)
  0.02     45.14     0.01                             rotr64 (blake2-impl.h:155 @ 9691)
  0.02     45.15     0.01                             rotr64 (blake2-impl.h:155 @ 970e)
  0.02     45.16     0.01                             rotr64 (blake2-impl.h:155 @ 9833)
  0.02     45.17     0.01                             rotr64 (blake2-impl.h:155 @ 984d)
  0.02     45.18     0.01                             rotr64 (blake2-impl.h:155 @ 9861)
  0.02     45.19     0.01                             rotr64 (blake2-impl.h:155 @ 98ae)
  0.02     45.20     0.01                             rotr64 (blake2-impl.h:155 @ 9908)
  0.02     45.21     0.01                             rotr64 (blake2-impl.h:155 @ 99b5)
  0.02     45.22     0.01                             rotr64 (blake2-impl.h:155 @ 99ce)
  0.02     45.23     0.01                             rotr64 (blake2-impl.h:155 @ 9b4c)
  0.02     45.24     0.01                             rotr64 (blake2-impl.h:155 @ 9b7e)
  0.02     45.25     0.01                             rotr64 (blake2-impl.h:155 @ 9b88)
  0.02     45.26     0.01                             rotr64 (blake2-impl.h:155 @ 9be9)
  0.02     45.27     0.01                             rotr64 (blake2-impl.h:155 @ 9d44)
  0.02     45.28     0.01                             rs_appendmiss (delta.c:287 @ 60af)
  0.02     45.29     0.01                             rs_delta_s_scan (delta.c:121 @ 5ea7)
  0.02     45.30     0.01                             rs_findmatch (delta.c:228 @ 5ff7)
  0.02     45.31     0.01                             rs_job_drive (job.c:171 @ 696d)
  0.02     45.32     0.01                             rs_outfilebuf_drain (buf.c:164 @ 57d6)
  0.02     45.33     0.01                             rs_outfilebuf_drain (buf.c:166 @ 57df)
  0.02     45.34     0.01                             rs_scoop_input (scoop.c:88 @ 81f0)
  0.02     45.35     0.01                             rs_scoop_input (scoop.c:93 @ 8212)
  0.02     45.36     0.01                             rs_suck_netint (netint.c:104 @ 762c)
  0.01     45.36     0.01    20412   244.99   244.99  rs_calc_strong_sum (checksum.c:59 @ 58b0)
  0.01     45.37     0.01    16384   305.22   305.22  rs_emit_literal_cmd (emit.c:48 @ 6370)
  0.01     45.37     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8766)
  0.01     45.38     0.01                             blake2b_compress (blake2b-ref.c:200 @ 885e)
  0.01     45.38     0.01                             blake2b_compress (blake2b-ref.c:200 @ 887f)
  0.01     45.39     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8919)
  0.01     45.39     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8936)
  0.01     45.40     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8ac4)
  0.01     45.40     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8af6)
  0.01     45.41     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8bf9)
  0.01     45.41     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c0c)
  0.01     45.42     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cb4)
  0.01     45.42     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8cbb)
  0.01     45.43     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d07)
  0.01     45.43     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e7d)
  0.01     45.44     0.01                             blake2b_compress (blake2b-ref.c:204 @ 903b)
  0.01     45.44     0.01                             blake2b_compress (blake2b-ref.c:204 @ 904c)
  0.01     45.45     0.01                             blake2b_compress (blake2b-ref.c:206 @ 934b)
  0.01     45.45     0.01                             blake2b_compress (blake2b-ref.c:206 @ 940c)
  0.01     45.46     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9416)
  0.01     45.46     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9476)
  0.01     45.47     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9782)
  0.01     45.47     0.01                             blake2b_compress (blake2b-ref.c:208 @ 97bb)
  0.01     45.48     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9812)
  0.01     45.48     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9823)
  0.01     45.49     0.01                             blake2b_compress (blake2b-ref.c:208 @ 982d)
  0.01     45.49     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9836)
  0.01     45.50     0.01                             blake2b_compress (blake2b-ref.c:209 @ 985b)
  0.01     45.50     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98b2)
  0.01     45.51     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9acb)
  0.01     45.51     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b0c)
  0.01     45.52     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b7b)
  0.01     45.52     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b82)
  0.01     45.53     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b96)
  0.01     45.53     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c6b)
  0.01     45.54     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d7f)
  0.01     45.54     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9dcf)
  0.01     45.55     0.01                             hashtable_find (hashtable.h:336 @ 47f9)
  0.01     45.55     0.01                             rotr64 (blake2-impl.h:155 @ 8762)
  0.01     45.56     0.01                             rotr64 (blake2-impl.h:155 @ 881b)
  0.01     45.56     0.01                             rotr64 (blake2-impl.h:155 @ 885a)
  0.01     45.57     0.01                             rotr64 (blake2-impl.h:155 @ 887b)
  0.01     45.57     0.01                             rotr64 (blake2-impl.h:155 @ 88ab)
  0.01     45.58     0.01                             rotr64 (blake2-impl.h:155 @ 891f)
  0.01     45.58     0.01                             rotr64 (blake2-impl.h:155 @ 8933)
  0.01     45.59     0.01                             rotr64 (blake2-impl.h:155 @ 8943)
  0.01     45.59     0.01                             rotr64 (blake2-impl.h:155 @ 89d3)
  0.01     45.60     0.01                             rotr64 (blake2-impl.h:155 @ 89ee)
  0.01     45.60     0.01                             rotr64 (blake2-impl.h:155 @ 8a3e)
  0.01     45.61     0.01                             rotr64 (blake2-impl.h:155 @ 8ace)
  0.01     45.61     0.01                             rotr64 (blake2-impl.h:155 @ 8aee)
  0.01     45.62     0.01                             rotr64 (blake2-impl.h:155 @ 8bde)
  0.01     45.62     0.01                             rotr64 (blake2-impl.h:155 @ 8bff)
  0.01     45.63     0.01                             rotr64 (blake2-impl.h:155 @ 8c3e)
  0.01     45.63     0.01                             rotr64 (blake2-impl.h:155 @ 8ca7)
  0.01     45.64     0.01                             rotr64 (blake2-impl.h:155 @ 8d03)
  0.01     45.64     0.01                             rotr64 (blake2-impl.h:155 @ 8de6)
  0.01     45.65     0.01                             rotr64 (blake2-impl.h:155 @ 8df6)
  0.01     45.65     0.01                             rotr64 (blake2-impl.h:155 @ 8e72)
  0.01     45.66     0.01                             rotr64 (blake2-impl.h:155 @ 8e8e)
  0.01     45.66     0.01                             rotr64 (blake2-impl.h:155 @ 9013)
  0.01     45.67     0.01                             rotr64 (blake2-impl.h:155 @ 903e)
  0.01     45.67     0.01                             rotr64 (blake2-impl.h:155 @ 9052)
  0.01     45.68     0.01                             rotr64 (blake2-impl.h:155 @ 909f)
  0.01     45.68     0.01                             rotr64 (blake2-impl.h:155 @ 912e)
  0.01     45.69     0.01                             rotr64 (blake2-impl.h:155 @ 9174)
  0.01     45.69     0.01                             rotr64 (blake2-impl.h:155 @ 926e)
  0.01     45.70     0.01                             rotr64 (blake2-impl.h:155 @ 9347)
  0.01     45.70     0.01                             rotr64 (blake2-impl.h:155 @ 9412)
  0.01     45.71     0.01                             rotr64 (blake2-impl.h:155 @ 9427)
  0.01     45.71     0.01                             rotr64 (blake2-impl.h:155 @ 945f)
  0.01     45.72     0.01                             rotr64 (blake2-impl.h:155 @ 9483)
  0.01     45.72     0.01                             rotr64 (blake2-impl.h:155 @ 9497)
  0.01     45.73     0.01                             rotr64 (blake2-impl.h:155 @ 9513)
  0.01     45.73     0.01                             rotr64 (blake2-impl.h:155 @ 9534)
  0.01     45.74     0.01                             rotr64 (blake2-impl.h:155 @ 960e)
  0.01     45.74     0.01                             rotr64 (blake2-impl.h:155 @ 971e)
  0.01     45.75     0.01                             rotr64 (blake2-impl.h:155 @ 977e)
  0.01     45.75     0.01                             rotr64 (blake2-impl.h:155 @ 97be)
  0.01     45.76     0.01                             rotr64 (blake2-impl.h:155 @ 980e)
  0.01     45.76     0.01                             rotr64 (blake2-impl.h:155 @ 981f)
  0.01     45.77     0.01                             rotr64 (blake2-impl.h:155 @ 9857)
  0.01     45.77     0.01                             rotr64 (blake2-impl.h:155 @ 9ac7)
  0.01     45.78     0.01                             rotr64 (blake2-impl.h:155 @ 9ade)
  0.01     45.78     0.01                             rotr64 (blake2-impl.h:155 @ 9b0f)
  0.01     45.79     0.01                             rotr64 (blake2-impl.h:155 @ 9ba7)
  0.01     45.79     0.01                             rotr64 (blake2-impl.h:155 @ 9bdf)
  0.01     45.80     0.01                             rotr64 (blake2-impl.h:155 @ 9bf3)
  0.01     45.80     0.01                             rotr64 (blake2-impl.h:155 @ 9c17)
  0.01     45.81     0.01                             rotr64 (blake2-impl.h:155 @ 9c67)
  0.01     45.81     0.01                             rotr64 (blake2-impl.h:155 @ 9d03)
  0.01     45.82     0.01                             rotr64 (blake2-impl.h:155 @ 9d86)
