Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00    110.92     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92a8)
  0.00    110.93     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92cd)
  0.00    110.93     0.01                             blake2b_compress (blake2b-ref.c:207 @ 933a)
  0.00    110.94     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9377)
  0.00    110.94     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9413)
  0.00    110.95     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9485)
  0.00    110.95     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9499)
  0.00    110.96     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9586)
  0.00    110.96     0.01                             blake2b_compress (blake2b-ref.c:208 @ 95ac)
  0.00    110.97     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9622)
  0.00    110.97     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9636)
  0.00    110.98     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9679)
  0.00    110.98     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9723)
  0.00    110.99     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9842)
  0.00    110.99     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9932)
  0.00    111.00     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9963)
  0.00    111.00     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99ec)
  0.00    111.01     0.01                             blake2b_compress (blake2b-ref.c:210 @ 99f6)
  0.00    111.01     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a4d)
  0.00    111.02     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a56)
  0.00    111.02     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9a8b)
  0.00    111.03     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9acb)
  0.00    111.03     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9b56)
  0.00    111.04     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bdf)
  0.00    111.04     0.01                             blake2b_final (blake2b-ref.c:261 @ a104)
  0.00    111.05     0.01                             blake2b_init0 (blake2b-ref.c:77 @ 9e0a)
  0.00    111.05     0.01                             blake2b_update (blake2b-ref.c:221 @ 9cc0)
  0.00    111.06     0.01                             blake2b_update (blake2b-ref.c:242 @ 9cff)
  0.00    111.06     0.01                             blake2b_update (blake2b-ref.c:243 @ 9d0a)
  0.00    111.07     0.01                             blake2b_update (blake2b-ref.c:230 @ 9d20)
  0.00    111.07     0.01                             rabinkarp_init (rabinkarp.h:77 @ 626e)
  0.00    111.08     0.01                             rabinkarp_update (rabinkarp.h:85 @ 5f38)
  0.00    111.08     0.01                             rotr64 (blake2-impl.h:155 @ 8632)
  0.00    111.09     0.01                             rotr64 (blake2-impl.h:155 @ 877f)
  0.00    111.09     0.01                             rotr64 (blake2-impl.h:155 @ 87b7)
  0.00    111.10     0.01                             rotr64 (blake2-impl.h:155 @ 884e)
  0.00    111.10     0.01                             rotr64 (blake2-impl.h:155 @ 89fb)
  0.00    111.11     0.01                             rotr64 (blake2-impl.h:155 @ 8a6f)
  0.00    111.11     0.01                             rotr64 (blake2-impl.h:155 @ 8ade)
  0.00    111.12     0.01                             rotr64 (blake2-impl.h:155 @ 8af2)
  0.00    111.12     0.01                             rotr64 (blake2-impl.h:155 @ 8b3f)
  0.00    111.13     0.01                             rotr64 (blake2-impl.h:155 @ 8b77)
  0.00    111.13     0.01                             rotr64 (blake2-impl.h:155 @ 8bce)
  0.00    111.14     0.01                             rotr64 (blake2-impl.h:155 @ 8bf3)
  0.00    111.14     0.01                             rotr64 (blake2-impl.h:155 @ 8c56)
  0.00    111.15     0.01                             rotr64 (blake2-impl.h:155 @ 8cd2)
  0.00    111.15     0.01                             rotr64 (blake2-impl.h:155 @ 8de7)
  0.00    111.16     0.01                             rotr64 (blake2-impl.h:155 @ 8e9e)
  0.00    111.16     0.01                             rotr64 (blake2-impl.h:155 @ 8ec7)
  0.00    111.17     0.01                             rotr64 (blake2-impl.h:155 @ 8f8e)
  0.00    111.17     0.01                             rotr64 (blake2-impl.h:155 @ 90ba)
  0.00    111.18     0.01                             rotr64 (blake2-impl.h:155 @ 91a7)
  0.00    111.18     0.01                             rotr64 (blake2-impl.h:155 @ 921e)
  0.00    111.19     0.01                             rotr64 (blake2-impl.h:155 @ 92b2)
  0.00    111.19     0.01                             rotr64 (blake2-impl.h:155 @ 92d3)
  0.00    111.20     0.01                             rotr64 (blake2-impl.h:155 @ 9333)
  0.00    111.20     0.01                             rotr64 (blake2-impl.h:155 @ 938e)
  0.00    111.21     0.01                             rotr64 (blake2-impl.h:155 @ 940c)
  0.00    111.21     0.01                             rotr64 (blake2-impl.h:155 @ 948b)
  0.00    111.22     0.01                             rotr64 (blake2-impl.h:155 @ 949f)
  0.00    111.22     0.01                             rotr64 (blake2-impl.h:155 @ 94d3)
  0.00    111.23     0.01                             rotr64 (blake2-impl.h:155 @ 957e)
  0.00    111.23     0.01                             rotr64 (blake2-impl.h:155 @ 961e)
  0.00    111.24     0.01                             rotr64 (blake2-impl.h:155 @ 9647)
  0.00    111.24     0.01                             rotr64 (blake2-impl.h:155 @ 967f)
  0.00    111.25     0.01                             rotr64 (blake2-impl.h:155 @ 971f)
  0.00    111.25     0.01                             rotr64 (blake2-impl.h:155 @ 983a)
  0.00    111.26     0.01                             rotr64 (blake2-impl.h:155 @ 9862)
  0.00    111.26     0.01                             rotr64 (blake2-impl.h:155 @ 993e)
  0.00    111.27     0.01                             rotr64 (blake2-impl.h:155 @ 995f)
  0.00    111.27     0.01                             rotr64 (blake2-impl.h:155 @ 996f)
  0.00    111.28     0.01                             rotr64 (blake2-impl.h:155 @ 9a92)
  0.00    111.28     0.01                             rotr64 (blake2-impl.h:155 @ 9ac7)
  0.00    111.29     0.01                             rotr64 (blake2-impl.h:155 @ 9b53)
  0.00    111.29     0.01                             rotr64 (blake2-impl.h:155 @ 9b7f)
  0.00    111.30     0.01                             rotr64 (blake2-impl.h:155 @ 9b93)
  0.00    111.30     0.01                             rotr64 (blake2-impl.h:155 @ 9bdb)
  0.00    111.31     0.01                             rs_appendmatch (delta.c:258 @ 6278)
  0.00    111.31     0.01                             rs_block_sig_ptr (sumset.c:106 @ 46a0)
  0.00    111.32     0.01                             rs_block_sig_ptr (sumset.c:105 @ 46a4)
  0.00    111.32     0.01                             rs_delta_s_scan (delta.c:130 @ 5e94)
  0.00    111.33     0.01                             rs_delta_s_scan (delta.c:132 @ 5eaa)
  0.00    111.33     0.01                             rs_findmatch (delta.c:230 @ 5ef2)
  0.00    111.34     0.01                             rs_findmatch (delta.c:235 @ 5efc)
  0.00    111.34     0.01                             rs_getinput (delta.c:208 @ 5e87)
  0.00    111.35     0.01                             rs_job_drive (job.c:157 @ 6946)
  0.00    111.35     0.01                             rs_job_drive (job.c:170 @ 6958)
  0.00    111.36     0.01                             rs_scoop_input (scoop.c:68 @ 7f9b)
  0.00    111.36     0.01                             rs_signature_done (sumset.c:222 @ 4625)
  0.00    111.37     0.01                             rs_signature_weaksum_kind (sumset.h:110 @ 4641)
  0.00    111.37     0.01                             rs_suck_netint (netint.c:102 @ 7607)
  0.00    111.38     0.01                             rs_suck_netint (netint.c:103 @ 760e)
  0.00    111.38     0.01                             rs_tube_catchup (tube.c:156 @ 8282)
  0.00    111.39     0.01                             uint32_pow (rabinkarp.h:63 @ 5f50)
  0.00    111.39     0.00  2097925     0.00     0.00  rs_scoop_readahead (scoop.c:149 @ 8100)
  0.00    111.39     0.00  1049088     0.00     0.00  rs_loadsig_s_strong (readsums.c:72 @ 7d20)
  0.00    111.39     0.00  1048837     0.00     0.00  rs_suck_n4 (netint.c:110 @ 7660)
  0.00    111.39     0.00  1048837     0.00     0.00  rs_suck_netint (netint.c:95 @ 75e0)
  0.00    111.39     0.00   654956     0.00     0.00  blake2b_init (blake2b-ref.c:99 @ 9ee0)
  0.00    111.39     0.00   654956     0.00     0.00  blake2b_update (blake2b-ref.c:222 @ a060)
  0.00    111.39     0.00   654956     0.00     0.00  rs_calc_strong_sum (checksum.c:59 @ 5800)
  0.00    111.39     0.00    32776     0.00     0.00  rs_tube_write (tube.c:193 @ 8460)
  0.00    111.39     0.00    16388     0.00     0.00  rs_int_len (netint.c:120 @ 76a0)
  0.00    111.39     0.00    16388     0.00     0.00  rs_squirt_netint (netint.c:65 @ 7530)
  0.00    111.39     0.00    16387     0.00     0.00  rs_squirt_byte (netint.c:52 @ 7500)
  0.00    111.39     0.00    16384     0.00     0.00  rs_emit_literal_cmd (emit.c:48 @ 63c0)
  0.00    111.39     0.00    16384     0.00     0.00  rs_tube_copy (tube.c:179 @ 8440)
  0.00    111.39     0.00       12     0.00     0.00  rs_alloc (util.c:50 @ 4f10)
  0.00    111.39     0.00        8     0.00     0.00  rs_bzero (util.c:34 @ 4ea0)
  0.00    111.39     0.00        6     0.00     0.00  rs_alloc_struct0 (util.c:39 @ 4ec0)
  0.00    111.39     0.00        3     0.00     0.00  rs_filebuf_free (buf.c:68 @ 5560)
  0.00    111.39     0.00        3     0.00     0.00  rs_filebuf_new (buf.c:57 @ 5500)
  0.00    111.39     0.00        3     0.00     0.00  rs_log0 (trace.c:97 @ 4e00)
  0.00    111.39     0.00        3     0.00     0.00  rs_log_va (trace.c:76 @ 4cb0)
  0.00    111.39     0.00        3     0.00     0.00  rs_trace_stderr (trace.c:106 @ 4da0)
  0.00    111.39     0.00        2     0.00     0.00  rs_emit_copy_cmd (emit.c:81 @ 6460)
  0.00    111.39     0.00        2     0.00     0.00  rs_format_stats (stats.c:41 @ 40c0)
  0.00    111.39     0.00        2     0.00     0.00  rs_job_drive (job.c:154 @ 6910)
  0.00    111.39     0.00        2     0.00     0.00  rs_job_free (job.c:67 @ 6740)
  0.00    111.39     0.00        2     0.00     0.00  rs_job_new (job.c:49 @ 66e0)
  0.00    111.39     0.00        2     0.00     0.00  rs_whole_run (whole.c:61 @ 5040)
  0.00    111.39     0.00        1     0.00     0.00  _hashtable_free (hashtable.c:60 @ 6640)
  0.00    111.39     0.00        1     0.00     0.00  _hashtable_new (hashtable.c:37 @ 6560)
  0.00    111.39     0.00        1     0.00     0.00  rs_delta_begin (delta.c:387 @ 6310)
  0.00    111.39     0.00        1     0.00     0.00  rs_delta_s_end (delta.c:198 @ 5930)
  0.00    111.39     0.00        1     0.00     4.77  rs_delta_s_flush (delta.c:161 @ 5950)
  0.00    111.39     0.00        1     0.00     0.00  rs_delta_s_header (delta.c:375 @ 5880)
  0.00    111.39     0.00        1     0.00     0.00  rs_emit_delta_header (emit.c:41 @ 63a0)
  0.00    111.39     0.00        1     0.00     0.00  rs_emit_end_cmd (emit.c:124 @ 6540)
  0.00    111.39     0.00        1     0.00     0.00  rs_file_size (fileutil.c:123 @ 3ec0)
  0.00    111.39     0.00        1     0.00     0.00  rs_loadsig_begin (readsums.c:138 @ 7d80)
  0.00    111.39     0.00        1     0.00     0.00  rs_loadsig_s_blocklen (readsums.c:107 @ 7c20)
  0.00    111.39     0.00        1     0.00     0.00  rs_loadsig_s_magic (readsums.c:125 @ 7b80)
  0.00    111.39     0.00        1     0.00     0.00  rs_loadsig_s_stronglen (readsums.c:85 @ 7c90)
  0.00    111.39     0.00        1     0.00     0.00  rs_sig_args (sumset.c:119 @ 42f0)
  0.00    111.39     0.00        1     0.00     0.00  rs_signature_done (sumset.c:219 @ 45f0)
  0.00    111.39     0.00        1     0.00     0.00  rs_signature_init (sumset.c:189 @ 4520)
  0.00    111.39     0.00        1     0.00     0.00  rs_squirt_n4 (netint.c:80 @ 7570)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.01% of 111.39 seconds

index % time    self  children    called     name
                0.00    0.00       1/537395200     rs_findmatch (delta.c:244 @ 5a50) [451]
                3.59    0.00 537395199/537395200     rs_findmatch (delta.c:244 @ 5f70) [3]
[4]      3.2    3.59    0.00 537395200         rs_signature_find_match (sumset.c:247 @ 4720) [4]
-----------------------------------------------
                0.00    0.00       1/4834062     rs_delta_s_flush (delta.c:170 @ 598d) [447]
                0.00    0.00       1/4834062     rs_processmatch (delta.c:330 @ 5cbf) [448]
                0.00    0.00       1/4834062     rs_processmatch (delta.c:330 @ 5e46) [449]
                0.00    0.00       1/4834062     rs_processmatch (delta.c:331 @ 6150) [450]
                0.00    0.00       2/4834062     rs_processmiss (delta.c:350 @ 62ad) [446]
                0.00    0.00   16382/4834062     rs_processmiss (delta.c:350 @ 6007) [444]
                0.00    0.00  524285/4834062     rs_processmatch (delta.c:330 @ 624b) [441]
                0.01    0.00 1048577/4834062     rabinkarp_init (rabinkarp.h:75 @ 5e9b) [325]
                0.03    0.00 3244812/4834062     rs_job_work (job.c:125 @ 67d0) [58]
[57]     0.0    0.05    0.00 4834062         rs_tube_catchup (tube.c:137 @ 8250) [57]
-----------------------------------------------
                0.02    0.00 1048837/2097925     rs_suck_netint (netint.c:101 @ 75fe) [138]
                0.02    0.00 1049088/2097925     rs_loadsig_s_strong (readsums.c:77 @ 7d3e) [95]
[59]     0.0    0.04    0.00 2097925         rs_scoop_read (scoop.c:193 @ 81a0) [59]
                0.00    0.00 2097925/2097925     rs_scoop_readahead (scoop.c:149 @ 8100) [453]
-----------------------------------------------
                0.00    0.00  654956/5894604     blake2b_update (blake2b-ref.c:234 @ 9d50) [442]
                0.00    0.00  654956/5894604     blake2b_update (blake2b-ref.c:224 @ a06a) [443]
                0.00    0.00  654956/5894604     blake2b_final (blake2b-ref.c:262 @ a11b) [139]
                0.02    0.00 3929736/5894604     blake2b_increment_counter (blake2b-ref.c:69 @ 9db0) [123]
[71]     0.0    0.03    0.00 5894604         blake2b_compress (blake2b-ref.c:178 @ 84a0) [71]
-----------------------------------------------
                0.00    0.00     512/1049088     rs_scoop_readahead (scoop.c:162 @ 8158) [445]
                0.02    0.00 1048576/1049088     rs_getinput (delta.c:209 @ 62d0) [94]
[88]     0.0    0.03    0.00 1049088         rs_scoop_input (scoop.c:68 @ 7f80) [88]
-----------------------------------------------
                0.03    0.00 1048834/1048834     rs_job_work (job.c:126 @ 67db) [53]
[89]     0.0    0.03    0.00 1048834         rs_loadsig_s_weak (readsums.c:57 @ 7bc0) [89]
-----------------------------------------------
                0.02    0.00 1147652/1147652     rs_job_drive (job.c:161 @ 6980) [77]
[96]     0.0    0.02    0.00 1147652         rs_infilebuf_fill (buf.c:78 @ 55a0) [96]
-----------------------------------------------
                0.02    0.00 1048577/1048577     rs_job_work (job.c:126 @ 67db) [53]
[97]     0.0    0.02    0.00 1048577         rs_delta_s_scan (delta.c:120 @ 5e60) [97]
-----------------------------------------------
                0.01    0.00 1147652/1147652     rs_job_drive (job.c:166 @ 6997) [70]
[163]    0.0    0.01    0.00 1147652         rs_job_iter (job.c:94 @ 67a0) [163]
-----------------------------------------------
                0.01    0.00 1146882/1146882     rs_job_drive (job.c:171 @ 695d) [304]
[164]    0.0    0.01    0.00 1146882         rs_outfilebuf_drain (buf.c:131 @ 5690) [164]
-----------------------------------------------
                0.01    0.00 1048576/1048576     rs_loadsig_add_sum (readsums.c:51 @ 7d59) [307]
[165]    0.0    0.01    0.00 1048576         rs_signature_add_block (sumset.c:228 @ 4630) [165]
-----------------------------------------------
                0.01    0.00  654956/654956      rs_calc_strong_sum (checksum.c:66 @ 5862) [298]
[166]    0.0    0.01    0.00  654956         blake2b_final (blake2b-ref.c:249 @ a080) [166]
-----------------------------------------------
                0.00    0.00       1/1048578     rs_delta_s_flush (delta.c:161 @ 5950) [452]
                0.01    0.00 1048577/1048578     rs_delta_s_scan (delta.c:120 @ 5e7f) [440]
[326]    0.0    0.01    0.00 1048578         rs_scoop_total_avail (scoop.c:228 @ 8230) [326]
-----------------------------------------------
                0.01    0.00  654956/654956      blake2b_init (blake2b-ref.c:114 @ 9f2d) [370]
[327]    0.0    0.01    0.00  654956         blake2b_init_param (blake2b-ref.c:82 @ 9e00) [327]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [53]
[452]    0.0    0.00    0.00       1         rs_delta_s_flush (delta.c:161 @ 5950) [452]
                0.00    0.00       1/1048578     rs_scoop_total_avail (scoop.c:228 @ 8230) [326]
-----------------------------------------------
                0.00    0.00 2097925/2097925     rs_scoop_read (scoop.c:193 @ 81a0) [59]
[453]    0.0    0.00    0.00 2097925         rs_scoop_readahead (scoop.c:149 @ 8100) [453]
-----------------------------------------------
                0.00    0.00 1049088/1049088     rs_job_work (job.c:126 @ 67db) [53]
[454]    0.0    0.00    0.00 1049088         rs_loadsig_s_strong (readsums.c:72 @ 7d20) [454]
-----------------------------------------------
                0.00    0.00       1/1048837     rs_loadsig_s_magic (readsums.c:129 @ 7b8f) [1792]
                0.00    0.00       1/1048837     rs_loadsig_s_blocklen (readsums.c:111 @ 7c2f) [1780]
                0.00    0.00       1/1048837     rs_loadsig_s_stronglen (readsums.c:89 @ 7c9f) [1804]
                0.00    0.00 1048834/1048837     rs_loadsig_s_weak (readsums.c:61 @ 7bcf) [162]
[455]    0.0    0.00    0.00 1048837         rs_suck_n4 (netint.c:110 @ 7660) [455]
-----------------------------------------------
                0.00    0.00 1048837/1048837     rs_suck_n4 (netint.c:114 @ 7677) [2735]
[456]    0.0    0.00    0.00 1048837         rs_suck_netint (netint.c:95 @ 75e0) [456]
-----------------------------------------------
                0.00    0.00  654956/654956      rs_calc_strong_sum (checksum.c:64 @ 5840) [1426]
[457]    0.0    0.00    0.00  654956         blake2b_init (blake2b-ref.c:99 @ 9ee0) [457]
-----------------------------------------------
                0.00    0.00  654956/654956      rs_calc_strong_sum (checksum.c:65 @ 5854) [1427]
[458]    0.0    0.00    0.00  654956         blake2b_update (blake2b-ref.c:222 @ a060) [458]
-----------------------------------------------
                0.00    0.00  654956/654956      rs_signature_strongsum_kind (sumset.h:117 @ 47ec) [2679]
[459]    0.0    0.00    0.00  654956         rs_calc_strong_sum (checksum.c:59 @ 5800) [459]
-----------------------------------------------
                0.00    0.00       1/32776       rs_squirt_netint (netint.c:75 @ 7588) [2703]
                0.00    0.00   16387/32776       rs_squirt_byte (netint.c:55 @ 7520) [2693]
                0.00    0.00   16388/32776       rs_squirt_netint (netint.c:75 @ 7560) [2699]
[460]    0.0    0.00    0.00   32776         rs_tube_write (tube.c:193 @ 8460) [460]
-----------------------------------------------
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:81 @ 6480) [1505]
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:85 @ 648e) [1509]
                0.00    0.00   16384/16388       rs_emit_literal_cmd (emit.c:50 @ 6410) [1540]
[461]    0.0    0.00    0.00   16388         rs_int_len (netint.c:120 @ 76a0) [461]
-----------------------------------------------
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:111 @ 64d9) [1519]
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:113 @ 64ef) [1521]
                0.00    0.00   16384/16388       rs_emit_literal_cmd (emit.c:69 @ 643f) [1545]
[462]    0.0    0.00    0.00   16388         rs_squirt_netint (netint.c:65 @ 7530) [462]
-----------------------------------------------
                0.00    0.00       1/16387       rs_delta_s_end (delta.c:198 @ 5930) [481]
                0.00    0.00       2/16387       rs_emit_copy_cmd (emit.c:111 @ 64d9) [1519]
                0.00    0.00   16384/16387       rs_emit_literal_cmd (emit.c:63 @ 6424) [1543]
[463]    0.0    0.00    0.00   16387         rs_squirt_byte (netint.c:52 @ 7500) [463]
-----------------------------------------------
                0.00    0.00       2/16384       rs_appendflush (delta.c:308 @ 6290) [1310]
                0.00    0.00   16382/16384       rs_appendflush (delta.c:308 @ 5feb) [1302]
[464]    0.0    0.00    0.00   16384         rs_emit_literal_cmd (emit.c:48 @ 63c0) [464]
-----------------------------------------------
                0.00    0.00       2/16384       rs_processmiss (delta.c:349 @ 629c) [2424]
                0.00    0.00   16382/16384       rs_processmiss (delta.c:349 @ 5ff6) [2421]
[465]    0.0    0.00    0.00   16384         rs_tube_copy (tube.c:179 @ 8440) [465]
-----------------------------------------------
                0.00    0.00       1/12          rs_signature_init (sumset.c:206 @ 45db) [2671]
                0.00    0.00       3/12          rs_filebuf_new (buf.c:60 @ 552a) [1603]
                0.00    0.00       8/12          rs_scoop_input (scoop.c:79 @ 7fc8) [2451]
[466]    0.0    0.00    0.00      12         rs_alloc (util.c:50 @ 4f10) [466]
-----------------------------------------------
                0.00    0.00       1/8           rs_free_sumset (sumset.c:297 @ 4bc0) [1659]
                0.00    0.00       2/8           rs_job_free (job.c:71 @ 6768) [1721]
                0.00    0.00       2/8           rs_job_drive (job.c:154 @ 6938) [1713]
                0.00    0.00       3/8           rs_filebuf_free (buf.c:70 @ 557c) [1598]
[467]    0.0    0.00    0.00       8         rs_bzero (util.c:34 @ 4ea0) [467]
-----------------------------------------------
                0.00    0.00       1/6           rs_loadsig_begin (readsums.c:141 @ 7daf) [1765]
                0.00    0.00       2/6           rs_job_new (job.c:52 @ 66f9) [1739]
                0.00    0.00       3/6           rs_filebuf_new (buf.c:58 @ 5519) [1602]
[468]    0.0    0.00    0.00       6         rs_alloc_struct0 (util.c:39 @ 4ec0) [468]
-----------------------------------------------
                0.00    0.00       1/3           rs_whole_run (whole.c:79 @ 50d9) [2829]
                0.00    0.00       2/3           rs_whole_run (whole.c:77 @ 50cf) [2827]
[469]    0.0    0.00    0.00       3         rs_filebuf_free (buf.c:68 @ 5560) [469]
-----------------------------------------------
                0.00    0.00       1/3           rs_whole_run (whole.c:72 @ 508d) [2823]
                0.00    0.00       2/3           rs_whole_run (whole.c:70 @ 507a) [2819]
[470]    0.0    0.00    0.00       3         rs_filebuf_new (buf.c:57 @ 5500) [470]
-----------------------------------------------
                0.00    0.00       1/3           rs_signature_log_stats (sumset.c:264 @ 48ca) [2676]
                0.00    0.00       2/3           rs_log_stats (stats.c:36 @ 42b7) [1835]
[471]    0.0    0.00    0.00       3         rs_log0 (trace.c:97 @ 4e00) [471]
-----------------------------------------------
                0.00    0.00       3/3           rs_log0 (trace.c:101 @ 4e7e) [1831]
[472]    0.0    0.00    0.00       3         rs_log_va (trace.c:76 @ 4cb0) [472]
-----------------------------------------------
                0.00    0.00       3/3           rs_log_va (trace.c:91 @ 4d4c) [1848]
[473]    0.0    0.00    0.00       3         rs_trace_stderr (trace.c:106 @ 4da0) [473]
-----------------------------------------------
                0.00    0.00       1/2           rs_appendflush (delta.c:302 @ 5e14) [1299]
                0.00    0.00       1/2           rs_appendflush (delta.c:302 @ 6110) [1303]
[474]    0.0    0.00    0.00       2         rs_emit_copy_cmd (emit.c:81 @ 6460) [474]
-----------------------------------------------
                0.00    0.00       2/2           rs_log_stats (stats.c:35 @ 42a3) [1834]
[475]    0.0    0.00    0.00       2         rs_format_stats (stats.c:41 @ 40c0) [475]
-----------------------------------------------
                0.00    0.00       2/2           rs_whole_run (whole.c:74 @ 509b) [2824]
[476]    0.0    0.00    0.00       2         rs_job_drive (job.c:154 @ 6910) [476]
-----------------------------------------------
                0.00    0.00       1/2           rs_loadsig_file (whole.c:119 @ 532d) [1778]
                0.00    0.00       1/2           rs_delta_file (whole.c:136 @ 540c) [1451]
[477]    0.0    0.00    0.00       2         rs_job_free (job.c:67 @ 6740) [477]
-----------------------------------------------
                0.00    0.00       1/2           rs_delta_begin (delta.c:390 @ 6329) [1438]
                0.00    0.00       1/2           rs_loadsig_begin (readsums.c:141 @ 7d97) [1763]
[478]    0.0    0.00    0.00       2         rs_job_new (job.c:49 @ 66e0) [478]
-----------------------------------------------
                0.00    0.00       1/2           rs_loadsig_file (whole.c:116 @ 52ac) [1775]
                0.00    0.00       1/2           rs_delta_file (whole.c:132 @ 5388) [1448]
[479]    0.0    0.00    0.00       2         rs_whole_run (whole.c:61 @ 5040) [479]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_file (whole.c:126 @ 5350) [1443]
[480]    0.0    0.00    0.00       1         rs_delta_begin (delta.c:387 @ 6310) [480]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [53]
[481]    0.0    0.00    0.00       1         rs_delta_s_end (delta.c:198 @ 5930) [481]
                0.00    0.00       1/16387       rs_squirt_byte (netint.c:52 @ 7500) [463]
                0.00    0.00       1/1           rs_emit_end_cmd (emit.c:124 @ 6540) [484]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [53]
[482]    0.0    0.00    0.00       1         rs_delta_s_header (delta.c:375 @ 5880) [482]
                0.00    0.00       1/1           rs_squirt_n4 (netint.c:80 @ 7570) [493]
                0.00    0.00       1/1           rs_emit_delta_header (emit.c:41 @ 63a0) [483]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_s_header (delta.c:375 @ 5880) [482]
[483]    0.0    0.00    0.00       1         rs_emit_delta_header (emit.c:41 @ 63a0) [483]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_s_end (delta.c:198 @ 5930) [481]
[484]    0.0    0.00    0.00       1         rs_emit_end_cmd (emit.c:124 @ 6540) [484]
-----------------------------------------------
                0.00    0.00       1/1           rs_loadsig_file (whole.c:112 @ 528c) [1769]
[485]    0.0    0.00    0.00       1         rs_file_size (fileutil.c:123 @ 3ec0) [485]
-----------------------------------------------
                0.00    0.00       1/1           rs_loadsig_file (whole.c:112 @ 528c) [1769]
[486]    0.0    0.00    0.00       1         rs_loadsig_begin (readsums.c:138 @ 7d80) [486]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [53]
[487]    0.0    0.00    0.00       1         rs_loadsig_s_blocklen (readsums.c:107 @ 7c20) [487]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [53]
[488]    0.0    0.00    0.00       1         rs_loadsig_s_magic (readsums.c:125 @ 7b80) [488]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 67db) [53]
[489]    0.0    0.00    0.00       1         rs_loadsig_s_stronglen (readsums.c:85 @ 7c90) [489]
-----------------------------------------------
                0.00    0.00       1/1           rs_signature_init (sumset.c:189 @ 454f) [2654]
[490]    0.0    0.00    0.00       1         rs_sig_args (sumset.c:119 @ 42f0) [490]
-----------------------------------------------
                0.00    0.00       1/1           rs_free_sumset (sumset.c:297 @ 4bc0) [1659]
[491]    0.0    0.00    0.00       1         rs_signature_done (sumset.c:219 @ 45f0) [491]
                0.00    0.00       1/1           _hashtable_free (hashtable.c:60 @ 6640) [2866]
-----------------------------------------------
                0.00    0.00       1/1           rs_loadsig_s_stronglen (readsums.c:96 @ 7cbf) [1809]
[492]    0.0    0.00    0.00       1         rs_signature_init (sumset.c:189 @ 4520) [492]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_s_header (delta.c:375 @ 5880) [482]
[493]    0.0    0.00    0.00       1         rs_squirt_n4 (netint.c:80 @ 7570) [493]
-----------------------------------------------
