Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00     45.06     0.00    32770     0.00     0.00  rs_scoop_total_avail (scoop.c:228 @ 8380)
  0.00     45.06     0.00    32769     0.00     0.00  rs_delta_s_scan (delta.c:120 @ 5e40)
  0.00     45.06     0.00    32768     0.00     0.00  rs_signature_add_block (sumset.c:228 @ 4630)
  0.00     45.06     0.00    20412     0.00     0.00  blake2b_final (blake2b-ref.c:249 @ a1d0)
  0.00     45.06     0.00    20412     0.00     0.00  blake2b_init (blake2b-ref.c:99 @ a030)
  0.00     45.06     0.00    20412     0.00     0.00  blake2b_init_param (blake2b-ref.c:82 @ 9f50)
  0.00     45.06     0.00    20412     0.00     0.00  blake2b_update (blake2b-ref.c:222 @ a1b0)
  0.00     45.06     0.00    20412     0.00     0.00  rs_calc_strong_sum (checksum.c:59 @ 5860)
  0.00     45.06     0.00    16388     0.00     0.00  rs_int_len (netint.c:120 @ 7660)
  0.00     45.06     0.00    16388     0.00     0.00  rs_squirt_netint (netint.c:65 @ 74f0)
  0.00     45.06     0.00    16387     0.00     0.00  rs_squirt_byte (netint.c:52 @ 74c0)
  0.00     45.06     0.00    16384     0.00     0.00  rabinkarp_update (rabinkarp.c:88 @ 7f40)
  0.00     45.06     0.00    16384     0.00     0.00  rs_emit_literal_cmd (emit.c:48 @ 6320)
  0.00     45.06     0.00    16384     0.00     0.00  rs_tube_copy (tube.c:179 @ 8590)
  0.00     45.06     0.00        8     0.00     0.00  rs_alloc (util.c:50 @ 4f90)
  0.00     45.06     0.00        8     0.00     0.00  rs_bzero (util.c:34 @ 4f20)
  0.00     45.06     0.00        6     0.00     0.00  rs_alloc_struct0 (util.c:39 @ 4f40)
  0.00     45.06     0.00        3     0.00     0.00  rs_filebuf_free (buf.c:68 @ 55e0)
  0.00     45.06     0.00        3     0.00     0.00  rs_filebuf_new (buf.c:57 @ 5580)
  0.00     45.06     0.00        3     0.00     0.00  rs_log0 (trace.c:97 @ 4e80)
  0.00     45.06     0.00        3     0.00     0.00  rs_log_va (trace.c:76 @ 4d30)
  0.00     45.06     0.00        3     0.00     0.00  rs_trace_stderr (trace.c:106 @ 4e20)
  0.00     45.06     0.00        2     0.00     0.00  rs_emit_copy_cmd (emit.c:81 @ 63c0)
  0.00     45.06     0.00        2     0.00     0.00  rs_emit_end_cmd (emit.c:124 @ 64a0)
  0.00     45.06     0.00        2     0.00     0.00  rs_format_stats (stats.c:41 @ 40c0)
  0.00     45.06     0.00        2     0.00     0.00  rs_job_drive (job.c:154 @ 68d0)
  0.00     45.06     0.00        2     0.00     0.00  rs_job_free (job.c:67 @ 6700)
  0.00     45.06     0.00        2     0.00     0.00  rs_job_new (job.c:49 @ 66a0)
  0.00     45.06     0.00        2     0.00     0.00  rs_whole_run (whole.c:61 @ 50c0)
  0.00     45.06     0.00        1     0.00     0.00  _hashtable_free (hashtable.c:69 @ 6620)
  0.00     45.06     0.00        1     0.00     0.00  _hashtable_new (hashtable.c:37 @ 6500)
  0.00     45.06     0.00        1     0.00     0.00  rs_delta_begin (delta.c:387 @ 6270)
  0.00     45.06     0.00        1     0.00     0.00  rs_delta_s_end (delta.c:198 @ 5990)
  0.00     45.06     0.00        1     0.00     0.00  rs_delta_s_flush (delta.c:161 @ 59b0)
  0.00     45.06     0.00        1     0.00     0.00  rs_delta_s_header (delta.c:375 @ 58e0)
  0.00     45.06     0.00        1     0.00     0.00  rs_emit_delta_header (emit.c:41 @ 6300)
  0.00     45.06     0.00        1     0.00     0.00  rs_file_size (fileutil.c:123 @ 3ec0)
  0.00     45.06     0.00        1     0.00     0.00  rs_loadsig_begin (readsums.c:138 @ 7d40)
  0.00     45.06     0.00        1     0.00     0.00  rs_loadsig_s_blocklen (readsums.c:107 @ 7be0)
  0.00     45.06     0.00        1     0.00     0.00  rs_loadsig_s_magic (readsums.c:125 @ 7b40)
  0.00     45.06     0.00        1     0.00     0.00  rs_loadsig_s_stronglen (readsums.c:85 @ 7c50)
  0.00     45.06     0.00        1     0.00     0.00  rs_sig_args (sumset.c:119 @ 42f0)
  0.00     45.06     0.00        1     0.00     0.00  rs_signature_done (sumset.c:219 @ 45f0)
  0.00     45.06     0.00        1     0.00     0.00  rs_signature_init (sumset.c:189 @ 4520)
  0.00     45.06     0.00        1     0.00     0.00  rs_squirt_n4 (netint.c:80 @ 7530)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.02% of 45.06 seconds

index % time    self  children    called     name
                0.00    0.00       1/536887296     rs_findmatch (delta.c:244 @ 5a2b) [333]
                3.78    0.00 536887295/536887296     rs_findmatch (delta.c:244 @ 5ecb) [2]
[3]      8.4    3.78    0.00 536887296         rs_signature_find_match (sumset.c:247 @ 4720) [3]
-----------------------------------------------
                0.00    0.00   20412/5245884     blake2b_update (blake2b-ref.c:234 @ 9ea0) [331]
                0.00    0.00   20412/5245884     blake2b_update (blake2b-ref.c:224 @ a1ba) [332]
                0.00    0.00   20412/5245884     blake2b_final (blake2b-ref.c:262 @ a26b) [330]
                0.07    0.00 5184648/5245884     blake2b_increment_counter (blake2b-ref.c:69 @ 9f00) [52]
[51]     0.2    0.07    0.00 5245884         blake2b_compress (blake2b-ref.c:178 @ 85f0) [51]
-----------------------------------------------
                0.01    0.00   32844/32844       rs_job_drive (job.c:166 @ 6957) [326]
[226]    0.0    0.01    0.00   32844         rs_job_iter (job.c:94 @ 6760) [226]
-----------------------------------------------
                0.00    0.00       1/163928      rs_delta_s_flush (delta.c:170 @ 59ed) [1422]
                0.00    0.00       1/163928      rs_processmatch (delta.c:330 @ 5c9f) [2377]
                0.00    0.00       1/163928      rs_processmatch (delta.c:330 @ 5e26) [2389]
                0.00    0.00       1/163928      rs_processmatch (delta.c:330 @ 609d) [2395]
                0.00    0.00       2/163928      rs_processmiss (delta.c:351 @ 6230) [2426]
                0.00    0.00   16382/163928      rs_processmiss (delta.c:350 @ 5f5e) [2421]
                0.00    0.00   16383/163928      rs_processmatch (delta.c:330 @ 61bb) [2406]
                0.00    0.00   32769/163928      rabinkarp_init (rabinkarp.h:62 @ 5e7b) [855]
                0.00    0.00   98388/163928      rs_job_work (job.c:125 @ 6790) [1740]
[334]    0.0    0.00    0.00  163928         rs_tube_catchup (tube.c:137 @ 83a0) [334]
-----------------------------------------------
                0.00    0.00   32781/65613       rs_suck_netint (netint.c:101 @ 75be) [2754]
                0.00    0.00   32832/65613       rs_loadsig_s_strong (readsums.c:77 @ 7cfe) [1791]
[335]    0.0    0.00    0.00   65613         rs_scoop_read (scoop.c:193 @ 82f0) [335]
                0.00    0.00   65613/65613       rs_scoop_readahead (scoop.c:149 @ 8250) [336]
-----------------------------------------------
                0.00    0.00   65613/65613       rs_scoop_read (scoop.c:193 @ 82f0) [335]
[336]    0.0    0.00    0.00   65613         rs_scoop_readahead (scoop.c:149 @ 8250) [336]
-----------------------------------------------
                0.00    0.00     112/32880       rs_scoop_readahead (scoop.c:162 @ 82a8) [2497]
                0.00    0.00   32768/32880       rs_getinput (delta.c:209 @ 6240) [1641]
[337]    0.0    0.00    0.00   32880         rs_scoop_input (scoop.c:68 @ 80d0) [337]
-----------------------------------------------
                0.00    0.00   32844/32844       rs_job_drive (job.c:161 @ 6940) [1699]
[338]    0.0    0.00    0.00   32844         rs_infilebuf_fill (buf.c:78 @ 5620) [338]
-----------------------------------------------
                0.00    0.00   32832/32832       rs_job_work (job.c:126 @ 679b) [1741]
[339]    0.0    0.00    0.00   32832         rs_loadsig_s_strong (readsums.c:72 @ 7ce0) [339]
-----------------------------------------------
                0.00    0.00       1/32781       rs_loadsig_s_magic (readsums.c:129 @ 7b4f) [1782]
                0.00    0.00       1/32781       rs_loadsig_s_blocklen (readsums.c:111 @ 7bef) [1770]
                0.00    0.00       1/32781       rs_loadsig_s_stronglen (readsums.c:89 @ 7c5f) [1797]
                0.00    0.00   32778/32781       rs_loadsig_s_weak (readsums.c:61 @ 7b8f) [1812]
[340]    0.0    0.00    0.00   32781         rs_suck_n4 (netint.c:110 @ 7620) [340]
-----------------------------------------------
                0.00    0.00   32781/32781       rs_suck_n4 (netint.c:114 @ 7637) [2749]
[341]    0.0    0.00    0.00   32781         rs_suck_netint (netint.c:95 @ 75a0) [341]
-----------------------------------------------
                0.00    0.00   32778/32778       rs_job_work (job.c:126 @ 679b) [1741]
[342]    0.0    0.00    0.00   32778         rs_loadsig_s_weak (readsums.c:57 @ 7b80) [342]
-----------------------------------------------
                0.00    0.00       1/32776       rs_squirt_netint (netint.c:75 @ 7548) [2717]
                0.00    0.00   16387/32776       rs_squirt_byte (netint.c:55 @ 74e0) [2707]
                0.00    0.00   16388/32776       rs_squirt_netint (netint.c:75 @ 7520) [2713]
[343]    0.0    0.00    0.00   32776         rs_tube_write (tube.c:193 @ 85b0) [343]
-----------------------------------------------
                0.00    0.00   32770/32770       rs_job_drive (job.c:171 @ 691d) [1695]
[344]    0.0    0.00    0.00   32770         rs_outfilebuf_drain (buf.c:131 @ 5710) [344]
-----------------------------------------------
                0.00    0.00       1/32770       rs_delta_s_flush (delta.c:161 @ 59b0) [376]
                0.00    0.00   32769/32770       rs_delta_s_scan (delta.c:120 @ 5e5f) [1447]
[345]    0.0    0.00    0.00   32770         rs_scoop_total_avail (scoop.c:228 @ 8380) [345]
-----------------------------------------------
                0.00    0.00   32769/32769       rs_job_work (job.c:126 @ 679b) [1741]
[346]    0.0    0.00    0.00   32769         rs_delta_s_scan (delta.c:120 @ 5e40) [346]
-----------------------------------------------
                0.00    0.00   32768/32768       rs_loadsig_add_sum (readsums.c:51 @ 7d19) [1749]
[347]    0.0    0.00    0.00   32768         rs_signature_add_block (sumset.c:228 @ 4630) [347]
-----------------------------------------------
                0.00    0.00   20412/20412       rs_calc_strong_sum (checksum.c:66 @ 58c2) [1390]
[348]    0.0    0.00    0.00   20412         blake2b_final (blake2b-ref.c:249 @ a1d0) [348]
-----------------------------------------------
                0.00    0.00   20412/20412       rs_calc_strong_sum (checksum.c:64 @ 58a0) [1388]
[349]    0.0    0.00    0.00   20412         blake2b_init (blake2b-ref.c:99 @ a030) [349]
-----------------------------------------------
                0.00    0.00   20412/20412       blake2b_init (blake2b-ref.c:114 @ a07d) [687]
[350]    0.0    0.00    0.00   20412         blake2b_init_param (blake2b-ref.c:82 @ 9f50) [350]
-----------------------------------------------
                0.00    0.00   20412/20412       rs_calc_strong_sum (checksum.c:65 @ 58b4) [1389]
[351]    0.0    0.00    0.00   20412         blake2b_update (blake2b-ref.c:222 @ a1b0) [351]
-----------------------------------------------
                0.00    0.00   20412/20412       rs_signature_strongsum_kind (sumset.h:117 @ 4808) [2692]
[352]    0.0    0.00    0.00   20412         rs_calc_strong_sum (checksum.c:59 @ 5860) [352]
-----------------------------------------------
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:81 @ 63e0) [1477]
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:85 @ 63ee) [1481]
                0.00    0.00   16384/16388       rs_emit_literal_cmd (emit.c:50 @ 6370) [1512]
[353]    0.0    0.00    0.00   16388         rs_int_len (netint.c:120 @ 7660) [353]
-----------------------------------------------
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:111 @ 6439) [1491]
                0.00    0.00       2/16388       rs_emit_copy_cmd (emit.c:113 @ 644f) [1493]
                0.00    0.00   16384/16388       rs_emit_literal_cmd (emit.c:69 @ 639f) [1517]
[354]    0.0    0.00    0.00   16388         rs_squirt_netint (netint.c:65 @ 74f0) [354]
-----------------------------------------------
                0.00    0.00       1/16387       rs_delta_s_end (delta.c:198 @ 5990) [375]
                0.00    0.00       2/16387       rs_emit_copy_cmd (emit.c:111 @ 6439) [1491]
                0.00    0.00   16384/16387       rs_emit_literal_cmd (emit.c:63 @ 6384) [1515]
[355]    0.0    0.00    0.00   16387         rs_squirt_byte (netint.c:52 @ 74c0) [355]
-----------------------------------------------
                0.00    0.00       1/16384       rs_appendflush (delta.c:304 @ 5d3e) [1247]
                0.00    0.00   16383/16384       weaksum_update (checksum.h:86 @ 6170) [2887]
[356]    0.0    0.00    0.00   16384         rabinkarp_update (rabinkarp.c:88 @ 7f40) [356]
-----------------------------------------------
                0.00    0.00       2/16384       rs_appendflush (delta.c:308 @ 6208) [1263]
                0.00    0.00   16382/16384       rs_appendmiss (delta.c:287 @ 5f2f) [23]
[357]    0.0    0.00    0.00   16384         rs_emit_literal_cmd (emit.c:48 @ 6320) [357]
-----------------------------------------------
                0.00    0.00       2/16384       rs_processmiss (delta.c:349 @ 6214) [2423]
                0.00    0.00   16382/16384       rs_processmiss (delta.c:349 @ 5f4d) [2419]
[358]    0.0    0.00    0.00   16384         rs_tube_copy (tube.c:179 @ 8590) [358]
-----------------------------------------------
                0.00    0.00       1/8           rs_signature_init (sumset.c:206 @ 45db) [2684]
                0.00    0.00       3/8           rs_filebuf_new (buf.c:60 @ 55aa) [1576]
                0.00    0.00       4/8           rs_scoop_input (scoop.c:79 @ 8118) [2453]
[359]    0.0    0.00    0.00       8         rs_alloc (util.c:50 @ 4f90) [359]
-----------------------------------------------
                0.00    0.00       1/8           rs_free_sumset (sumset.c:297 @ 4c40) [1630]
                0.00    0.00       2/8           rs_job_free (job.c:71 @ 6728) [1706]
                0.00    0.00       2/8           rs_job_drive (job.c:154 @ 68f8) [1692]
                0.00    0.00       3/8           rs_filebuf_free (buf.c:70 @ 55fc) [1570]
[360]    0.0    0.00    0.00       8         rs_bzero (util.c:34 @ 4f20) [360]
-----------------------------------------------
                0.00    0.00       1/6           rs_loadsig_begin (readsums.c:141 @ 7d6f) [1755]
                0.00    0.00       2/6           rs_job_new (job.c:52 @ 66b9) [1726]
                0.00    0.00       3/6           rs_filebuf_new (buf.c:58 @ 5599) [1575]
[361]    0.0    0.00    0.00       6         rs_alloc_struct0 (util.c:39 @ 4f40) [361]
-----------------------------------------------
                0.00    0.00       1/3           rs_whole_run (whole.c:79 @ 5159) [2854]
                0.00    0.00       2/3           rs_whole_run (whole.c:77 @ 514f) [2852]
[362]    0.0    0.00    0.00       3         rs_filebuf_free (buf.c:68 @ 55e0) [362]
-----------------------------------------------
                0.00    0.00       1/3           rs_whole_run (whole.c:72 @ 510d) [2848]
                0.00    0.00       2/3           rs_whole_run (whole.c:70 @ 50fa) [2844]
[363]    0.0    0.00    0.00       3         rs_filebuf_new (buf.c:57 @ 5580) [363]
-----------------------------------------------
                0.00    0.00       1/3           rs_signature_log_stats (sumset.c:264 @ 48ea) [2689]
                0.00    0.00       2/3           rs_log_stats (stats.c:36 @ 42b7) [1829]
[364]    0.0    0.00    0.00       3         rs_log0 (trace.c:97 @ 4e80) [364]
-----------------------------------------------
                0.00    0.00       3/3           rs_log0 (trace.c:101 @ 4efe) [1825]
[365]    0.0    0.00    0.00       3         rs_log_va (trace.c:76 @ 4d30) [365]
-----------------------------------------------
                0.00    0.00       3/3           rs_log_va (trace.c:91 @ 4dcc) [1842]
[366]    0.0    0.00    0.00       3         rs_trace_stderr (trace.c:106 @ 4e20) [366]
-----------------------------------------------
                0.00    0.00       1/2           rs_appendflush (delta.c:302 @ 5df4) [1252]
                0.00    0.00       1/2           rs_appendflush (delta.c:302 @ 6068) [1256]
[367]    0.0    0.00    0.00       2         rs_emit_copy_cmd (emit.c:81 @ 63c0) [367]
-----------------------------------------------
                0.00    0.00       1/2           rs_signature_done (sumset.c:219 @ 45f0) [385]
                0.00    0.00       1/2           rs_delta_s_end (delta.c:198 @ 5990) [375]
[368]    0.0    0.00    0.00       2         rs_emit_end_cmd (emit.c:124 @ 64a0) [368]
-----------------------------------------------
                0.00    0.00       2/2           rs_log_stats (stats.c:35 @ 42a3) [1828]
[369]    0.0    0.00    0.00       2         rs_format_stats (stats.c:41 @ 40c0) [369]
-----------------------------------------------
                0.00    0.00       2/2           rs_whole_run (whole.c:74 @ 511b) [2849]
[370]    0.0    0.00    0.00       2         rs_job_drive (job.c:154 @ 68d0) [370]
-----------------------------------------------
                0.00    0.00       1/2           rs_loadsig_file (whole.c:119 @ 53ad) [1768]
                0.00    0.00       1/2           rs_delta_file (whole.c:136 @ 548c) [1417]
[371]    0.0    0.00    0.00       2         rs_job_free (job.c:67 @ 6700) [371]
-----------------------------------------------
                0.00    0.00       1/2           rs_delta_begin (delta.c:390 @ 6289) [1404]
                0.00    0.00       1/2           rs_loadsig_begin (readsums.c:141 @ 7d57) [1753]
[372]    0.0    0.00    0.00       2         rs_job_new (job.c:49 @ 66a0) [372]
-----------------------------------------------
                0.00    0.00       1/2           rs_loadsig_file (whole.c:116 @ 532c) [1765]
                0.00    0.00       1/2           rs_delta_file (whole.c:132 @ 5408) [1414]
[373]    0.0    0.00    0.00       2         rs_whole_run (whole.c:61 @ 50c0) [373]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_file (whole.c:126 @ 53d0) [1409]
[374]    0.0    0.00    0.00       1         rs_delta_begin (delta.c:387 @ 6270) [374]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 679b) [1741]
[375]    0.0    0.00    0.00       1         rs_delta_s_end (delta.c:198 @ 5990) [375]
                0.00    0.00       1/16387       rs_squirt_byte (netint.c:52 @ 74c0) [355]
                0.00    0.00       1/2           rs_emit_end_cmd (emit.c:124 @ 64a0) [368]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 679b) [1741]
[376]    0.0    0.00    0.00       1         rs_delta_s_flush (delta.c:161 @ 59b0) [376]
                0.00    0.00       1/32770       rs_scoop_total_avail (scoop.c:228 @ 8380) [345]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 679b) [1741]
[377]    0.0    0.00    0.00       1         rs_delta_s_header (delta.c:375 @ 58e0) [377]
                0.00    0.00       1/1           rs_squirt_n4 (netint.c:80 @ 7530) [387]
                0.00    0.00       1/1           rs_emit_delta_header (emit.c:41 @ 6300) [378]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_s_header (delta.c:375 @ 58e0) [377]
[378]    0.0    0.00    0.00       1         rs_emit_delta_header (emit.c:41 @ 6300) [378]
-----------------------------------------------
                0.00    0.00       1/1           rs_loadsig_file (whole.c:112 @ 530c) [1759]
[379]    0.0    0.00    0.00       1         rs_file_size (fileutil.c:123 @ 3ec0) [379]
-----------------------------------------------
                0.00    0.00       1/1           rs_loadsig_file (whole.c:112 @ 530c) [1759]
[380]    0.0    0.00    0.00       1         rs_loadsig_begin (readsums.c:138 @ 7d40) [380]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 679b) [1741]
[381]    0.0    0.00    0.00       1         rs_loadsig_s_blocklen (readsums.c:107 @ 7be0) [381]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 679b) [1741]
[382]    0.0    0.00    0.00       1         rs_loadsig_s_magic (readsums.c:125 @ 7b40) [382]
-----------------------------------------------
                0.00    0.00       1/1           rs_job_work (job.c:126 @ 679b) [1741]
[383]    0.0    0.00    0.00       1         rs_loadsig_s_stronglen (readsums.c:85 @ 7c50) [383]
-----------------------------------------------
                0.00    0.00       1/1           rs_signature_init (sumset.c:189 @ 454f) [2667]
[384]    0.0    0.00    0.00       1         rs_sig_args (sumset.c:119 @ 42f0) [384]
-----------------------------------------------
                0.00    0.00       1/1           rs_free_sumset (sumset.c:297 @ 4c40) [1630]
[385]    0.0    0.00    0.00       1         rs_signature_done (sumset.c:219 @ 45f0) [385]
                0.00    0.00       1/2           rs_emit_end_cmd (emit.c:124 @ 64a0) [368]
                0.00    0.00       1/1           _hashtable_free (hashtable.c:69 @ 6620) [2888]
-----------------------------------------------
                0.00    0.00       1/1           rs_loadsig_s_stronglen (readsums.c:96 @ 7c7f) [1802]
[386]    0.0    0.00    0.00       1         rs_signature_init (sumset.c:189 @ 4520) [386]
-----------------------------------------------
                0.00    0.00       1/1           rs_delta_s_header (delta.c:375 @ 58e0) [377]
[387]    0.0    0.00    0.00       1         rs_squirt_n4 (netint.c:80 @ 7530) [387]
-----------------------------------------------
                0.00    0.00       1/1           rs_signature_done (sumset.c:219 @ 45f0) [385]
[2888]   0.0    0.00    0.00       1         _hashtable_free (hashtable.c:69 @ 6620) [2888]
-----------------------------------------------
                0.00    0.00       1/1           hashtable_new (hashtable.h:255 @ 497a) [796]
[2889]   0.0    0.00    0.00       1         _hashtable_new (hashtable.c:37 @ 6500) [2889]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [2888] _hashtable_free (hashtable.c:69 @ 6620) [165] blake2b_compress (blake2b-ref.c:209 @ 9919) [304] rotr64 (blake2-impl.h:155 @ 96b7)
 [2889] _hashtable_new (hashtable.c:37 @ 6500) [90] blake2b_compress (blake2b-ref.c:209 @ 9945) [305] rotr64 (blake2-impl.h:155 @ 972e)
  [51] blake2b_compress (blake2b-ref.c:178 @ 85f0) [166] blake2b_compress (blake2b-ref.c:209 @ 9969) [306] rotr64 (blake2-impl.h:155 @ 9743)
  [66] blake2b_compress (blake2b-ref.c:183 @ 860a) [167] blake2b_compress (blake2b-ref.c:209 @ 9974) [96] rotr64 (blake2-impl.h:155 @ 9782)
  [67] blake2b_compress (blake2b-ref.c:178 @ 860c) [261] blake2b_compress (blake2b-ref.c:209 @ 9992) [307] rotr64 (blake2-impl.h:155 @ 9797)
  [37] blake2b_compress (blake2b-ref.c:184 @ 8620) [111] blake2b_compress (blake2b-ref.c:209 @ 99a6) [308] rotr64 (blake2-impl.h:155 @ 97cf)
  [48] blake2b_compress (blake2b-ref.c:183 @ 8628) [168] blake2b_compress (blake2b-ref.c:210 @ 9a1d) [309] rotr64 (blake2-impl.h:155 @ 9807)
  [68] blake2b_compress (blake2b-ref.c:187 @ 8639) [169] blake2b_compress (blake2b-ref.c:210 @ 9a41) [310] rotr64 (blake2-impl.h:155 @ 9883)
  [49] blake2b_compress (blake2b-ref.c:188 @ 8648) [262] blake2b_compress (blake2b-ref.c:210 @ 9a96) [208] rotr64 (blake2-impl.h:155 @ 98d9)
 [120] blake2b_compress (blake2b-ref.c:187 @ 8650) [170] blake2b_compress (blake2b-ref.c:210 @ 9abc) [209] rotr64 (blake2-impl.h:155 @ 9965)
  [54] blake2b_compress (blake2b-ref.c:200 @ 865a) [171] blake2b_compress (blake2b-ref.c:210 @ 9ac3) [210] rotr64 (blake2-impl.h:155 @ 997e)
 [121] blake2b_compress (blake2b-ref.c:200 @ 86f4) [263] blake2b_compress (blake2b-ref.c:210 @ 9b07) [311] rotr64 (blake2-impl.h:155 @ 999e)
  [98] blake2b_compress (blake2b-ref.c:200 @ 8716) [172] blake2b_compress (blake2b-ref.c:210 @ 9b32) [312] rotr64 (blake2-impl.h:155 @ 99b2)
 [122] blake2b_compress (blake2b-ref.c:200 @ 8720) [173] blake2b_compress (blake2b-ref.c:210 @ 9b46) [211] rotr64 (blake2-impl.h:155 @ 9a30)
  [69] blake2b_compress (blake2b-ref.c:200 @ 8734) [264] blake2b_compress (blake2b-ref.c:210 @ 9b5a) [313] rotr64 (blake2-impl.h:155 @ 9a8e)
 [123] blake2b_compress (blake2b-ref.c:200 @ 8786) [265] blake2b_compress (blake2b-ref.c:210 @ 9b78) [212] rotr64 (blake2-impl.h:155 @ 9abf)
  [70] blake2b_compress (blake2b-ref.c:200 @ 87bf) [266] blake2b_compress (blake2b-ref.c:210 @ 9b89) [314] rotr64 (blake2-impl.h:155 @ 9b03)
 [227] blake2b_compress (blake2b-ref.c:200 @ 87d3) [267] blake2b_compress (blake2b-ref.c:210 @ 9b9d) [315] rotr64 (blake2-impl.h:155 @ 9b57)
 [124] blake2b_compress (blake2b-ref.c:200 @ 87e6) [112] blake2b_compress (blake2b-ref.c:211 @ 9bb7) [119] rotr64 (blake2-impl.h:155 @ 9b82)
  [71] blake2b_compress (blake2b-ref.c:200 @ 87f9) [174] blake2b_compress (blake2b-ref.c:211 @ 9bc1) [316] rotr64 (blake2-impl.h:155 @ 9b8f)
  [72] blake2b_compress (blake2b-ref.c:200 @ 880e) [91] blake2b_compress (blake2b-ref.c:211 @ 9bcb) [317] rotr64 (blake2-impl.h:155 @ 9ba3)
  [73] blake2b_compress (blake2b-ref.c:200 @ 8841) [268] blake2b_compress (blake2b-ref.c:211 @ 9bdb) [318] rotr64 (blake2-impl.h:155 @ 9bb3)
 [125] blake2b_compress (blake2b-ref.c:200 @ 886c) [175] blake2b_compress (blake2b-ref.c:211 @ 9c0d) [97] rotr64 (blake2-impl.h:155 @ 9bbd)
  [65] blake2b_compress (blake2b-ref.c:200 @ 887a) [64] blake2b_compress (blake2b-ref.c:211 @ 9c7f) [319] rotr64 (blake2-impl.h:155 @ 9bd8)
