Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.12      6.70     0.01                             blake2b_compress (blake2b-ref.c:200 @ 880e)
  0.12      6.71     0.01                             blake2b_compress (blake2b-ref.c:200 @ 886c)
  0.12      6.72     0.01                             blake2b_compress (blake2b-ref.c:200 @ 888c)
  0.12      6.73     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88ab)
  0.12      6.74     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88c9)
  0.12      6.75     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88f7)
  0.12      6.76     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8951)
  0.12      6.77     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89f2)
  0.12      6.78     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8afc)
  0.12      6.79     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b10)
  0.12      6.80     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b4f)
  0.12      6.81     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8c64)
  0.12      6.82     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c6b)
  0.12      6.83     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8ca6)
  0.12      6.84     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d67)
  0.12      6.85     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d9a)
  0.12      6.86     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8daa)
  0.12      6.87     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e4b)
  0.12      6.88     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e72)
  0.12      6.89     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8edd)
  0.12      6.90     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f69)
  0.12      6.91     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fe5)
  0.12      6.92     0.01                             blake2b_compress (blake2b-ref.c:204 @ 9053)
  0.12      6.93     0.01                             blake2b_compress (blake2b-ref.c:204 @ 905d)
  0.12      6.94     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9107)
  0.12      6.95     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9121)
  0.12      6.96     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9127)
  0.12      6.97     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9161)
  0.12      6.98     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9172)
  0.12      6.99     0.01                             blake2b_compress (blake2b-ref.c:205 @ 918c)
  0.12      7.00     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91f4)
  0.12      7.01     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9212)
  0.12      7.02     0.01                             blake2b_compress (blake2b-ref.c:206 @ 929d)
  0.12      7.03     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9329)
  0.12      7.04     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93a5)
  0.12      7.05     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93b2)
  0.12      7.06     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93da)
  0.12      7.07     0.01                             blake2b_compress (blake2b-ref.c:206 @ 93eb)
  0.12      7.08     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94c7)
  0.12      7.09     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94e7)
  0.12      7.10     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9509)
  0.12      7.11     0.01                             blake2b_compress (blake2b-ref.c:207 @ 951a)
  0.12      7.12     0.01                             blake2b_compress (blake2b-ref.c:207 @ 952a)
  0.12      7.13     0.01                             blake2b_compress (blake2b-ref.c:207 @ 956d)
  0.12      7.14     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95ad)
  0.12      7.15     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95c1)
  0.12      7.16     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95cb)
  0.12      7.17     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95d5)
  0.12      7.18     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9649)
  0.12      7.19     0.01                             blake2b_compress (blake2b-ref.c:208 @ 965d)
  0.12      7.20     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96c2)
  0.12      7.21     0.01                             blake2b_compress (blake2b-ref.c:208 @ 96f3)
  0.12      7.22     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9703)
  0.12      7.23     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9732)
  0.12      7.24     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9747)
  0.12      7.25     0.01                             blake2b_compress (blake2b-ref.c:209 @ 97c2)
  0.12      7.26     0.01                             blake2b_compress (blake2b-ref.c:209 @ 980b)
  0.12      7.27     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9814)
  0.12      7.28     0.01                             blake2b_compress (blake2b-ref.c:209 @ 987d)
  0.12      7.29     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98bc)
  0.12      7.30     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98e1)
  0.12      7.31     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9919)
  0.12      7.32     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9930)
  0.12      7.33     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a09)
  0.12      7.34     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a1d)
  0.12      7.35     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9a82)
