Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.23      6.21     0.02                             rotr64 (blake2-impl.h:155 @ 9d44)
  0.18      6.23     0.02                             blake2b_compress (blake2b-ref.c:200 @ 8849)
  0.18      6.24     0.02                             blake2b_compress (blake2b-ref.c:200 @ 88ca)
  0.18      6.26     0.02                             blake2b_compress (blake2b-ref.c:201 @ 8ae2)
  0.18      6.27     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8d61)
  0.18      6.29     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8d83)
  0.18      6.30     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8e33)
  0.18      6.32     0.02                             blake2b_compress (blake2b-ref.c:203 @ 8e55)
  0.18      6.33     0.02                             blake2b_compress (blake2b-ref.c:205 @ 90c7)
  0.18      6.35     0.02                             blake2b_compress (blake2b-ref.c:205 @ 90db)
  0.18      6.36     0.02                             blake2b_compress (blake2b-ref.c:206 @ 9463)
  0.18      6.38     0.02                             blake2b_compress (blake2b-ref.c:207 @ 957a)
  0.18      6.39     0.02                             blake2b_compress (blake2b-ref.c:208 @ 9726)
  0.18      6.41     0.02                             blake2b_compress (blake2b-ref.c:209 @ 9847)
  0.18      6.42     0.02                             blake2b_compress (blake2b-ref.c:209 @ 989a)
  0.18      6.44     0.02                             blake2b_compress (blake2b-ref.c:210 @ 9bc8)
  0.18      6.45     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9bf6)
  0.18      6.47     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9cba)
  0.18      6.48     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9d22)
  0.18      6.50     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9d3e)
  0.18      6.51     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9dd6)
  0.18      6.53     0.02                             blake2b_compress (blake2b-ref.c:211 @ 9e0a)
  0.18      6.54     0.02                             rotr64 (blake2-impl.h:155 @ 8bca)
  0.18      6.56     0.02                             rotr64 (blake2-impl.h:155 @ 8cdf)
  0.18      6.57     0.02                             rotr64 (blake2-impl.h:155 @ 8e2c)
  0.18      6.59     0.02                             rotr64 (blake2-impl.h:155 @ 8fcf)
  0.18      6.60     0.02                             rotr64 (blake2-impl.h:155 @ 938f)
  0.18      6.62     0.02                             rotr64 (blake2-impl.h:155 @ 945f)
  0.18      6.63     0.02                             rotr64 (blake2-impl.h:155 @ 9566)
  0.18      6.65     0.02                             rotr64 (blake2-impl.h:155 @ 9732)
  0.18      6.66     0.02                             rotr64 (blake2-impl.h:155 @ 977e)
  0.18      6.68     0.02                             rotr64 (blake2-impl.h:155 @ 9893)
  0.18      6.69     0.02                             rotr64 (blake2-impl.h:155 @ 9a33)
  0.18      6.71     0.02                             rotr64 (blake2-impl.h:155 @ 9bf3)
  0.12      6.72     0.01    65539   152.60   152.60  rs_tube_write (tube.c:193 @ 8600)
  0.12      6.73     0.01                             blake2b_compress (blake2b-ref.c:200 @ 87b6)
  0.12      6.74     0.01                             blake2b_compress (blake2b-ref.c:200 @ 887f)
  0.12      6.75     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88bc)
  0.12      6.76     0.01                             blake2b_compress (blake2b-ref.c:200 @ 890b)
  0.12      6.77     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8936)
  0.12      6.78     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8951)
  0.12      6.79     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8964)
  0.12      6.80     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89d7)
  0.12      6.81     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89f1)
  0.12      6.82     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89f7)
  0.12      6.83     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8a51)
  0.12      6.84     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8ad1)
  0.12      6.85     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b08)
  0.12      6.86     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b4c)
  0.12      6.87     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c75)
  0.12      6.88     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c7b)
  0.12      6.89     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8ce3)
  0.12      6.90     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8ced)
  0.12      6.91     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d24)
  0.12      6.92     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d97)
  0.12      6.93     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8dcc)
  0.12      6.94     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8dd9)
  0.12      6.95     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8efb)
  0.12      6.96     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f8b)
  0.12      6.97     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fc3)
  0.12      6.98     0.01                             blake2b_compress (blake2b-ref.c:204 @ 9017)
  0.12      6.99     0.01                             blake2b_compress (blake2b-ref.c:204 @ 9035)
  0.12      7.00     0.01                             blake2b_compress (blake2b-ref.c:205 @ 90b6)
  0.12      7.01     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9121)
  0.12      7.02     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9143)
  0.12      7.03     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9171)
  0.12      7.04     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91c2)
  0.12      7.05     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91dc)
  0.12      7.06     0.01                             blake2b_compress (blake2b-ref.c:205 @ 91e9)
  0.12      7.07     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9200)
  0.12      7.08     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92bb)
  0.12      7.09     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92d9)
  0.12      7.10     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9366)
  0.12      7.11     0.01                             blake2b_compress (blake2b-ref.c:206 @ 938c)
  0.12      7.12     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9441)
  0.12      7.13     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9459)
  0.12      7.14     0.01                             blake2b_compress (blake2b-ref.c:206 @ 946d)
  0.12      7.15     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9476)
  0.12      7.16     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94c9)
  0.12      7.17     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94da)
  0.12      7.18     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9559)
  0.12      7.19     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95b3)
  0.12      7.20     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9712)
  0.12      7.21     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9743)
  0.12      7.22     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9782)
  0.12      7.23     0.01                             blake2b_compress (blake2b-ref.c:208 @ 9797)
  0.12      7.24     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9807)
  0.12      7.25     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9889)
  0.12      7.26     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98c3)
  0.12      7.27     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98d7)
  0.12      7.28     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9931)
  0.12      7.29     0.01                             blake2b_compress (blake2b-ref.c:209 @ 995c)
  0.12      7.30     0.01                             blake2b_compress (blake2b-ref.c:209 @ 9980)
  0.12      7.31     0.01                             blake2b_compress (blake2b-ref.c:209 @ 99c4)
  0.12      7.32     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9af9)
  0.12      7.33     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b96)
  0.12      7.34     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9bb4)
  0.12      7.35     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9bbb)
  0.12      7.36     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ca8)
  0.12      7.37     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ccf)
  0.12      7.38     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9de4)
  0.12      7.39     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ 9f3a)
  0.12      7.40     0.01                             blake2b_increment_counter (blake2b-ref.c:68 @ 9f45)
  0.12      7.41     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9f49)
  0.12      7.42     0.01                             blake2b_increment_counter (blake2b-ref.c:69 @ 9f50)
  0.12      7.43     0.01                             rabinkarp_pow (rabinkarp.c:78 @ 80f0)
  0.12      7.44     0.01                             rotr64 (blake2-impl.h:155 @ 882f)
  0.12      7.45     0.01                             rotr64 (blake2-impl.h:155 @ 887b)
  0.12      7.46     0.01                             rotr64 (blake2-impl.h:155 @ 8908)
  0.12      7.47     0.01                             rotr64 (blake2-impl.h:155 @ 8915)
  0.12      7.48     0.01                             rotr64 (blake2-impl.h:155 @ 8933)
  0.12      7.49     0.01                             rotr64 (blake2-impl.h:155 @ 899d)
  0.12      7.50     0.01                             rotr64 (blake2-impl.h:155 @ 89ae)
  0.12      7.51     0.01                             rotr64 (blake2-impl.h:155 @ 8a29)
  0.12      7.52     0.01                             rotr64 (blake2-impl.h:155 @ 8a65)
  0.12      7.53     0.01                             rotr64 (blake2-impl.h:155 @ 8ac0)
  0.12      7.54     0.01                             rotr64 (blake2-impl.h:155 @ 8aee)
  0.12      7.55     0.01                             rotr64 (blake2-impl.h:155 @ 8b02)
  0.12      7.56     0.01                             rotr64 (blake2-impl.h:155 @ 8bff)
  0.12      7.57     0.01                             rotr64 (blake2-impl.h:155 @ 8c7e)
  0.12      7.58     0.01                             rotr64 (blake2-impl.h:155 @ 8c88)
  0.12      7.59     0.01                             rotr64 (blake2-impl.h:155 @ 8d03)
  0.12      7.60     0.01                             rotr64 (blake2-impl.h:155 @ 8dc8)
  0.12      7.61     0.01                             rotr64 (blake2-impl.h:155 @ 8e00)
  0.12      7.62     0.01                             rotr64 (blake2-impl.h:155 @ 8e8e)
  0.12      7.63     0.01                             rotr64 (blake2-impl.h:155 @ 8ea1)
  0.12      7.64     0.01                             rotr64 (blake2-impl.h:155 @ 8f47)
  0.12      7.65     0.01                             rotr64 (blake2-impl.h:155 @ 8f87)
  0.12      7.66     0.01                             rotr64 (blake2-impl.h:155 @ 903e)
  0.12      7.67     0.01                             rotr64 (blake2-impl.h:155 @ 90a9)
  0.12      7.68     0.01                             rotr64 (blake2-impl.h:155 @ 90cd)
  0.12      7.69     0.01                             rotr64 (blake2-impl.h:155 @ 90e1)
  0.12      7.70     0.01                             rotr64 (blake2-impl.h:155 @ 91fd)
  0.12      7.71     0.01                             rotr64 (blake2-impl.h:155 @ 9211)
  0.12      7.72     0.01                             rotr64 (blake2-impl.h:155 @ 926e)
  0.12      7.73     0.01                             rotr64 (blake2-impl.h:155 @ 92b3)
  0.12      7.74     0.01                             rotr64 (blake2-impl.h:155 @ 92d1)
  0.12      7.75     0.01                             rotr64 (blake2-impl.h:155 @ 93cc)
  0.12      7.76     0.01                             rotr64 (blake2-impl.h:155 @ 93d3)
  0.12      7.77     0.01                             rotr64 (blake2-impl.h:155 @ 9408)
  0.12      7.78     0.01                             rotr64 (blake2-impl.h:155 @ 9469)
  0.12      7.79     0.01                             rotr64 (blake2-impl.h:155 @ 9473)
  0.12      7.80     0.01                             rotr64 (blake2-impl.h:155 @ 94d3)
  0.12      7.81     0.01                             rotr64 (blake2-impl.h:155 @ 9576)
  0.12      7.82     0.01                             rotr64 (blake2-impl.h:155 @ 9580)
  0.12      7.83     0.01                             rotr64 (blake2-impl.h:155 @ 9691)
  0.12      7.84     0.01                             rotr64 (blake2-impl.h:155 @ 96a5)
  0.12      7.85     0.01                             rotr64 (blake2-impl.h:155 @ 971e)
  0.12      7.86     0.01                             rotr64 (blake2-impl.h:155 @ 9857)
  0.12      7.87     0.01                             rotr64 (blake2-impl.h:155 @ 9861)
  0.12      7.88     0.01                             rotr64 (blake2-impl.h:155 @ 9954)
  0.12      7.89     0.01                             rotr64 (blake2-impl.h:155 @ 997d)
  0.12      7.90     0.01                             rotr64 (blake2-impl.h:155 @ 99ce)
  0.12      7.91     0.01                             rotr64 (blake2-impl.h:155 @ 99da)
  0.12      7.92     0.01                             rotr64 (blake2-impl.h:155 @ 9a65)
  0.12      7.93     0.01                             rotr64 (blake2-impl.h:155 @ 9c0d)
  0.12      7.94     0.01                             rotr64 (blake2-impl.h:155 @ 9c17)
  0.12      7.95     0.01                             rotr64 (blake2-impl.h:155 @ 9c59)
  0.12      7.96     0.01                             rotr64 (blake2-impl.h:155 @ 9ccb)
  0.12      7.97     0.01                             rotr64 (blake2-impl.h:155 @ 9ce9)
  0.12      7.98     0.01                             rotr64 (blake2-impl.h:155 @ 9cf9)
  0.12      7.99     0.01                             rotr64 (blake2-impl.h:155 @ 9d5c)
  0.12      8.00     0.01                             rotr64 (blake2-impl.h:155 @ 9d86)
  0.12      8.01     0.01                             rotr64 (blake2-impl.h:155 @ 9dac)
  0.12      8.02     0.01                             rotr64 (blake2-impl.h:155 @ 9ded)
  0.12      8.03     0.01                             rotr64 (blake2-impl.h:155 @ 9e18)
  0.12      8.04     0.01                             store64 (blake2-impl.h:112 @ a2d0)
  0.06      8.04     0.01                             blake2b_compress (blake2b-ref.c:200 @ 877a)
  0.06      8.05     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8801)
  0.06      8.05     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8840)
  0.06      8.06     0.01                             blake2b_compress (blake2b-ref.c:201 @ 88f4)
  0.06      8.06     0.01                             blake2b_compress (blake2b-ref.c:200 @ 88fb)
  0.06      8.07     0.01                             blake2b_compress (blake2b-ref.c:201 @ 895b)
  0.06      8.07     0.01                             blake2b_compress (blake2b-ref.c:201 @ 899a)
  0.06      8.08     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89a1)
  0.06      8.08     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89b2)
  0.06      8.09     0.01                             blake2b_compress (blake2b-ref.c:201 @ 89c3)
  0.06      8.09     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8ac4)
  0.06      8.10     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8b9f)
  0.06      8.10     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8bf9)
  0.06      8.11     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c03)
  0.06      8.11     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8c57)
  0.06      8.12     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8cd9)
  0.06      8.12     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cf6)
  0.06      8.13     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8d11)
  0.06      8.13     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8e91)
  0.06      8.14     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8f92)
  0.06      8.14     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8fcc)
  0.06      8.15     0.01                             blake2b_compress (blake2b-ref.c:204 @ 903b)
  0.06      8.15     0.01                             blake2b_compress (blake2b-ref.c:204 @ 9042)
  0.06      8.16     0.01                             blake2b_compress (blake2b-ref.c:204 @ 906a)
  0.06      8.16     0.01                             blake2b_compress (blake2b-ref.c:204 @ 90a3)
  0.06      8.17     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9244)
  0.06      8.17     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9262)
  0.06      8.18     0.01                             blake2b_compress (blake2b-ref.c:206 @ 934b)
  0.06      8.18     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9352)
  0.06      8.19     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9434)
  0.06      8.19     0.01                             blake2b_compress (blake2b-ref.c:206 @ 943b)
  0.06      8.20     0.01                             blake2b_compress (blake2b-ref.c:207 @ 956a)
  0.06      8.20     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9573)
  0.06      8.21     0.01                             blake2b_compress (blake2b-ref.c:207 @ 95d5)
  0.06      8.21     0.01                             blake2b_compress (blake2b-ref.c:208 @ 970b)
  0.06      8.22     0.01                             blake2b_compress (blake2b-ref.c:208 @ 974c)
  0.06      8.22     0.01                             blake2b_compress (blake2b-ref.c:208 @ 97c2)
  0.06      8.23     0.01                             blake2b_compress (blake2b-ref.c:209 @ 98b2)
  0.06      8.23     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b03)
  0.06      8.24     0.01                             blake2b_compress (blake2b-ref.c:210 @ 9b7b)
  0.06      8.24     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9c2b)
  0.06      8.25     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9ced)
  0.06      8.25     0.01                             blake2b_compress (blake2b-ref.c:211 @ 9d7f)
  0.06      8.26     0.01                             blake2b_compress (blake2b-ref.c:213 @ 9e41)
  0.06      8.26     0.01                             rotr64 (blake2-impl.h:155 @ 8776)
  0.06      8.27     0.01                             rotr64 (blake2-impl.h:155 @ 8792)
  0.06      8.27     0.01                             rotr64 (blake2-impl.h:155 @ 880b)
  0.06      8.28     0.01                             rotr64 (blake2-impl.h:155 @ 8846)
  0.06      8.28     0.01                             rotr64 (blake2-impl.h:155 @ 885a)
  0.06      8.29     0.01                             rotr64 (blake2-impl.h:155 @ 88c2)
  0.06      8.29     0.01                             rotr64 (blake2-impl.h:155 @ 8957)
  0.06      8.30     0.01                             rotr64 (blake2-impl.h:155 @ 8993)
  0.06      8.30     0.01                             rotr64 (blake2-impl.h:155 @ 89bf)
  0.06      8.31     0.01                             rotr64 (blake2-impl.h:155 @ 8ace)
  0.06      8.31     0.01                             rotr64 (blake2-impl.h:155 @ 8ada)
  0.06      8.32     0.01                             rotr64 (blake2-impl.h:155 @ 8b9b)
  0.06      8.32     0.01                             rotr64 (blake2-impl.h:155 @ 8c0f)
  0.06      8.33     0.01                             rotr64 (blake2-impl.h:155 @ 8c53)
  0.06      8.33     0.01                             rotr64 (blake2-impl.h:155 @ 8cf3)
  0.06      8.34     0.01                             rotr64 (blake2-impl.h:155 @ 8d17)
  0.06      8.34     0.01                             rotr64 (blake2-impl.h:155 @ 8d6e)
  0.06      8.35     0.01                             rotr64 (blake2-impl.h:155 @ 8d7f)
  0.06      8.35     0.01                             rotr64 (blake2-impl.h:155 @ 8e72)
  0.06      8.36     0.01                             rotr64 (blake2-impl.h:155 @ 8e97)
  0.06      8.36     0.01                             rotr64 (blake2-impl.h:155 @ 8f8e)
  0.06      8.37     0.01                             rotr64 (blake2-impl.h:155 @ 8f9e)
  0.06      8.37     0.01                             rotr64 (blake2-impl.h:155 @ 8fb2)
  0.06      8.38     0.01                             rotr64 (blake2-impl.h:155 @ 8ffe)
  0.06      8.38     0.01                             rotr64 (blake2-impl.h:155 @ 9067)
  0.06      8.39     0.01                             rotr64 (blake2-impl.h:155 @ 909f)
